NOMBRE REGIÓN,NOMBRE COMUNA,EDAD,TOTAL POBLACIÓN EFECTIVAMENTE CENSADA
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,72,5
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,73,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,74,4
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,75,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,76,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,77,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,78,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,79,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,80,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,81,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,82,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,83,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,84,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,85,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,86,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,87,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,88,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,89,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,90,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,91,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,92,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,93,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,94,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,95,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,96,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,97,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,98,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,99,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,O'HIGGINS,100 o más,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,Total Comuna,523
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,0,8
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,1,7
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,2,14
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,3,13
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,4,8
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,5,8
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,6,8
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,7,7
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,8,7
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,9,8
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,10,9
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,11,10
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,12,6
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,13,5
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,14,5
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,15,5
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,16,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,17,3
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,18,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,19,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,20,3
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,21,6
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,22,9
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,23,9
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,24,6
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,25,13
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,26,8
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,27,14
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,28,9
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,29,8
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,30,11
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,31,11
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,32,16
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,33,15
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,34,6
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,35,6
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,36,12
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,37,16
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,38,6
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,39,5
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,40,5
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,41,9
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,42,8
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,43,9
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,44,8
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,45,5
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,46,7
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,47,10
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,48,10
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,49,9
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,50,9
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,51,7
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,52,9
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,53,7
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,54,6
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,55,6
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,56,8
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,57,6
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,58,3
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,59,5
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,60,6
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,61,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,62,5
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,63,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,64,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,65,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,66,4
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,67,4
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,68,3
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,69,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,70,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,71,3
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,72,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,73,3
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,74,3
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,75,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,76,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,77,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,78,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,79,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,80,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,81,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,82,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,83,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,84,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,85,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,86,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,87,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,88,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,89,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,90,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,91,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,92,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,93,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,94,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,95,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,96,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,97,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,98,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,99,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,TORTEL,100 o más,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,Total Comuna,4865
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,0,48
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,1,63
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,2,58
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,3,57
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,4,65
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,5,55
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,6,62
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,7,63
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,8,89
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,9,75
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,10,70
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,11,74
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,12,69
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,13,59
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,14,63
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,15,55
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,16,62
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,17,57
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,18,42
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,19,17
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,20,37
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,21,39
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,22,55
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,23,59
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,24,55
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,25,71
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,26,67
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,27,70
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,28,81
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,29,80
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,30,63
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,31,92
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,32,91
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,33,91
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,34,89
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,35,87
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,36,71
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,37,68
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,38,72
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,39,75
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,40,55
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,41,63
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,42,78
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,43,64
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,44,63
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,45,77
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,46,72
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,47,70
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,48,83
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,49,67
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,50,63
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,51,82
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,52,70
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,53,65
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,54,69
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,55,69
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,56,70
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,57,72
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,58,75
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,59,67
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,60,62
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,61,57
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,62,56
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,63,58
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,64,57
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,65,40
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,66,32
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,67,30
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,68,36
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,69,32
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,70,41
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,71,32
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,72,25
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,73,30
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,74,19
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,75,24
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,76,30
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,77,20
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,78,25
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,79,20
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,80,23
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,81,23
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,82,8
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,83,9
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,84,13
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,85,10
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,86,11
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,87,5
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,88,8
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,89,4
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,90,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,91,5
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,92,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,93,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,94,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,95,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,96,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,97,2
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,98,0
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,99,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,CHILE CHICO,100 o más,1
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,Total Comuna,2666
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,0,33
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,1,30
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,2,36
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,3,25
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,4,37
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,5,22
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,6,36
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,7,35
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,8,31
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,9,28
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,10,28
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,11,33
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,12,35
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,13,38
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,14,28
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,15,29
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,16,19
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,17,21
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,18,23
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,19,7
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,20,17
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,21,26
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,22,20
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,23,37
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,24,31
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,25,41
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,26,40
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,27,62
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,28,51
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,29,46
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,30,47
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,31,42
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,32,48
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,33,45
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,34,42
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,35,29
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,36,36
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,37,37
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,38,35
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,39,20
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,40,33
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,41,34
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,42,37
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,43,36
AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,44,28
