y1,y11,y20amonto,sexo,region,esc
,0.0,,2,14,11.0
,,,2,14,
270000.0,,,2,14,12.0
,0.0,,2,14,12.0
,0.0,,2,14,10.0
,,,1,14,
,,11091.0,2,14,
,,11091.0,2,14,
500000.0,,,1,14,8.0
,0.0,,2,14,8.0
,0.0,,1,14,12.0
,,,1,14,
,,,2,14,12.0
200000.0,,,1,14,12.0
,,11091.0,1,14,
,,11091.0,2,14,
,,,1,14,12.0
,0.0,,2,14,12.0
,,,1,14,
,,11091.0,2,14,
170000.0,,,2,14,3.0
,0.0,11091.0,2,14,7.0
,,11091.0,1,14,
,,11091.0,1,14,
270000.0,,,1,14,8.0
,0.0,,2,14,7.0
,,,2,14,
,,,1,14,
,,,2,14,11.0
,,,1,14,
,,,1,14,
600000.0,,,2,14,11.0
,0.0,,2,14,12.0
400000.0,,,1,14,12.0
,,,1,14,
,,,2,14,
,0.0,,1,14,12.0
1700000.0,,,1,14,17.0
,,,2,14,12.0
,,,1,14,
,,,2,14,
,,,1,14,
,,,1,14,15.0
270000.0,,,2,14,15.0
,,,1,14,15.0
600000.0,,,1,14,12.0
,0.0,,2,14,15.0
500000.0,,,2,14,16.0
,0.0,,2,14,16.0
,0.0,,1,14,12.0
,0.0,,2,14,6.0
,0.0,,2,14,12.0
,,,2,14,
260000.0,,,1,14,2.0
,0.0,,2,14,1.0
260000.0,,,2,14,12.0
,,,1,14,8.0
700000.0,,,1,14,12.0
,0.0,,2,14,12.0
400000.0,,,2,14,15.0
900000.0,,,1,14,16.0
,,,2,14,
,0.0,,1,14,0.0
,0.0,,2,14,12.0
400000.0,,,1,14,12.0
350000.0,,,1,14,12.0
,0.0,,2,14,11.0
,0.0,,1,14,16.0
,0.0,,2,14,14.0
,0.0,,2,14,14.0
,0.0,,1,14,7.0
,0.0,,2,14,4.0
250000.0,,,1,14,6.0
,,,2,14,12.0
,0.0,,2,14,14.0
320000.0,,,1,14,14.0
,,,1,14,
,0.0,,2,14,6.0
,0.0,,2,14,2.0
99.0,,,1,14,16.0
,0.0,,2,14,2.0
,,,1,14,10.0
,0.0,,2,14,12.0
,0.0,,2,14,4.0
,,,1,14,12.0
,0.0,,1,14,14.0
275000.0,,,2,14,10.0
200000.0,,,2,14,5.0
,,,2,14,
,,,1,14,11.0
275000.0,,,1,14,1.0
,0.0,,1,14,11.0
275000.0,,,1,14,13.0
,,,1,14,12.0
280000.0,,,2,14,9.0
290000.0,,,2,14,17.0
120000.0,,,2,14,15.0
,,11091.0,1,14,
,0.0,,2,14,6.0
99.0,,,1,14,12.0
20000.0,,,1,14,12.0
275000.0,,,1,14,12.0
275000.0,,,2,14,12.0
,,,2,14,
,,,2,14,12.0
250000.0,,,2,14,12.0
,,,2,14,12.0
,99.0,,2,14,9.0
,,11091.0,2,14,
380000.0,,,1,14,12.0
99.0,,,2,14,10.0
,,11091.0,1,14,
,,11091.0,2,14,
,0.0,,1,14,6.0
,0.0,,2,14,6.0
320000.0,,,2,14,8.0
,0.0,,2,14,12.0
1400000.0,,,1,14,12.0
,0.0,,2,14,12.0
99.0,,,1,14,12.0
1200000.0,,,2,14,16.0
470000.0,,,1,14,12.0
300000.0,,,1,14,5.0
250000.0,,,2,14,7.0
,0.0,,1,14,9.0
,0.0,,2,14,0.0
,0.0,,1,14,9.0
,,,2,14,6.0
,,,1,14,12.0
1200000.0,,,1,14,15.0
750000.0,,,2,14,17.0
,,,1,14,
,,,2,14,
,,,1,14,17.0
,0.0,,2,14,14.0
1350000.0,,,1,14,16.0
1000000.0,,,2,14,13.0
,0.0,,2,14,11.0
,,,2,14,18.0
,,,1,14,15.0
,0.0,,2,14,15.0
,0.0,,2,14,16.0
,0.0,,1,14,15.0
,,,1,14,
,,,2,14,
270000.0,,,1,14,12.0
,0.0,,2,14,12.0
,0.0,,2,14,15.0
,,,1,14,
,,,2,14,
276000.0,,,2,14,12.0
,0.0,,2,14,12.0
,,,1,14,15.0
,,,2,14,15.0
,,,2,14,
1200000.0,,,1,14,18.0
600000.0,,,1,14,15.0
1500000.0,,,2,14,17.0
,,,1,14,14.0
99.0,,,2,14,15.0
,0.0,,2,14,15.0
1300000.0,,,1,14,17.0
800000.0,,,2,14,17.0
350000.0,,,1,14,7.0
300000.0,,,1,14,15.0
,0.0,,2,14,15.0
,,,2,14,
300000.0,,,2,14,12.0
120000.0,,,1,14,13.0
,0.0,,1,14,14.0
99.0,,,1,14,6.0
99.0,,,2,14,8.0
,0.0,,2,14,17.0
240000.0,,,1,14,12.0
340000.0,,,1,14,15.0
290000.0,,,2,14,15.0
300000.0,,,2,14,12.0
,0.0,,2,14,13.0
,,,1,14,
300000.0,,,1,14,12.0
280000.0,,,2,14,15.0
,,,1,14,
,0.0,,1,14,8.0
,0.0,,2,14,6.0
400000.0,,,1,14,13.0
30000.0,,,2,14,12.0
400000.0,,,2,14,17.0
,0.0,,2,14,12.0
,0.0,,2,14,9.0
,0.0,,2,14,14.0
,,,1,14,12.0
,,,2,14,7.0
,0.0,,1,14,15.0
,0.0,,2,14,13.0
710000.0,,,1,14,17.0
,0.0,,1,14,15.0
850000.0,,,1,14,15.0
,0.0,,2,14,12.0
450000.0,,,1,14,15.0
,0.0,,1,14,14.0
,0.0,,1,14,14.0
,0.0,,1,14,10.0
,0.0,,2,14,11.0
600000.0,,,2,14,17.0
3500000.0,,,1,14,17.0
,,,2,14,
,,,1,14,
900000.0,,,1,14,17.0
,0.0,,2,14,8.0
1850000.0,,,1,14,17.0
1100000.0,,,2,14,17.0
,,,1,14,
,,,2,14,
330000.0,,,2,14,14.0
,0.0,,1,14,17.0
,0.0,,1,14,16.0
,0.0,,1,14,11.0
,,,1,14,15.0
300000.0,,,1,14,2.0
300000.0,,,2,14,12.0
,0.0,,2,14,15.0
920000.0,,,2,14,19.0
,0.0,,1,14,17.0
,,,2,14,
,,,1,14,
,0.0,,2,14,10.0
,,,1,14,12.0
,0.0,,1,14,17.0
,0.0,,2,14,10.0
,0.0,,1,14,10.0
320000.0,,,2,14,15.0
,0.0,,1,14,16.0
250000.0,,,2,14,14.0
350000.0,,,1,14,14.0
,,,1,14,
,,,2,14,
500000.0,,,2,14,17.0
600000.0,,,1,14,17.0
,0.0,,1,14,10.0
,0.0,,1,14,12.0
350000.0,,,1,14,13.0
350000.0,,,2,14,12.0
350000.0,,,1,14,12.0
,0.0,,1,14,11.0
300000.0,,,2,14,12.0
250000.0,,,1,14,3.0
,0.0,,2,14,12.0
,,,1,14,14.0
840000.0,,,2,14,16.0
,0.0,,1,14,12.0
300000.0,,,1,14,12.0
300000.0,,,2,14,12.0
,0.0,,1,14,10.0
,,,1,14,
,,,1,14,
500000.0,,,2,14,16.0
,,,1,14,
,,,1,14,
1000000.0,,,2,14,16.0
,,,2,14,8.0
,,,1,14,
,0.0,,2,14,12.0
,0.0,,1,14,12.0
1000000.0,,,1,14,17.0
500000.0,,,2,14,16.0
520000.0,,,2,14,16.0
600000.0,,,1,14,12.0
,,,1,14,
,0.0,,2,14,13.0
,0.0,,2,14,13.0
350000.0,,,2,14,15.0
,,,2,14,17.0
,,,1,14,
,,,2,14,
,,,1,14,12.0
,0.0,,2,14,8.0
150000.0,,,2,14,15.0
,0.0,,2,14,16.0
500000.0,,,1,14,15.0
,99.0,,2,14,15.0
,,,2,14,
,,,1,14,
400000.0,,,1,14,16.0
900000.0,,,1,14,12.0
500000.0,,,1,14,12.0
,0.0,,2,14,12.0
,,,2,14,
400000.0,,,2,14,17.0
,0.0,,2,14,12.0
270000.0,,,1,14,14.0
,99.0,,2,14,12.0
,99.0,,1,14,12.0
270000.0,,,1,14,17.0
,99.0,,2,14,12.0
,,,2,14,
1500000.0,,,1,14,17.0
,,,2,14,17.0
1000000.0,,,2,14,17.0
,,,1,14,
,,,2,14,11.0
,0.0,,1,14,13.0
,0.0,,1,14,10.0
,0.0,,2,14,10.0
670000.0,,,1,14,17.0
,0.0,,2,14,15.0
,0.0,,1,14,14.0
,0.0,,2,14,12.0
650000.0,,,2,14,16.0
,0.0,,2,14,
,,,1,14,
950000.0,,,1,14,16.0
,0.0,,1,14,12.0
,0.0,,2,14,15.0
600000.0,,,1,14,16.0
,0.0,,2,14,16.0
,,,2,14,
,,,1,14,
500000.0,,,2,14,12.0
600000.0,,,2,14,16.0
,,,1,14,16.0
,,,2,14,15.0
,0.0,,1,14,12.0
,0.0,,1,14,9.0
,,,2,14,12.0
,0.0,,1,14,9.0
,0.0,,1,14,11.0
,,,1,14,17.0
,0.0,,2,14,15.0
,,,2,14,
480000.0,,,1,14,16.0
400000.0,,,2,14,14.0
,,,2,14,12.0
,0.0,,1,14,9.0
,0.0,,2,14,10.0
,,,1,14,12.0
,0.0,,2,14,12.0
,0.0,,1,14,14.0
,,,1,14,
380000.0,,,2,14,17.0
,0.0,,1,14,12.0
58800.0,,,2,14,15.0
,,,1,14,10.0
,,,2,14,7.0
290000.0,,,2,14,15.0
,,,2,14,
99.0,,,2,14,17.0
,45000.0,,2,14,6.0
380000.0,,,1,14,12.0
,0.0,,2,14,12.0
,0.0,,2,14,14.0
,0.0,,1,14,10.0
,,,2,14,
300000.0,,,2,14,12.0
,80000.0,,2,14,7.0
,0.0,,2,14,12.0
1700000.0,,,1,14,17.0
360000.0,,,2,14,17.0
,,,1,14,
,,,1,14,
,,,2,14,
,,,1,14,17.0
,,,2,14,15.0
99.0,,,1,14,15.0
,0.0,,2,14,12.0
,0.0,,2,14,16.0
1800000.0,,,2,14,17.0
900000.0,,,1,14,15.0
1500000.0,,,1,14,20.0
,0.0,,2,14,17.0
,,,2,14,
,,,2,14,
800000.0,,,2,14,17.0
600000.0,,,1,14,15.0
,,,2,14,
,,,1,14,15.0
1500000.0,,,2,14,17.0
800000.0,,,1,14,17.0
,0.0,,1,14,17.0
,0.0,,2,14,17.0
,0.0,,1,14,12.0
,0.0,,1,14,12.0
,0.0,,2,14,12.0
,,,1,14,18.0
,0.0,,2,14,15.0
,,,1,14,15.0
380000.0,,,2,14,15.0
400000.0,,,2,14,17.0
,0.0,,1,14,15.0
,,,2,14,
,,,2,14,
,,,1,14,10.0
,0.0,,2,14,3.0
99.0,,,1,14,19.0
99.0,,,2,14,17.0
,0.0,,2,14,18.0
,0.0,,2,14,9.0
2000000.0,,,1,14,17.0
,,,2,14,12.0
270000.0,,,2,14,16.0
,0.0,,2,14,10.0
,,,1,14,
99.0,,,2,14,17.0
50000.0,,,1,14,16.0
,0.0,,1,14,12.0
,,,1,14,
850000.0,,,2,14,17.0
,,,1,14,
,,,2,14,
,,,1,14,17.0
1600000.0,,,2,14,17.0
,0.0,,2,14,12.0
300000.0,,,2,14,15.0
400000.0,,,1,14,12.0
,,,1,14,
,,,2,14,
1500000.0,,,1,14,17.0
1000000.0,,,2,14,17.0
,,,2,14,12.0
99.0,,,1,14,12.0
,0.0,,1,14,8.0
,0.0,,2,14,8.0
,0.0,,1,14,2.0
,0.0,,2,14,13.0
,,,1,14,17.0
0.0,,,2,14,15.0
,0.0,,2,14,11.0
,0.0,,1,14,10.0
500000.0,,,1,14,17.0
1000000.0,,,2,14,17.0
,0.0,,2,14,11.0
,,,1,14,
1900000.0,,,1,14,17.0
,,,2,14,17.0
,0.0,,1,14,13.0
,,,1,14,
,,,1,14,
,,,2,14,12.0
,0.0,,1,14,12.0
,0.0,,1,14,12.0
,,,2,14,
,0.0,,2,14,12.0
,,,2,14,15.0
,0.0,,2,14,10.0
1300000.0,,,2,14,14.0
,,,1,14,17.0
,,,2,14,
,,,1,14,
500000.0,,,2,14,15.0
,,,2,14,
,,,2,14,
,,,2,14,
,,,1,14,15.0
,,,2,14,14.0
800000.0,,,1,14,17.0
1200000.0,,,2,14,17.0
,,,1,14,
,,,1,14,
800000.0,,,1,14,16.0
1500000.0,,,2,14,17.0
,0.0,,2,14,15.0
,0.0,,2,14,17.0
,0.0,,1,14,15.0
,0.0,,2,14,10.0
99.0,,,2,14,17.0
,,,1,14,
99.0,,,1,14,12.0
,0.0,,2,14,12.0
,,,2,14,15.0
,,,1,14,17.0
,,,2,14,
180000.0,,,2,14,12.0
180000.0,,,2,14,14.0
,,,1,14,
550000.0,,,1,14,15.0
,0.0,,1,14,16.0
,0.0,,2,14,12.0
,,,1,14,
540000.0,,,2,14,16.0
,,,1,14,17.0
,,,1,14,
,,,1,14,
,,,1,14,15.0
,,,2,14,15.0
,,,2,14,21.0
,,,1,14,15.0
460000.0,,,1,14,12.0
460000.0,,,2,14,12.0
,0.0,,2,14,14.0
,0.0,,2,14,14.0
,0.0,,2,14,13.0
,0.0,,1,14,12.0
,0.0,,2,14,17.0
550000.0,,,2,14,15.0
,0.0,,1,14,13.0
,0.0,,1,14,14.0
1400000.0,,,2,14,21.0
1400000.0,,,2,14,18.0
280000.0,,,1,14,12.0
,0.0,,2,14,4.0
220000.0,,,2,14,12.0
,0.0,,2,14,17.0
700000.0,,,1,14,14.0
,0.0,,2,14,12.0
,200000.0,,1,14,16.0
,0.0,,2,14,13.0
,,,1,14,
,0.0,,1,14,12.0
,0.0,,2,14,12.0
1900000.0,,,1,14,19.0
,0.0,,2,14,17.0
,,,2,14,
,,,1,14,
1200000.0,,,2,14,17.0
1300000.0,,,1,14,17.0
,,,1,14,
,,,1,14,
200000.0,,,1,14,19.0
1000000.0,,,2,14,19.0
,,,2,14,
,,,1,14,
1300000.0,,,1,14,17.0
700000.0,,,2,14,15.0
,0.0,,1,14,16.0
,0.0,,1,14,11.0
2000000.0,,,1,14,17.0
,0.0,,2,14,15.0
,0.0,,1,14,11.0
,,,2,14,
,,,1,14,16.0
500000.0,,,2,14,15.0
,0.0,,1,14,10.0
,0.0,,1,14,13.0
,0.0,,2,14,12.0
,0.0,,1,14,12.0
,0.0,,1,14,8.0
,0.0,,2,14,12.0
,,,1,14,14.0
1900000.0,,,2,14,16.0
1000000.0,,,1,14,16.0
,,,2,14,
,,,2,14,
,,,2,14,9.0
800000.0,,,2,14,17.0
,0.0,,1,14,13.0
4000000.0,,,1,14,22.0
,,,2,14,17.0
99.0,,,2,14,12.0
1000000.0,,,1,14,14.0
,,,1,14,
,,,2,14,
250000.0,,,1,14,20.0
1200000.0,,,2,14,12.0
,0.0,,2,14,12.0
600000.0,,,1,14,12.0
,0.0,,2,14,12.0
,,,2,14,
,,,1,14,
600000.0,,,1,14,12.0
,0.0,,2,14,12.0
,0.0,,1,14,11.0
,,,1,14,
,,,2,14,
240000.0,,,2,14,13.0
,0.0,,2,14,12.0
,0.0,,1,14,12.0
,,,1,14,12.0
,,,2,14,16.0
500000.0,,,1,14,13.0
282000.0,,,2,14,12.0
750000.0,,,1,14,12.0
,,,1,14,
,,,1,14,
900000.0,,,1,14,13.0
320000.0,,,2,14,17.0
,,,1,14,
1300000.0,,,2,14,17.0
500000.0,,,1,14,15.0
,,,1,14,
,,,2,14,
,,,2,14,
350000.0,,,1,14,13.0
270000.0,,,2,14,12.0
,0.0,,1,14,12.0
,,,2,14,
500000.0,,,1,14,19.0
150000.0,,,2,14,15.0
,,,1,14,
,,,1,14,
919730.0,,,1,14,13.0
,0.0,,2,14,13.0
,0.0,,1,14,13.0
,,,2,14,
700000.0,,,1,14,12.0
500000.0,,,2,14,12.0
408000.0,,,1,14,12.0
,0.0,,2,14,6.0
,0.0,,2,14,9.0
402000.0,,,1,14,13.0
330000.0,,,2,14,12.0
,0.0,,2,14,13.0
,,,2,14,
270000.0,,,1,14,13.0
,0.0,,2,14,12.0
,0.0,,1,14,12.0
900000.0,,,1,14,13.0
,0.0,,2,14,12.0
,0.0,,1,14,12.0
200000.0,,,2,14,12.0
400000.0,,,1,14,12.0
320000.0,,,2,14,12.0
,,,2,14,
,,,2,14,
600000.0,,,1,14,12.0
,0.0,,2,14,12.0
,0.0,,2,14,10.0
,,,2,14,
,0.0,,1,14,4.0
,0.0,,1,14,12.0
670000.0,,,2,14,13.0
,,,2,14,
350000.0,,,2,14,15.0
1350000.0,,,1,14,17.0
,,,2,14,
,99.0,,2,14,17.0
,,,1,14,14.0
300000.0,,,2,14,12.0
,0.0,,1,14,12.0
,,,1,14,
350000.0,,,1,14,12.0
,0.0,,2,14,12.0
,,11091.0,2,14,
,,11091.0,2,14,
180000.0,,,2,14,8.0
280000.0,,,2,14,12.0
,0.0,,1,14,10.0
,,,2,14,
300000.0,,,1,14,12.0
,0.0,,2,14,12.0
,,,1,14,
600000.0,,,1,14,15.0
,,,2,14,15.0
,,,1,14,
420000.0,,,1,14,12.0
180000.0,,,2,14,10.0
,0.0,,1,14,11.0
,0.0,,2,14,14.0
,,11091.0,2,14,
,,11091.0,2,14,
300000.0,,,1,14,10.0
280000.0,,,2,14,12.0
350000.0,,,1,14,14.0
,,,2,14,12.0
,0.0,,2,14,5.0
,0.0,,2,14,9.0
,,,2,14,12.0
480000.0,,,1,14,14.0
,0.0,,2,14,12.0
,0.0,,2,14,11.0
,,,1,14,16.0
350000.0,,,1,14,12.0
,0.0,,2,14,12.0
,,,1,14,
,0.0,,2,14,17.0
,0.0,,2,14,8.0
,0.0,,2,14,14.0
,0.0,,1,14,19.0
,0.0,,1,14,14.0
,0.0,,1,14,12.0
,0.0,,1,14,10.0
250000.0,,,2,14,12.0
400000.0,,,2,14,16.0
,0.0,,1,14,15.0
,0.0,,2,14,11.0
,,,1,14,0.0
80000.0,,,2,14,12.0
,0.0,,2,14,8.0
900000.0,,,1,14,17.0
,0.0,,2,14,16.0
450000.0,,,2,14,17.0
,,,2,14,
,0.0,,1,14,14.0
,0.0,,2,14,12.0
,0.0,,2,14,12.0
,,,1,14,14.0
,,,2,14,12.0
,0.0,,2,14,19.0
,,,2,14,17.0
,0.0,,2,14,10.0
400000.0,,,1,14,17.0
,0.0,,1,14,17.0
,0.0,,2,14,17.0
350000.0,,,2,14,17.0
,0.0,,1,14,6.0
,0.0,,2,14,6.0
99.0,,,1,14,13.0
99.0,,,2,14,17.0
,,,2,14,
,,,2,14,
1500000.0,,,1,14,16.0
,0.0,,2,14,15.0
,,,2,14,
,,,2,14,
,60000.0,,1,14,11.0
1000000.0,,,2,14,17.0
550000.0,,,1,14,12.0
,0.0,,2,14,17.0
,,,1,14,
,,,1,14,
280000.0,,,1,14,8.0
,0.0,,2,14,8.0
,0.0,,1,14,4.0
,0.0,,1,14,11.0
,0.0,,1,14,6.0
,0.0,,2,14,6.0
99.0,,,2,14,15.0
,0.0,,2,14,10.0
,,,1,14,12.0
150000.0,,,1,14,13.0
,0.0,,1,14,12.0
,,,1,14,12.0
,0.0,,2,14,13.0
,,11091.0,2,14,
,,11091.0,2,14,
,,11091.0,1,14,
0.0,,,2,14,12.0
,0.0,,2,14,6.0
,0.0,,2,14,0.0
99.0,,,2,14,10.0
,0.0,,2,14,13.0
,,11091.0,1,14,
,0.0,,2,14,6.0
,0.0,,1,14,9.0
130000.0,,,2,14,8.0
,,,1,14,8.0
,0.0,,2,14,0.0
270000.0,,,1,14,8.0
270000.0,,,1,14,8.0
,0.0,,2,14,5.0
,0.0,,2,14,12.0
400000.0,,,1,14,12.0
,0.0,,2,14,12.0
270000.0,,,2,14,8.0
270000.0,,,2,14,8.0
,0.0,,1,14,10.0
,,,1,14,
,,,1,14,12.0
,0.0,,2,14,5.0
,,,1,14,7.0
270000.0,,,1,14,8.0
,0.0,,2,14,8.0
,0.0,,1,14,3.0
,0.0,,2,14,6.0
270000.0,,,1,14,12.0
270000.0,,,1,14,12.0
,0.0,,1,14,10.0
,0.0,,1,14,4.0
,0.0,,2,14,8.0
280000.0,,,2,14,9.0
,0.0,,1,14,9.0
,,,2,14,
,,,1,14,11.0
,0.0,,2,14,0.0
,0.0,,1,14,14.0
130000.0,,,2,14,8.0
,0.0,,1,14,12.0
,0.0,,2,14,4.0
130000.0,,,2,14,11.0
400000.0,,,1,14,9.0
270000.0,,,2,14,15.0
,0.0,,2,14,11.0
500000.0,,,1,14,15.0
,0.0,,2,14,12.0
,,,1,14,
,,,2,14,
270000.0,,,1,14,4.0
,0.0,,2,14,9.0
270000.0,,,1,14,16.0
,,,1,14,
,0.0,,2,14,9.0
500000.0,,,1,14,12.0
200000.0,,,2,14,12.0
,0.0,,2,14,11.0
,,,2,14,
270000.0,,,1,14,10.0
,0.0,,2,14,8.0
270000.0,,,2,14,12.0
400000.0,,,2,14,12.0
,,,1,14,
,,,2,14,
,0.0,,2,14,12.0
,0.0,,1,14,13.0
270000.0,,,1,14,10.0
,,,2,14,
600000.0,,,1,14,8.0
400000.0,,,2,14,8.0
,0.0,,2,14,11.0
,0.0,,1,14,10.0
,,,2,14,
,0.0,,1,14,2.0
,0.0,,2,14,3.0
270000.0,,,1,14,12.0
,,,1,14,
300000.0,,,1,14,10.0
,0.0,,2,14,12.0
,0.0,,2,14,9.0
,,,2,14,8.0
,,,1,14,6.0
,0.0,,1,14,8.0
,,,2,14,12.0
270000.0,,,1,14,12.0
,,,2,14,
362000.0,,,2,14,12.0
460000.0,,,1,14,11.0
,,,2,14,12.0
,0.0,,1,14,12.0
,,,1,14,8.0
300000.0,,,2,14,15.0
,,,2,14,
,0.0,,1,14,4.0
,0.0,,2,14,2.0
,0.0,,2,14,0.0
,,,2,14,14.0
,,,1,14,12.0
1000000.0,,,2,14,17.0
99.0,,,1,14,13.0
99.0,,,1,14,16.0
256000.0,,,1,14,11.0
256000.0,,,2,14,12.0
,0.0,,1,14,16.0
,0.0,,2,14,17.0
,0.0,,1,14,0.0
,0.0,,1,14,6.0
,0.0,,2,14,6.0
256000.0,,,1,14,8.0
,,,1,14,
,0.0,,2,14,3.0
150000.0,,,1,14,8.0
270000.0,,,1,14,8.0
270000.0,,,2,14,11.0
,,,2,14,
,,,1,14,4.0
400000.0,,,2,14,14.0
,0.0,,2,14,11.0
,0.0,,1,14,4.0
270000.0,,,2,14,10.0
,0.0,,2,14,12.0
,,11091.0,1,14,
230000.0,,,2,14,12.0
,0.0,,2,14,10.0
,,,1,14,11.0
320000.0,,,2,14,10.0
270000.0,,,1,14,12.0
300000.0,,,2,14,12.0
,,,2,14,
,,,1,14,
270000.0,,,2,14,8.0
,0.0,,2,14,12.0
270000.0,,,2,14,12.0
,,,2,14,
270000.0,,,2,14,12.0
,,,1,14,10.0
700000.0,,,2,14,17.0
600000.0,,,1,14,17.0
,0.0,,1,14,12.0
,0.0,,1,14,11.0
,,,1,14,
,,,2,14,
500000.0,,,1,14,14.0
350000.0,,,2,14,14.0
,,,1,14,
1500000.0,,,2,14,15.0
,0.0,,1,14,18.0
,,,2,14,
,,,2,14,
,0.0,,2,14,10.0
,0.0,,2,14,8.0
,,,2,14,16.0
140000.0,,,2,14,16.0
140000.0,,,2,14,19.0
,,,1,14,12.0
,,,1,14,15.0
,,,2,14,10.0
,,,1,14,
100000.0,,,2,14,11.0
300000.0,,,2,14,12.0
,0.0,,1,14,14.0
250000.0,,,2,14,12.0
270000.0,,,1,14,8.0
,0.0,,2,14,0.0
270000.0,,,2,14,12.0
270000.0,,,1,14,12.0
,0.0,,2,14,12.0
,0.0,,2,14,10.0
,,,2,14,
,,,2,14,
500000.0,,,1,14,10.0
,0.0,,2,14,10.0
480000.0,,,1,14,12.0
,0.0,,2,14,15.0
,,,1,14,
,,,1,14,
,,,2,14,
270000.0,,,2,14,4.0
150000.0,,,1,14,12.0
,0.0,,1,14,11.0
99.0,,,1,14,12.0
140000.0,,,2,14,6.0
,,,1,14,8.0
250000.0,,,1,14,15.0
300000.0,,,1,14,15.0
300000.0,,,2,14,15.0
,0.0,,2,14,10.0
250000.0,,,1,14,12.0
,0.0,,2,14,12.0
,,11091.0,1,14,
,,11091.0,2,14,
,0.0,,2,14,2.0
,0.0,,2,14,15.0
,,11091.0,2,14,
,,11091.0,1,14,
,,11091.0,1,14,
,0.0,,1,14,9.0
270000.0,,,2,14,8.0
99.0,,,1,14,12.0
,0.0,,2,14,14.0
,,,2,14,
99.0,,,1,14,12.0
,0.0,,2,14,0.0
,0.0,,2,14,0.0
,0.0,,1,14,9.0
,0.0,,2,14,8.0
,,,2,14,
,,,1,14,8.0
,0.0,,2,14,7.0
,,11091.0,2,14,
280000.0,,,1,14,2.0
,0.0,,2,14,11.0
,0.0,,2,14,16.0
,,,2,14,
,0.0,,1,14,7.0
,0.0,,2,14,4.0
,,11091.0,1,14,
,,11091.0,2,14,
280000.0,,,1,14,
,0.0,,2,14,12.0
,,11091.0,2,14,
,,11091.0,2,14,
,,11091.0,2,14,
,0.0,,2,14,12.0
0.0,,,1,14,
,,,1,14,7.0
,,,1,14,7.0
,0.0,,1,14,4.0
,0.0,,2,14,9.0
99.0,,,2,14,15.0
,,,2,14,
,0.0,,2,14,5.0
450000.0,,,1,14,8.0
,0.0,,2,14,8.0
,,,2,14,17.0
,,,2,14,12.0
400000.0,,,1,14,12.0
250000.0,,,1,14,10.0
,0.0,,1,14,12.0
,,,1,14,
350000.0,,,1,14,12.0
,0.0,,2,14,12.0
350000.0,,,1,14,12.0
200000.0,,,2,14,15.0
,,,1,14,
,,,1,14,12.0
500000.0,,,2,14,12.0
,,,1,14,
,,,1,14,
,,,2,14,
,0.0,,1,14,13.0
,0.0,,2,14,13.0
,0.0,,1,14,14.0
,0.0,,1,14,14.0
800000.0,,,2,14,12.0
500000.0,,,2,14,17.0
,,,1,14,
,0.0,,2,14,12.0
300000.0,,,2,14,12.0
,0.0,,1,14,10.0
0.0,,,1,14,12.0
,0.0,,1,14,6.0
,0.0,,2,14,6.0
810000.0,,,2,14,17.0
720000.0,,,1,14,17.0
,,,1,14,15.0
,,,2,14,15.0
,0.0,,2,14,12.0
,0.0,,1,14,10.0
,0.0,,1,14,11.0
,0.0,,2,14,17.0
,0.0,,2,14,17.0
,30000.0,,1,14,17.0
,0.0,,2,14,12.0
257000.0,,,2,14,12.0
400000.0,,,1,14,15.0
,0.0,,2,14,12.0
580000.0,,,2,14,12.0
350000.0,,,2,14,17.0
,0.0,,2,14,11.0
,,,2,14,
,,,2,14,
570000.0,,,1,14,12.0
480000.0,,,1,14,12.0
,,,1,14,
,,,2,14,
380000.0,,,1,14,6.0
,0.0,,2,14,12.0
380000.0,,,1,14,5.0
,0.0,,2,14,12.0
,0.0,,1,14,12.0
150000.0,,,2,14,12.0
400000.0,,,2,14,12.0
,,,2,14,
220000.0,,,2,14,12.0
,,,1,14,10.0
,0.0,,2,14,0.0
300000.0,,,2,14,15.0
,0.0,,2,14,12.0
,0.0,,2,14,7.0
,,,2,14,
,0.0,,2,14,4.0
400000.0,,,1,14,12.0
130000.0,,,2,14,14.0
,,,1,14,
400000.0,,,1,14,10.0
,0.0,,2,14,6.0
350000.0,,,1,14,12.0
350000.0,,,1,14,9.0
350000.0,,,1,14,12.0
,,,1,14,3.0
,0.0,,2,14,8.0
99.0,,,2,14,12.0
,,,1,14,12.0
,,,1,14,
,,,1,14,
290000.0,,,2,14,12.0
,0.0,,2,14,7.0
,,,1,14,
300000.0,,,1,14,15.0
290000.0,,,2,14,14.0
,0.0,,2,14,12.0
,,,1,14,11.0
,0.0,,2,14,12.0
,0.0,,1,14,13.0
,,,2,14,9.0
270000.0,,,1,14,12.0
340000.0,,,2,14,15.0
,,,2,14,
,,,1,14,
270000.0,,,2,14,10.0
270000.0,,,1,14,12.0
,0.0,,2,14,12.0
600000.0,,,1,14,14.0
800000.0,,,2,14,17.0
330000.0,,,1,14,15.0
290000.0,,,2,14,12.0
,,,1,14,11.0
300000.0,,,2,14,12.0
,0.0,,1,14,9.0
,0.0,,2,14,12.0
290000.0,,,1,14,8.0
230000.0,,,2,14,10.0
,0.0,,1,14,11.0
,,,1,14,10.0
,0.0,,2,14,12.0
,,,1,14,
,,,2,14,
270000.0,,,1,14,12.0
,0.0,,2,14,8.0
,0.0,,1,14,8.0
270000.0,,,2,14,12.0
,,,2,14,
