y1,y11,y20amonto,y29_2b,sexo,region,esc,oficio1
,,,,1,14,8.0,8.0
,,21243.0,,1,14,,
,,,,1,14,3.0,
,,,,2,14,6.0,
,,,,2,14,,
,,,,2,14,12.0,5.0
,,,,1,14,12.0,5.0
,,,,1,14,12.0,
500000.0,,,,1,14,10.0,8.0
,,,,2,14,7.0,
,,,,1,14,,
500000.0,,,,2,14,15.0,3.0
500000.0,,,,1,14,12.0,9.0
,,,,1,14,15.0,
,,,,2,14,11.0,
,,,,1,14,,
,,,,2,14,8.0,
,,,,1,14,15.0,1.0
500000.0,,,,2,14,16.0,5.0
,,,,2,14,8.0,
500000.0,,,,1,14,8.0,7.0
,,,300000.0,1,14,12.0,
,,,,2,14,7.0,
600000.0,,,,1,14,17.0,2.0
,,,,1,14,4.0,3.0
600000.0,,,,1,14,12.0,7.0
600000.0,,,,2,14,10.0,5.0
,,,,2,14,,
1500000.0,,,1000000.0,1,14,17.0,2.0
,,,214296.0,2,14,17.0,
,,,,1,14,4.0,6.0
,,,,2,14,4.0,7.0
0.0,,,,2,14,12.0,5.0
350000.0,,,,2,14,12.0,4.0
,,21243.0,,1,14,,
,,,243000.0,1,14,3.0,
1000000.0,,,,2,14,17.0,2.0
,,,,2,14,17.0,
,,,,1,14,9.0,
,,,,1,14,9.0,
,,,1260000.0,1,14,15.0,
,,,330000.0,2,14,12.0,
,,,340000.0,1,14,,
,,,,2,14,7.0,
900000.0,,,,1,14,17.0,5.0
,,,,2,14,,
,,21243.0,,1,14,,
,,,,2,14,1.0,
,,,,1,14,13.0,
,,,,1,14,17.0,1.0
,,,,2,14,15.0,4.0
,,,214296.0,1,14,6.0,
,,,214296.0,2,14,4.0,
,,,214296.0,1,14,6.0,
,,,212000.0,2,14,6.0,7.0
,,,214296.0,1,14,8.0,
,,,,2,14,6.0,
350000.0,,,,2,14,12.0,9.0
,,,,1,14,,
,,,700000.0,2,14,10.0,
,,,195000.0,1,14,17.0,2.0
,,,,1,14,12.0,6.0
,,,,2,14,12.0,
,,,,2,14,6.0,
,,,,2,14,,
,,,,2,14,6.0,
1500000.0,,,,1,14,16.0,3.0
200000.0,,,,2,14,17.0,2.0
,,,400000.0,1,14,4.0,
,,,,2,14,16.0,
,,,,2,14,15.0,
2000000.0,,,,1,14,17.0,2.0
1500000.0,,,,2,14,17.0,2.0
,,,,2,14,16.0,
,,,,1,14,12.0,
,,,,2,14,16.0,2.0
,,,,1,14,17.0,
,,,,1,14,12.0,
800000.0,,,,1,14,14.0,4.0
260000.0,,,,2,14,17.0,2.0
2500000.0,,,,1,14,24.0,2.0
1800000.0,,,,1,14,17.0,2.0
,,,1000000.0,2,14,17.0,
,,,,1,14,17.0,
,,,1100000.0,1,14,17.0,3.0
,,,700000.0,2,14,12.0,
-88.0,,,,2,14,17.0,2.0
,,,,2,14,15.0,
1000000.0,,,,2,14,16.0,2.0
,,,,1,14,15.0,
500000.0,,,,1,14,13.0,5.0
,38000.0,,,2,14,17.0,
,,,,2,14,18.0,3.0
,,,940000.0,1,14,19.0,
,,,,2,14,15.0,
,,,800000.0,1,14,17.0,
,,,,2,14,12.0,
,,,,1,14,23.0,2.0
1000000.0,,,,2,14,19.0,1.0
,,,,2,14,,
3000000.0,,,,1,14,24.0,2.0
,,,,2,14,14.0,5.0
,,,,1,14,18.0,
,,,,2,14,18.0,
4000000.0,,,,2,14,22.0,2.0
,,,,1,14,11.0,
,,,514000.0,2,14,10.0,
,,,250000.0,1,14,9.0,
,,,,1,14,17.0,
1000000.0,,,,2,14,17.0,2.0
,,,,1,14,15.0,
,,,,1,14,11.0,
,,,,2,14,,
,,,,2,14,6.0,
,,,,1,14,6.0,7.0
,,,,1,14,12.0,7.0
,,,,2,14,10.0,5.0
,,,280000.0,1,14,8.0,
,,,280000.0,1,14,15.0,
,,,214296.0,2,14,10.0,
,,,900000.0,2,14,17.0,
800000.0,,,220000.0,1,14,17.0,2.0
1300000.0,,,,2,14,14.0,2.0
,,,,1,14,16.0,
,,,,1,14,16.0,
,,,,1,14,13.0,1.0
,,,350000.0,2,14,17.0,
200000.0,,,,2,14,17.0,5.0
,,,514000.0,2,14,13.0,
,,,,2,14,13.0,
,,,,1,14,12.0,8.0
700000.0,,,,2,14,14.0,3.0
915000.0,,,,2,14,16.0,5.0
500000.0,,,,1,14,16.0,7.0
,,,,1,14,,
,,,,2,14,12.0,
1000000.0,,,,1,14,19.0,3.0
1000000.0,,,,2,14,15.0,2.0
70000.0,,,,1,14,17.0,5.0
500000.0,,,,2,14,15.0,3.0
,,,,2,14,,
400000.0,,,,2,14,14.0,4.0
,,,,1,14,17.0,1.0
,,,,2,14,17.0,
,,,,2,14,14.0,
,,,,2,14,22.0,2.0
,,,400000.0,2,14,8.0,5.0
,,,214296.0,2,14,2.0,
700000.0,,,,2,14,15.0,3.0
,,,,2,14,17.0,2.0
500000.0,,,,2,14,16.0,3.0
250000.0,,,,2,14,12.0,9.0
,,,,2,14,10.0,
520000.0,,,,1,14,12.0,8.0
2200000.0,,,,2,14,17.0,2.0
500000.0,,,,1,14,12.0,9.0
,,,,2,14,9.0,
,,,,1,14,12.0,9.0
,,,300000.0,1,14,16.0,
,,,214296.0,2,14,16.0,
,,,,1,14,3.0,
,,,,2,14,12.0,
500000.0,,,,1,14,12.0,9.0
,,,,1,14,12.0,7.0
120000.0,,,,2,14,12.0,9.0
,,,,1,14,17.0,
,,,,2,14,12.0,
,,,,1,14,,
,50000.0,,,1,14,8.0,
,60000.0,,,2,14,12.0,
,,,,1,14,1.0,
,,,,2,14,5.0,
,,,,2,14,,
,,,214296.0,2,14,6.0,
,,,,2,14,12.0,5.0
,,,214296.0,1,14,10.0,
,,,214296.0,2,14,6.0,
,,,300000.0,1,14,6.0,
,,,,1,14,9.0,7.0
,,,214296.0,2,14,0.0,
,,,220000.0,1,14,6.0,
,,,200000.0,2,14,6.0,
,,,,2,14,8.0,9.0
,,,,2,14,8.0,
,,21243.0,,1,14,,
,,21243.0,,1,14,,
,,21243.0,,1,14,,
,,21243.0,,1,14,,
,,,,2,14,12.0,
700000.0,,,,1,14,12.0,8.0
,,21243.0,,1,14,,
,,21243.0,,2,14,,
150000.0,,,,1,14,12.0,9.0
,,,,2,14,8.0,
120000.0,,,,2,14,8.0,9.0
,,,,2,14,15.0,
,,21243.0,,1,14,11.0,
,,21243.0,,1,14,,
,,,,2,14,12.0,
600000.0,,,,1,14,8.0,8.0
,,,,1,14,,
,,,,2,14,12.0,
,,,,2,14,12.0,
,,,,2,14,0.0,
,,,170000.0,2,14,8.0,
500000.0,,,,1,14,12.0,6.0
,310000.0,,,1,14,7.0,
,,,,2,14,7.0,
160000.0,,,,2,14,12.0,5.0
,,,,2,14,6.0,
500000.0,,,,1,14,12.0,8.0
,,,200000.0,2,14,0.0,
500000.0,,,,1,14,9.0,5.0
800000.0,,,,1,14,9.0,6.0
250000.0,,,,2,14,13.0,5.0
,,,200000.0,1,14,4.0,
,,,214296.0,1,14,12.0,
,,,300000.0,1,14,2.0,
,,,214000.0,2,14,8.0,
1200000.0,,,,1,14,12.0,8.0
,,,214296.0,2,14,5.0,
450000.0,,,214296.0,1,14,4.0,9.0
,,,,2,14,10.0,7.0
,190000.0,,,1,14,8.0,
,,,,2,14,,
,,,,2,14,16.0,3.0
,,,,2,14,11.0,
,,,,1,14,12.0,
,,,,2,14,,
500000.0,,,,2,14,12.0,9.0
,,,,2,14,17.0,
500000.0,,,,2,14,12.0,9.0
,,,,2,14,14.0,
,,,,2,14,12.0,
,,,,1,14,,
,,,340000.0,2,14,3.0,
,,,,2,14,6.0,
,,,214296.0,1,14,0.0,
,,,,1,14,11.0,
,,,214296.0,2,14,0.0,
,,,,1,14,0.0,
,,,260000.0,1,14,0.0,
,,,,2,14,0.0,
,,,,1,14,12.0,
290000.0,,,,1,14,13.0,9.0
600000.0,,,,1,14,12.0,5.0
,,,,2,14,12.0,5.0
,,,,2,14,11.0,
600000.0,,,,2,14,17.0,2.0
700000.0,,,,1,14,18.0,2.0
,50000.0,,,2,14,12.0,
,,,,1,14,,
600000.0,,,,1,14,12.0,7.0
,,,,2,14,14.0,
700000.0,,,,2,14,13.0,9.0
,,,,1,14,,
1300000.0,,,,1,14,12.0,3.0
550000.0,,,,2,14,14.0,3.0
,,,,2,14,16.0,
,,,,2,14,10.0,
,,,,2,14,,
261000.0,,,,2,14,8.0,9.0
,,21243.0,,1,14,,
2400000.0,,,,2,14,19.0,2.0
1000000.0,,,,1,14,16.0,1.0
,,,,2,14,17.0,
500000.0,,,,2,14,12.0,9.0
,,21243.0,,1,14,,
,,21243.0,,2,14,,
,,,,2,14,,
980000.0,,,,1,14,12.0,1.0
1300000.0,,,,2,14,17.0,3.0
,,,,2,14,12.0,
,,,,2,14,0.0,
800000.0,,,,1,14,16.0,1.0
,,,214296.0,2,14,9.0,
800000.0,,,,1,14,16.0,5.0
,,,,1,14,17.0,2.0
400000.0,,,,2,14,12.0,5.0
,,,100000.0,1,14,13.0,
,,,350000.0,2,14,9.0,
,,,290000.0,1,14,2.0,
430000.0,,,,1,14,15.0,7.0
500000.0,,,,1,14,9.0,8.0
,,,,2,14,12.0,
540000.0,,,,1,14,15.0,5.0
,,,,2,14,12.0,7.0
,,,,1,14,2.0,6.0
,,,,2,14,8.0,
,,,214296.0,1,14,8.0,
1200000.0,,,,2,14,17.0,2.0
,,,,2,14,,
350000.0,,,,1,14,12.0,8.0
,,,,2,14,12.0,
,,21243.0,,1,14,,
,,,500000.0,2,14,12.0,7.0
,,,300000.0,1,14,5.0,7.0
1000000.0,,,,1,14,17.0,8.0
,,,,2,14,15.0,
,,21243.0,,1,14,9.0,
,,21243.0,,2,14,10.0,
,,21243.0,,2,14,,
,,,220000.0,1,14,4.0,
,,,,1,14,13.0,7.0
,,,240000.0,2,14,9.0,
,,,214296.0,2,14,7.0,
500000.0,,,,1,14,6.0,8.0
,,,,1,14,5.0,
,,,,1,14,15.0,
,,,103000.0,2,14,12.0,
,,,,1,14,14.0,
500000.0,,,,1,14,12.0,5.0
250000.0,,,,2,14,12.0,9.0
,,,,1,14,9.0,
,,,,2,14,5.0,
,,,,2,14,12.0,
,,,,1,14,8.0,7.0
,,,,1,14,,
,,,,1,14,,
,,,,1,14,15.0,
480000.0,,,,2,14,15.0,3.0
,,,,2,14,,
,,,,2,14,,
450000.0,,,,2,14,6.0,9.0
,,,,2,14,12.0,
,,,230000.0,2,14,8.0,
,,,,2,14,10.0,
,,,,2,14,4.0,
,,,,1,14,8.0,9.0
400000.0,,,,1,14,12.0,8.0
,,,214296.0,1,14,8.0,
,,,214296.0,2,14,9.0,
,,,,2,14,9.0,
,,,650000.0,1,14,14.0,
900000.0,,,,2,14,17.0,5.0
,,,700000.0,1,14,15.0,
,,,350000.0,2,14,17.0,
,,,,1,14,12.0,7.0
,,,,2,14,12.0,
,,,,2,14,9.0,
,,,,2,14,,
,,,,2,14,17.0,
,,,,2,14,7.0,
,,,,1,14,10.0,3.0
,,,,2,14,12.0,
1800000.0,,,,2,14,17.0,2.0
,,,230000.0,2,14,17.0,
,,,1500000.0,1,14,17.0,
,,,,2,14,12.0,
,,,,1,14,15.0,7.0
,,,,2,14,12.0,
,,,,2,14,13.0,
928000.0,,,,2,14,17.0,3.0
800000.0,,,,1,14,17.0,2.0
,,,,1,14,12.0,
,,,214000.0,2,14,0.0,
500000.0,,,,2,14,8.0,5.0
600000.0,,,,2,14,12.0,5.0
600000.0,,,,1,14,12.0,1.0
,,,,1,14,8.0,7.0
460000.0,,,364296.0,1,14,7.0,9.0
,,,,2,14,8.0,
,,,,1,14,,
,,,,1,14,12.0,
460000.0,,,,2,14,12.0,5.0
,,,214296.0,2,14,3.0,
,,,,2,14,4.0,
,,21243.0,,2,14,9.0,
225000.0,,,,1,14,8.0,6.0
2500000.0,,,,2,14,17.0,2.0
,,,,1,14,17.0,1.0
,,,,2,14,7.0,
800000.0,,,,1,14,5.0,6.0
2250000.0,,,,1,14,15.0,6.0
,,,,2,14,16.0,
,,,,1,14,,
,,,,2,14,,
,,,,2,14,7.0,
500000.0,,,,1,14,4.0,6.0
,150000.0,,,2,14,5.0,
500000.0,,,,1,14,9.0,9.0
,,,,2,14,9.0,
,,21243.0,,2,14,,
,,,,2,14,2.0,
,,,,1,14,4.0,7.0
500000.0,,,,1,14,10.0,9.0
500000.0,,,,1,14,12.0,6.0
,,,214296.0,1,14,8.0,
500000.0,,,,1,14,8.0,6.0
,,,,2,14,8.0,
800000.0,,,,1,14,12.0,5.0
,,,,2,14,15.0,
,,21243.0,,2,14,,
,,,214296.0,1,14,0.0,
,,,214296.0,2,14,0.0,
200000.0,,,,1,14,4.0,7.0
500000.0,,,,2,14,15.0,3.0
,,,,1,14,,
,,,,2,14,,
750000.0,,,,1,14,9.0,7.0
,,,,1,14,8.0,6.0
,,,,1,14,6.0,7.0
400000.0,,,,1,14,12.0,8.0
500000.0,,,,2,14,17.0,2.0
,,,,1,14,12.0,6.0
,,,,2,14,12.0,
,,,,2,14,14.0,
,,21243.0,,2,14,,
,,21243.0,,2,14,,
,100000.0,,,2,14,15.0,
,,21243.0,,1,14,,
,,21243.0,,2,14,,
,,21243.0,,1,14,,
,,,204000.0,2,14,14.0,6.0
,,,214296.0,1,14,10.0,
,,,214296.0,2,14,3.0,
800000.0,,,310000.0,1,14,6.0,6.0
,,,,2,14,5.0,
,,,,1,14,14.0,1.0
,,,214296.0,2,14,12.0,
,,,,1,14,12.0,7.0
,,,,2,14,5.0,
,,21243.0,,2,14,13.0,
,,21243.0,,2,14,,
,,,360000.0,1,14,1.0,
,,,,2,14,7.0,
,,,,2,14,12.0,
405000.0,,,,1,14,12.0,8.0
,,,,2,14,,
,,,,1,14,,
,,,,2,14,4.0,6.0
,,,,1,14,17.0,6.0
500000.0,,,,1,14,12.0,5.0
,,,,2,14,15.0,5.0
,,21243.0,,1,14,,
405000.0,,,,1,14,5.0,7.0
,,,,1,14,10.0,
,,,214296.0,2,14,10.0,
,,,,2,14,12.0,
,,21243.0,,2,14,,
,,,,2,14,15.0,
,,,240000.0,1,14,12.0,
500000.0,,,,1,14,8.0,9.0
,,,,2,14,7.0,
,,,,1,14,,
,,,,2,14,,
,,,214296.0,2,14,8.0,
,,,,2,14,12.0,
280000.0,,,,1,14,16.0,2.0
,,,,2,14,12.0,5.0
600000.0,,,,1,14,13.0,7.0
,,,,1,14,14.0,5.0
,,,,1,14,13.0,
2300000.0,,,,2,14,12.0,2.0
700000.0,,,,1,14,12.0,5.0
,,,,1,14,,
,,,400000.0,2,14,12.0,
,,,214296.0,2,14,0.0,
,,,214296.0,1,14,6.0,
,,,214296.0,2,14,6.0,
600000.0,,,,2,14,12.0,9.0
,,,,1,14,16.0,
525000.0,,,,1,14,12.0,5.0
,,,,2,14,15.0,
,,,,2,14,11.0,
,,21243.0,,1,14,,
,,21243.0,,1,14,,
,,21243.0,,1,14,,
,,,,1,14,12.0,7.0
,,,,2,14,17.0,5.0
500000.0,,,,1,14,12.0,7.0
,,,,1,14,,
,,,,1,14,12.0,7.0
300000.0,,,,1,14,17.0,2.0
,,,,2,14,10.0,
,,,,1,14,11.0,
2900000.0,,,,2,14,19.0,2.0
,,,,1,14,17.0,1.0
,,,,1,14,,
,,,,1,14,,
,,,,1,14,6.0,7.0
,,,,2,14,11.0,
,,,230000.0,2,14,4.0,
405000.0,,,,1,14,0.0,9.0
600000.0,,,,1,14,3.0,9.0
,,,,2,14,8.0,
,,,219296.0,2,14,1.0,
650000.0,,,300000.0,1,14,7.0,5.0
,,,,1,14,13.0,
600000.0,,,,1,14,13.0,6.0
,,,,2,14,12.0,
,,,,2,14,13.0,
,,,,1,14,,
640000.0,,,,1,14,12.0,9.0
600000.0,,,,1,14,15.0,5.0
,680000.0,,,2,14,12.0,
,,,,1,14,13.0,
,,,,1,14,8.0,8.0
,,,,2,14,6.0,
500000.0,,,,1,14,16.0,8.0
600000.0,,,,2,14,15.0,3.0
,,,,2,14,16.0,
,,,,1,14,0.0,
,,,214000.0,2,14,8.0,
,,,,2,14,12.0,7.0
500000.0,,,,1,14,12.0,5.0
,,,,1,14,9.0,
410000.0,,,,1,14,11.0,9.0
400000.0,,,,2,14,12.0,9.0
,,,,2,14,17.0,
1500000.0,,,,1,14,12.0,4.0
,,,,1,14,,
,,,,1,14,,
,,,,2,14,,
,,,320000.0,1,14,12.0,
-88.0,,,,1,14,16.0,2.0
,,,800000.0,1,14,17.0,1.0
500000.0,,,,2,14,15.0,4.0
,,,,1,14,12.0,
,,,270000.0,2,14,17.0,
,,,90000.0,2,14,13.0,6.0
,,,,2,14,17.0,
,,,,1,14,12.0,
,,,,2,14,12.0,
,,,,1,14,8.0,
,,,,2,14,9.0,
,,,214000.0,1,14,12.0,7.0
,,,,2,14,8.0,
700000.0,,,,2,14,12.0,5.0
700000.0,,,,1,14,8.0,7.0
600000.0,,,,1,14,14.0,9.0
150000.0,,,,1,14,15.0,7.0
,,,,1,14,,
,,,,2,14,,
0.0,,,,2,14,12.0,5.0
,,,214296.0,2,14,1.0,
290000.0,,,,2,14,15.0,5.0
200000.0,,,,1,14,7.0,9.0
,,21243.0,,2,14,,
,,,,1,14,12.0,7.0
,,,,2,14,17.0,2.0
2000000.0,,,,1,14,19.0,2.0
1200000.0,,,,2,14,17.0,2.0
,,,,1,14,,
1200000.0,,,,1,14,17.0,2.0
1800000.0,,,,2,14,21.0,2.0
,,,,1,14,,
3200000.0,,,,1,14,19.0,1.0
,,,,2,14,10.0,
2000000.0,,,,2,14,17.0,2.0
3500000.0,,,,1,14,17.0,2.0
,,,,2,14,,
,,,,1,14,,
1500000.0,,,270000.0,2,14,16.0,3.0
,,,,1,14,16.0,
350000.0,,,,1,14,10.0,9.0
,,,,2,14,0.0,
500000.0,,,,2,14,17.0,1.0
,,21243.0,,1,14,9.0,
,,,,2,14,,
500000.0,,,,1,14,17.0,2.0
500000.0,,,,1,14,8.0,6.0
,,,400000.0,1,14,8.0,
,,,214296.0,2,14,12.0,
265000.0,,,,2,14,3.0,6.0
375000.0,,,,1,14,6.0,9.0
,,,,2,14,15.0,
,,21243.0,,1,14,,
,,,,2,14,3.0,
,,,214296.0,1,14,0.0,6.0
,,,,2,14,12.0,
,,21243.0,,2,14,11.0,
,,21243.0,,2,14,,
,,21243.0,,1,14,,
,,21243.0,,2,14,,
,,,,2,14,9.0,5.0
,,,,1,14,12.0,7.0
,,,,1,14,7.0,7.0
,,,,2,14,2.0,
2000000.0,,,1250000.0,1,14,17.0,1.0
,,,212000.0,1,14,6.0,
,,,,2,14,6.0,
,,,,1,14,10.0,9.0
300000.0,,,,1,14,6.0,9.0
,,,290000.0,1,14,0.0,
,,,214296.0,2,14,7.0,
1200000.0,,,,1,14,15.0,1.0
,,,,2,14,3.0,
,,,,2,14,6.0,
,,,,2,14,3.0,9.0
,,,,2,14,12.0,
700000.0,,,,1,14,12.0,8.0
,,,102000.0,2,14,13.0,5.0
,,,,2,14,9.0,5.0
,,,,1,14,7.0,
,,,,2,14,12.0,
,,,,2,14,12.0,
,75000.0,,,2,14,12.0,
,,,,1,14,12.0,7.0
,,,,2,14,14.0,
,,,,2,14,11.0,
,,,,1,14,11.0,
,,,,1,14,,
350000.0,,,,2,14,5.0,9.0
500000.0,,,,1,14,12.0,5.0
130000.0,,,,1,14,12.0,9.0
,,,,2,14,4.0,
,,,220000.0,2,14,0.0,
,,,,1,14,16.0,
,,,,2,14,16.0,
500000.0,,,,2,14,12.0,7.0
,,,,2,14,12.0,
,,,,2,14,6.0,
500000.0,,,,1,14,8.0,8.0
,,,,2,14,6.0,
,,,,2,14,,
450000.0,,,,1,14,7.0,6.0
,,,,1,14,11.0,
,,,,2,14,15.0,
,,,,1,14,10.0,
,,21243.0,,2,14,,
,,21243.0,,1,14,,
,,21243.0,,1,14,,
,,,,1,14,12.0,9.0
,,,,2,14,12.0,
,,,,1,14,12.0,
,,,,1,14,,
,,,,1,14,,
,,,,2,14,5.0,
,,,300000.0,1,14,12.0,
,,,,1,14,14.0,3.0
,,,,2,14,18.0,2.0
,,,,2,14,13.0,
600000.0,,,,2,14,15.0,3.0
,,,,1,14,15.0,3.0
,,,,1,14,16.0,3.0
700000.0,,,,2,14,12.0,3.0
350000.0,,,,2,14,9.0,9.0
380000.0,,,,2,14,18.0,5.0
,,,,1,14,11.0,
,,,,1,14,8.0,
2500000.0,,,,2,14,19.0,2.0
500000.0,,,,2,14,15.0,5.0
,,,,1,14,15.0,3.0
,,,,2,14,12.0,
,,,355000.0,1,14,12.0,
,,,214296.0,2,14,12.0,
,,,,2,14,17.0,
,,,,1,14,15.0,
,,,,2,14,12.0,
600000.0,,,,1,14,12.0,3.0
600000.0,,,,2,14,17.0,2.0
,,,,1,14,15.0,1.0
,,,664216.0,2,14,17.0,
1500000.0,,,,1,14,17.0,2.0
,,,,1,14,17.0,2.0
,,,,2,14,21.0,2.0
,,,,1,14,18.0,
600000.0,,,,1,14,16.0,2.0
,,,,2,14,15.0,
2500000.0,,,,1,14,17.0,3.0
,,,,2,14,15.0,
,,,,1,14,16.0,
,,,,1,14,13.0,
,,,,2,14,12.0,
1400000.0,,,,1,14,15.0,7.0
980000.0,,,,2,14,16.0,2.0
450000.0,,,,2,14,17.0,2.0
1100000.0,,,,1,14,12.0,8.0
,,,350000.0,1,14,12.0,
1200000.0,,,,2,14,17.0,3.0
,,,,2,14,11.0,
,,,800000.0,1,14,12.0,
,,,,2,14,12.0,
3000000.0,,,,1,14,17.0,2.0
5000000.0,,,,2,14,19.0,2.0
,,,,1,14,17.0,
,,,,2,14,,
,,,800000.0,1,14,20.0,
,,,,2,14,10.0,
,,,,1,14,6.0,6.0
,,,,2,14,8.0,6.0
0.0,,,,1,14,13.0,9.0
,,,214296.0,1,14,6.0,6.0
,,,214296.0,2,14,12.0,
,,,350000.0,1,14,12.0,
,,,,1,14,15.0,
,,,,2,14,12.0,
,,,,1,14,12.0,
,,,,1,14,,
600000.0,,,,2,14,11.0,7.0
700000.0,,,,2,14,17.0,2.0
850000.0,,,,2,14,16.0,2.0
,,,,1,14,14.0,8.0
60000.0,,,218000.0,2,14,12.0,9.0
180000.0,,,150000.0,1,14,14.0,8.0
850000.0,,,,1,14,14.0,0.0
,80000.0,,,2,14,18.0,
,,,,1,14,,
,,,,1,14,,
,,,900000.0,1,14,12.0,
,,,,2,14,6.0,
,200000.0,,,2,14,12.0,
,,,,1,14,13.0,
,,,214296.0,2,14,8.0,
,,,600000.0,1,14,22.0,
,,,,2,14,4.0,
,,21243.0,,1,14,9.0,
,,,,1,14,8.0,
,,,,1,14,7.0,
405000.0,,,,1,14,8.0,7.0
,900000.0,,,2,14,17.0,
1300000.0,,,,2,14,17.0,2.0
,,,,2,14,13.0,9.0
,,,,2,14,9.0,6.0
,,,,1,14,16.0,
,,,,1,14,10.0,
,,,,2,14,12.0,
500000.0,,,,1,14,9.0,8.0
,,,,2,14,,
,,,,1,14,,
,,,,1,14,10.0,7.0
,,,,2,14,5.0,
,400000.0,,,1,14,15.0,
,,,,1,14,15.0,
,,,,2,14,14.0,
460000.0,,,,2,14,12.0,5.0
,,,301000.0,1,14,5.0,5.0
,,,214296.0,2,14,12.0,5.0
,,,369000.0,1,14,12.0,
,,,214296.0,2,14,9.0,
,,,,2,14,12.0,
,,,,2,14,12.0,
,,21243.0,,1,14,,
600000.0,,,,1,14,12.0,8.0
,,,200000.0,2,14,6.0,
,,,,2,14,15.0,3.0
560000.0,,,680000.0,1,14,12.0,8.0
,,,,2,14,17.0,
,,,580000.0,1,14,12.0,
,,,,2,14,8.0,
500000.0,,,,1,14,12.0,5.0
,,,,1,14,,
,,,,2,14,,
,,,,2,14,,
850000.0,,,,1,14,12.0,8.0
,,,214296.0,2,14,6.0,
,,,,2,14,12.0,
,,,214296.0,1,14,7.0,
,,,300000.0,1,14,2.0,
,,,214296.0,2,14,2.0,
,,,,2,14,6.0,
,,,250000.0,2,14,1.0,
464835.0,,,,1,14,8.0,6.0
600000.0,,,,1,14,12.0,9.0
340000.0,,,,2,14,12.0,9.0
,,,,2,14,,
,,,,2,14,13.0,
480000.0,,,,1,14,7.0,9.0
,,,,1,14,15.0,
,,,,2,14,15.0,
,,21243.0,,1,14,,
,,,,1,14,17.0,2.0
,,,,2,14,9.0,
,,,,2,14,12.0,
500000.0,,,,1,14,12.0,1.0
,,,,2,14,,
,,,,2,14,12.0,
,,,,2,14,14.0,
360000.0,,,,2,14,15.0,5.0
,,,,1,14,11.0,
580000.0,,,,2,14,12.0,5.0
,,,,2,14,,
,,,214296.0,1,14,10.0,
,,,214296.0,2,14,12.0,
650000.0,,,,1,14,8.0,7.0
500000.0,,,,1,14,12.0,9.0
,,,214296.0,2,14,9.0,7.0
,,,260000.0,2,14,7.0,5.0
450000.0,,,,1,14,12.0,8.0
,150000.0,,214296.0,1,14,8.0,
,,,,1,14,12.0,1.0
,,,,2,14,9.0,
,,,214296.0,1,14,0.0,
,,,214296.0,2,14,2.0,
405000.0,,,,1,14,12.0,7.0
,,,,1,14,4.0,9.0
,,,,2,14,16.0,
,,,,2,14,12.0,5.0
700000.0,,,,1,14,10.0,8.0
500000.0,,,,1,14,12.0,9.0
,,,,2,14,12.0,
,,,,1,14,,
,,,214296.0,2,14,6.0,
,,,214296.0,2,14,5.0,
,,,250000.0,1,14,5.0,
,,,,1,14,11.0,
,30000.0,,,1,14,0.0,
0.0,,,,2,14,12.0,9.0
,,21243.0,,1,14,,
,,21243.0,,1,14,10.0,
,,,,2,14,12.0,
,,,,1,14,12.0,
,,,,2,14,9.0,
,,21243.0,,2,14,11.0,
,,,214296.0,2,14,2.0,
500000.0,,,,1,14,12.0,7.0
,,,,1,14,8.0,6.0
,,,250000.0,2,14,3.0,
,,,950000.0,1,14,15.0,
,,,214000.0,2,14,8.0,
-88.0,,,,2,14,16.0,2.0
,,,,2,14,6.0,
500000.0,,,214296.0,1,14,9.0,9.0
,,,,2,14,11.0,
,,,,1,14,12.0,7.0
,,,,2,14,10.0,
,,,,1,14,8.0,
,,,,2,14,12.0,
,,21243.0,,1,14,,
,,,220000.0,2,14,3.0,
,,,330000.0,1,14,8.0,9.0
,,,214296.0,2,14,0.0,
,,,,2,14,17.0,
,,,,2,14,,
,,,,2,14,17.0,
,,,800000.0,1,14,6.0,
,,,214296.0,2,14,8.0,
,,,214296.0,2,14,3.0,
,,,,1,14,12.0,7.0
700000.0,,,,2,14,16.0,2.0
,,,,1,14,15.0,
,,,375000.0,1,14,0.0,
,,,214296.0,2,14,5.0,
200000.0,,,,2,14,12.0,3.0
,,,,2,14,12.0,
,,,,2,14,13.0,
,,,,2,14,10.0,
,,,200000.0,2,14,1.0,
250000.0,,,,2,14,15.0,5.0
80000.0,,,,2,14,14.0,5.0
500000.0,,,,2,14,12.0,5.0
500000.0,,,,2,14,12.0,5.0
500000.0,,,,1,14,12.0,5.0
250000.0,,,,2,14,11.0,5.0
,,21243.0,,2,14,,
,,21243.0,,2,14,,
1000000.0,,,,1,14,12.0,5.0
400000.0,,,,2,14,17.0,4.0
500000.0,,,,2,14,14.0,4.0
,,,,1,14,,
900000.0,,,,1,14,12.0,8.0
,240000.0,,,2,14,16.0,
,,,,2,14,15.0,
,,,,2,14,,
,,,,2,14,22.0,2.0
,,,214296.0,2,14,15.0,
,,,,1,14,14.0,
,,,,2,14,16.0,7.0
,,,,1,14,13.0,
,,,214296.0,2,14,8.0,
250000.0,,,,2,14,12.0,9.0
,,,,2,14,16.0,
,,,,1,14,13.0,
,,21243.0,,1,14,,
230000.0,,,,2,14,8.0,5.0
,,,,1,14,8.0,7.0
1100000.0,,,,2,14,17.0,2.0
,,,,2,14,11.0,
,,,,1,14,,
