folio,año,region,expr,tam_hogar,n_personas,edad_prom,edad_max,prop_menores_15,prop_may_65,hay_menores_15,hay_adulto_mayor,edu_nivel_prom,edu_nivel_min,prop_alfabetos,prop_asiste_edu,prop_ocupados,prop_con_contrato,ingreso_sueldos,ingreso_indep,atendido_salud,tipo_vivienda,material_muros,estado_muros,fuente_agua,sist_excretas,tiene_electricid,n_dormitorios,dormitorios_hogar,d_asistencia_esc,d_rezago_esc,d_escolaridad,d_atencion_salud,d_ocupacion,d_seg_social,d_jubilaciones,d_hacinamiento,d_estado_viv,d_serv_basicos,d_contaminacion,d_accesibilidad,d_trato_igual,d_seguridad,pobreza_multi,cod_comuna,comuna,sexo_jefe,edad_jefe,ecivil_jefe,edu_nivel_jefe,edu_curso_jefe,alfabeto_jefe,ocupado_jefe,contrato_jefe,ingreso_jefe,hacinamiento_idx,ingreso_total_hogar,ingreso_percapita
1410111970301.0,2017,14,30,4,4,36.0,74,0.25,0.25,1,1,6.25,1,1.0,0.0,0.3333333333333333,1.0,270000,0,0.75,2,3,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,74,8,6,4.0,1,2,0.0,0.0,1.3333333333333333,270000,67500.0
1410111970401.0,2017,14,34,2,2,27.5,40,0.0,0.0,0,0,9.0,9,1.0,0.5,0.5,1.0,230000,0,0.5,2,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,40,5,9,4.0,1,1,1.0,230000.0,0.5,230000,115000.0
1410111980101.0,2017,14,37,2,2,31.5,41,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,1.0,320000,600000,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,1,41,6,9,3.0,1,1,0.0,0.0,1.0,920000,460000.0
1410111980201.0,2017,14,34,4,4,18.5,34,0.5,0.0,1,0,6.75,2,1.0,0.5,1.0,0.5,570000,0,0.0,1,3,1,2,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,0.0,0,0,0.0,14101,Valdivia,1,34,1,9,4.0,1,1,3.0,270000.0,1.3333333333333333,570000,142500.0
1410111980301.0,2017,14,24,4,4,23.25,46,0.25,0.0,1,0,7.25,4,1.0,0.25,0.6666666666666666,1.0,540000,0,0.0,2,3,2,1,2,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,46,8,7,8.0,1,1,1.0,270000.0,1.3333333333333333,540000,135000.0
1410111980401.0,2017,14,27,2,2,56.0,57,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,1.0,270000,270000,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,57,2,9,4.0,1,1,1.0,270000.0,0.6666666666666666,540000,270000.0
1410111990201.0,2017,14,41,6,6,23.0,43,0.3333333333333333,0.0,1,0,9.833333333333334,4,1.0,0.6666666666666666,0.5,0.5,1300000,0,0.0,2,2,2,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,43,1,15,5.0,1,1,1.0,700000.0,3.0,1300000,216666.66666666663
1410111990401.0,2017,14,48,3,3,20.666666666666668,31,0.3333333333333333,0.0,1,0,9.333333333333334,2,1.0,0.3333333333333333,1.0,0.5,850000,0,0.0,2,2,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,30,1,13,2.0,1,1,3.0,500000.0,1.5,850000,283333.3333333333
1410111990701.0,2017,14,41,6,6,24.83333333333333,49,0.3333333333333333,0.0,1,0,8.833333333333334,1,1.0,0.3333333333333333,0.25,1.0,1500000,0,0.3333333333333333,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,34,1,14,3.0,1,1,1.0,1500000.0,2.0,1500000,250000.0
1410112000101.0,2017,14,21,4,4,33.75,54,0.0,0.0,0,0,14.0,9,1.0,0.0,0.75,1.0,280000,1000000,0.0,2,2,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,54,7,15,4.0,1,1,0.0,0.0,1.0,1280000,320000.0
1410112000201.0,2017,14,31,3,3,30.666666666666668,48,0.3333333333333333,0.0,1,0,9.666666666666666,7,1.0,0.3333333333333333,1.0,0.0,0,800000,0.3333333333333333,2,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,37,2,13,3.0,1,1,0.0,0.0,1.0,800000,266666.6666666667
1410112000301.0,2017,14,16,1,1,61.0,61,0.0,0.0,0,0,10.0,10,1.0,0.0,1.0,1.0,100000,0,1.0,2,2,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,61,8,10,5.0,1,1,1.0,100000.0,0.5,100000,100000.0
1410112000901.0,2017,14,23,3,3,27.33333333333333,42,0.0,0.0,0,0,10.666666666666666,9,1.0,0.3333333333333333,0.6666666666666666,0.5,550000,0,0.0,2,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,42,5,9,4.0,1,1,1.0,300000.0,1.0,550000,183333.3333333333
1410112010101.0,2017,14,31,3,3,48.333333333333336,60,0.0,0.0,0,0,6.666666666666667,1,0.6666666666666666,0.0,0.6666666666666666,1.0,540000,0,0.3333333333333333,2,3,1,1,1,1,4.0,4.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,60,2,8,2.0,1,1,1.0,270000.0,0.75,540000,180000.0
1410112010102.0,2017,14,40,5,5,19.6,33,0.4,0.0,1,0,8.8,4,1.0,0.6,0.3333333333333333,1.0,270000,0,0.8,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,33,2,11,4.0,1,1,1.0,270000.0,1.6666666666666667,270000,54000.0
1410112010301.0,2017,14,29,2,2,66.5,67,0.0,1.0,0,1,8.0,8,1.0,0.0,0.0,1.0,500000,0,0.0,2,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,67,2,8,4.0,1,2,1.0,500000.0,1.0,500000,250000.0
1410112010401.0,2017,14,39,5,5,14.6,30,0.6,0.0,1,0,7.8,3,1.0,0.6,0.5,0.0,480000,0,0.8,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,27,1,11,4.0,1,1,2.0,480000.0,1.6666666666666667,480000,96000.0
1410112020101.0,2017,14,28,4,4,34.75,63,0.0,0.0,0,0,8.5,7,1.0,0.25,0.75,0.6666666666666666,420099,0,0.0,2,3,2,1,1,1,4.0,4.0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,63,8,7,4.0,1,1,1.0,270000.0,1.0,420099,105024.75
1410112020201.0,2017,14,28,2,2,51.0,58,0.0,0.0,0,0,7.0,7,1.0,0.0,1.0,1.0,140000,120000,1.0,2,3,3,1,1,1,1.0,1.0,0,0.0,1.0,0.0,0,1.0,0,0.0,1.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,2,44,3,7,6.0,1,1,1.0,140000.0,2.0,260000,130000.0
1410112020301.0,2017,14,35,3,3,32.0,40,0.0,0.0,0,0,13.0,13,1.0,0.0,1.0,0.0,850000,0,0.0,2,3,2,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,1,33,8,13,3.0,1,1,3.0,250000.0,1.0,850000,283333.3333333333
1410112020401.0,2017,14,15,1,1,63.0,63,0.0,0.0,0,0,8.0,8,1.0,0.0,0.0,0.0,0,0,1.0,2,3,2,1,1,1,1.0,1.0,0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,63,8,8,4.0,1,2,0.0,0.0,1.0,0,0.0
1410112030101.0,2017,14,20,4,4,20.75,40,0.5,0.0,1,0,5.5,1,1.0,0.25,0.5,1.0,250000,0,0.75,2,3,2,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,1.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,1,39,1,9,4.0,1,1,1.0,250000.0,1.3333333333333333,250000,62500.0
1410112030201.0,2017,14,9,1,1,73.0,73,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,1,3,2,1,1,1,1.0,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,73,7,6,2.0,1,2,0.0,0.0,1.0,0,0.0
1410112030301.0,2017,14,15,4,4,15.25,39,0.75,0.0,1,0,7.25,1,1.0,0.5,0.0,0.0,0,0,1.0,2,3,2,1,1,1,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,39,8,14,3.0,1,2,0.0,0.0,4.0,0,0.0
1410112040101.0,2017,14,42,6,6,30.666666666666668,59,0.1666666666666666,0.0,1,0,9.166666666666666,7,1.0,0.3333333333333333,0.6,1.0,270198,0,0.5,2,3,3,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,59,1,9,1.0,1,2,0.0,0.0,2.0,270198,45033.0
1410112040201.0,2017,14,39,3,3,38.333333333333336,54,0.0,0.0,0,0,3.6666666666666665,1,0.3333333333333333,0.0,0.0,0.0,0,0,1.0,1,3,3,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,1.0,1.0,0.0,0,0.0,0,1,1.0,14101,Valdivia,2,54,8,1,4.0,4,2,0.0,0.0,1.5,0,0.0
1410112040202.0,2017,14,36,2,2,13.5,23,0.5,0.0,1,0,5.0,3,1.0,0.5,0.0,0.0,0,0,1.0,1,3,3,1,1,1,2.0,2.0,0,0.0,1.0,0.0,1,0.0,0,0.0,1.0,0.0,0,0.0,0,1,1.0,14101,Valdivia,2,23,8,7,8.0,1,2,0.0,0.0,1.0,0,0.0
1410112040301.0,2017,14,46,3,3,34.666666666666664,47,0.3333333333333333,0.0,1,0,7.0,7,1.0,1.0,0.5,0.0,0,450000,1.0,2,3,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,46,1,7,8.0,1,1,0.0,0.0,1.0,450000,150000.0
1410112050101.0,2017,14,29,4,4,37.0,63,0.25,0.0,1,0,8.25,3,1.0,0.5,0.3333333333333333,1.0,280000,0,0.5,2,3,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,63,1,7,2.0,1,1,1.0,280000.0,1.3333333333333333,280000,70000.0
1410112050201.0,2017,14,26,4,4,38.5,71,0.5,0.5,1,1,7.25,7,1.0,0.5,0.0,0.0,0,0,0.75,2,3,2,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,71,1,8,1.0,1,2,0.0,0.0,2.0,0,0.0
1410112050301.0,2017,14,35,7,7,19.714285714285715,48,0.4285714285714285,0.0,1,0,32.714285714285715,3,1.0,0.4285714285714285,0.5,1.0,280000,0,0.5714285714285714,2,3,3,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,1,29,1,99,4.0,1,1,1.0,280000.0,2.3333333333333335,280000,40000.0
1410112050501.0,2017,14,35,2,2,43.0,67,0.0,0.5,0,1,7.0,7,0.5,0.0,1.0,0.0,0,350000,1.0,2,3,3,1,1,1,1.0,1.0,0,0.0,1.0,0.0,0,1.0,1,0.0,1.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,1,67,6,7,7.0,9,1,0.0,0.0,2.0,350000,175000.0
1410112050701.0,2017,14,33,4,4,31.75,53,0.25,0.0,1,0,7.5,1,1.0,0.0,0.3333333333333333,1.0,99,0,0.5,2,3,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,53,1,7,4.0,1,2,0.0,0.0,1.3333333333333333,99,24.75
1410112050801.0,2017,14,19,1,1,74.0,74,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,2,3,2,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,74,7,6,5.0,1,2,0.0,0.0,0.5,0,0.0
1410112060101.0,2017,14,24,8,8,33.0,58,0.125,0.0,1,0,9.0,7,1.0,0.25,0.7142857142857143,1.0,1100000,650000,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,1,53,1,7,8.0,1,1,1.0,450000.0,2.6666666666666665,1750000,218750.0
1410112060201.0,2017,14,22,5,5,30.0,50,0.2,0.0,1,0,9.4,1,1.0,0.0,0.75,0.6666666666666666,900000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,50,1,11,4.0,1,1,3.0,350000.0,1.6666666666666667,900000,180000.0
1410112060301.0,2017,14,22,5,5,19.4,34,0.6,0.0,1,0,8.4,4,1.0,0.6,1.0,1.0,500000,2300000,0.0,2,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,33,2,11,4.0,1,1,0.0,0.0,1.25,2800000,560000.0
1410112060401.0,2017,14,21,4,4,37.75,52,0.0,0.0,0,0,12.5,11,1.0,0.5,0.0,0.0,0,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,52,1,11,5.0,1,2,0.0,0.0,1.3333333333333333,0,0.0
1410112060501.0,2017,14,17,3,3,33.333333333333336,58,0.3333333333333333,0.0,1,0,10.666666666666666,7,1.0,0.6666666666666666,0.5,1.0,1300000,0,0.0,2,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,2,58,5,11,4.0,1,1,1.0,800000.0,1.5,1300000,433333.3333333333
1410112060601.0,2017,14,24,4,4,31.0,40,0.0,0.0,0,0,10.0,9,1.0,0.25,0.5,1.0,300000,0,0.0,2,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,40,5,11,4.0,1,2,0.0,0.0,1.0,300000,75000.0
1410112060701.0,2017,14,19,4,4,58.5,73,0.0,0.5,0,1,10.5,6,1.0,0.0,0.5,1.0,1530000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,71,1,6,6.0,1,2,0.0,0.0,1.3333333333333333,1530000,382500.0
1410112060801.0,2017,14,25,4,4,31.0,46,0.0,0.0,0,0,11.25,9,1.0,0.5,0.5,0.0,0,110000,1.0,2,1,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,46,1,13,3.0,1,1,0.0,0.0,2.0,110000,27500.0
1410112060901.0,2017,14,20,5,5,44.2,72,0.0,0.4,0,1,12.8,9,1.0,0.0,0.0,0.0,0,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,1.0,1,0.0,0,0.0,0.0,0.0,1,0.0,1,0,0.0,14101,Valdivia,1,72,1,10,5.0,1,2,0.0,0.0,1.6666666666666667,0,0.0
1410112061001.0,2017,14,20,2,2,33.5,43,0.0,0.0,0,0,12.0,11,1.0,0.0,1.0,0.5,657000,0,0.0,2,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,43,8,11,4.0,1,1,1.0,257000.0,1.0,657000,328500.0
1410112061201.0,2017,14,19,6,6,25.83333333333333,57,0.3333333333333333,0.0,1,0,10.0,7,1.0,0.5,0.5,1.0,930000,0,0.0,2,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,57,6,11,4.0,1,2,0.0,0.0,1.5,930000,155000.0
1410112061301.0,2017,14,24,4,4,26.75,62,0.5,0.0,1,0,8.5,7,1.0,0.5,1.0,1.0,1050000,0,0.0,1,4,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,62,7,9,4.0,1,1,1.0,570000.0,1.0,1050000,262500.0
1410112061401.0,2017,14,21,5,5,48.0,67,0.0,0.2,0,1,8.6,6,1.0,0.0,0.4,1.0,760000,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,1,67,1,6,6.0,1,1,1.0,380000.0,1.6666666666666667,760000,152000.0
1410112061501.0,2017,14,19,3,3,31.0,55,0.3333333333333333,0.0,1,0,7.0,3,1.0,0.3333333333333333,1.0,1.0,550000,0,0.0,2,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,55,6,9,4.0,1,1,1.0,150000.0,0.75,550000,183333.3333333333
1410112070101.0,2017,14,46,7,7,31.142857142857142,51,0.1428571428571428,0.0,1,0,7.142857142857143,1,0.8333333333333334,0.2857142857142857,0.5,1.0,520000,200000,0.5714285714285714,2,3,1,1,1,1,2.0,2.0,0,1.0,1.0,0.0,0,1.0,0,1.0,0.0,0.0,1,0.0,1,1,1.0,14101,Valdivia,2,43,2,9,4.0,1,1,1.0,220000.0,3.5,720000,102857.14285714286
1410112070301.0,2017,14,30,1,1,76.0,76,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,2,3,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,76,8,6,4.0,1,2,0.0,0.0,0.5,0,0.0
1410112070401.0,2017,14,50,3,3,17.333333333333332,25,0.3333333333333333,0.0,1,0,8.0,3,1.0,0.3333333333333333,1.0,1.0,530000,0,0.3333333333333333,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,25,1,9,4.0,1,1,1.0,400000.0,1.0,530000,176666.66666666666
1410112080201.0,2017,14,71,5,5,36.2,54,0.0,0.0,0,0,10.2,7,1.0,0.0,0.8,1.0,1450000,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,54,1,11,2.0,1,1,1.0,400000.0,1.6666666666666667,1450000,290000.0
1410112080401.0,2017,14,66,6,6,25.166666666666668,52,0.3333333333333333,0.0,1,0,7.333333333333333,1,1.0,0.1666666666666666,0.75,1.0,99,650000,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,1,52,1,7,3.0,1,1,0.0,0.0,2.0,650099,108349.83333333331
1410112090101.0,2017,14,17,3,3,37.66666666666666,63,0.3333333333333333,0.0,1,0,7.666666666666667,7,1.0,0.3333333333333333,0.5,0.0,290000,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,39,5,9,4.0,1,1,3.0,290000.0,1.5,290000,96666.66666666669
1410112090201.0,2017,14,18,3,3,42.333333333333336,56,0.0,0.0,0,0,11.333333333333334,9,1.0,0.3333333333333333,0.6666666666666666,0.5,590000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,56,1,13,3.0,1,1,3.0,300000.0,1.0,590000,196666.66666666663
1410112090301.0,2017,14,24,3,3,36.66666666666666,46,0.0,0.0,0,0,10.666666666666666,9,1.0,0.3333333333333333,0.3333333333333333,0.0,0,450000,0.0,1,3,2,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,44,1,9,3.0,1,1,0.0,0.0,1.0,450000,150000.0
1410112090401.0,2017,14,16,2,2,40.5,58,0.0,0.0,0,0,11.0,11,1.0,0.0,1.0,0.0,270000,380000,0.5,2,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,58,5,11,1.0,1,1,0.0,0.0,1.0,650000,325000.0
1410112090601.0,2017,14,19,3,3,17.0,34,0.6666666666666666,0.0,1,0,8.0,4,1.0,0.6666666666666666,1.0,0.0,340000,0,0.0,1,2,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,2,34,8,13,3.0,1,1,3.0,340000.0,1.5,340000,113333.33333333331
1410112090701.0,2017,14,14,2,2,35.5,50,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,0.5,540000,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,1,0.0,14101,Valdivia,2,50,8,9,2.0,1,1,3.0,270000.0,0.6666666666666666,540000,270000.0
1410112090801.0,2017,14,21,3,3,43.66666666666666,69,0.0,0.3333333333333333,0,1,12.333333333333334,9,1.0,0.0,0.6666666666666666,1.0,1400000,0,0.3333333333333333,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,69,5,9,4.0,1,2,0.0,0.0,1.5,1400000,466666.6666666667
1410112091001.0,2017,14,25,2,2,30.0,31,0.0,0.0,0,0,11.0,9,1.0,0.0,1.0,0.0,620000,0,0.0,1,2,1,1,1,2,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,29,2,13,3.0,1,1,3.0,330000.0,1.0,620000,310000.0
1410112091101.0,2017,14,26,4,4,40.0,64,0.0,0.0,0,0,8.75,8,1.0,0.25,0.5,1.0,300000,0,0.0,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,41,1,9,3.0,1,1,0.0,0.0,1.3333333333333333,300000,75000.0
1410112091201.0,2017,14,24,3,3,37.0,49,0.0,0.0,0,0,8.333333333333334,7,1.0,0.3333333333333333,0.6666666666666666,0.5,520000,0,0.0,1,3,2,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,49,1,7,8.0,1,1,3.0,290000.0,1.5,520000,173333.33333333334
1410112091301.0,2017,14,25,4,4,23.75,38,0.5,0.0,1,0,8.0,7,1.0,0.5,0.5,0.0,0,450000,0.0,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,38,1,9,2.0,1,1,0.0,0.0,1.3333333333333333,450000,112500.0
1410112091401.0,2017,14,20,5,5,32.0,52,0.2,0.0,1,0,7.4,3,1.0,0.2,0.5,0.5,540000,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,1,0.0,0,1.0,0.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,1,52,2,11,4.0,1,1,1.0,270000.0,2.5,540000,108000.0
1410112091501.0,2017,14,19,2,2,33.0,47,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,0.5,660000,0,0.0,1,2,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,47,8,9,4.0,1,1,1.0,380000.0,1.0,660000,330000.0
1410112100101.0,2017,14,29,4,4,35.0,52,0.0,0.0,0,0,9.5,7,1.0,0.25,0.5,1.0,637000,0,0.0,5,2,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,52,1,7,6.0,1,1,1.0,360000.0,2.0,637000,159250.0
1410112100301.0,2017,14,28,3,3,42.333333333333336,58,0.0,0.0,0,0,8.333333333333334,7,1.0,0.3333333333333333,0.3333333333333333,0.0,380000,0,0.6666666666666666,5,2,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,54,2,7,3.0,1,2,0.0,0.0,1.5,380000,126666.66666666669
1410112100501.0,2017,14,25,3,3,52.333333333333336,69,0.0,0.6666666666666666,0,1,10.0,8,1.0,0.3333333333333333,0.0,0.0,0,0,0.0,5,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,69,1,8,1.0,1,2,0.0,0.0,1.0,0,0.0
1410112100601.0,2017,14,27,3,3,37.66666666666666,59,0.0,0.0,0,0,12.666666666666666,9,1.0,0.3333333333333333,0.3333333333333333,1.0,270000,0,0.0,5,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,2,59,6,9,4.0,1,1,1.0,270000.0,1.0,270000,90000.0
1410112100701.0,2017,14,17,1,1,51.0,51,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,1.0,350000,0,0.0,5,2,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,51,8,9,4.0,1,1,1.0,350000.0,0.5,350000,350000.0
