folio,año,region,expr,tam_hogar,n_personas,edad_prom,edad_max,prop_menores_15,prop_may_65,hay_menores_15,hay_adulto_mayor,edu_nivel_prom,edu_nivel_min,prop_alfabetos,prop_asiste_edu,prop_ocupados,prop_con_contrato,ingreso_sueldos,ingreso_indep,atendido_salud,tipo_vivienda,material_muros,estado_muros,fuente_agua,sist_excretas,tiene_electricid,n_dormitorios,dormitorios_hogar,d_asistencia_esc,d_rezago_esc,d_escolaridad,d_atencion_salud,d_ocupacion,d_seg_social,d_jubilaciones,d_hacinamiento,d_estado_viv,d_serv_basicos,d_contaminacion,d_accesibilidad,d_trato_igual,d_seguridad,pobreza_multi,cod_comuna,comuna,sexo_jefe,edad_jefe,ecivil_jefe,edu_nivel_jefe,edu_curso_jefe,alfabeto_jefe,ocupado_jefe,contrato_jefe,ingreso_jefe,hacinamiento_idx,ingreso_total_hogar,ingreso_percapita,idx_educacion,idx_vivienda,idx_composicion,idx_ingresos
123640701.0,2024,14,87,3,3,29.666666666666668,50,0.3333333333333333,0.0,1,0,7.333333333333333,2,1.0,0.3333333333333333,1.0,0.0,0,180000,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,1.0,14104,Los Lagos,1,50,2,11,4.0,1,1,0.0,0.0,1.5,180000,60000.0,0.563771499165704,0.3828898225957049,0.17222222222222222,0.6788676502733573
123640801.0,2024,14,85,3,3,17.333333333333332,26,0.3333333333333333,0.0,1,0,8.333333333333334,1,1.0,0.0,1.0,1.0,1600000,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,1,26,2,13,5.0,1,1,1.0,1000000.0,1.5,1600000,533333.3333333334,0.6231977067556582,0.3828898225957049,0.17222222222222222,0.4569837607002863
123640901.0,2024,14,65,5,5,18.4,35,0.6,0.0,1,0,6.2,1,1.0,0.4,0.5,1.0,500000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,2,32,2,7,8.0,1,2,0.0,0.0,1.6666666666666667,500000,100000.0,0.5734437171094854,0.3752801120448179,0.3277777777777778,0.5917580931638001
123641001.0,2024,14,49,5,5,22.6,39,0.4,0.0,1,0,8.6,7,1.0,0.6,0.3333333333333333,0.0,0,300000,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,1,38,1,11,4.0,1,1,0.0,0.0,1.6666666666666667,300000,60000.0,0.46326049287639587,0.3752801120448179,0.2777777777777778,0.7890172229229299
125690101.0,2024,14,23,1,1,74.0,74,0.0,1.0,0,1,9.0,9,1.0,0.0,0.0,0.0,0,0,0.0,1,3,2,5,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,74,8,9,4.0,1,2,0.0,0.0,0.3333333333333333,214296,214296.0,0.5445706584520601,0.4583800186741363,0.4,0.8405838728840799
125690401.0,2024,14,26,1,1,79.0,79,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,1,3,3,5,1,1,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,1.0,0,1.0,0,0,1.0,14103,Lanco,1,79,8,6,6.0,1,2,0.0,0.0,1.0,214296,214296.0,0.5903566615325375,0.4946078431372549,0.4,0.8405838728840799
125690501.0,2024,14,40,2,2,37.0,49,0.0,0.0,0,0,9.0,7,1.0,0.0,1.0,1.0,500000,0,0.0,1,3,1,5,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,2,49,8,7,8.0,1,1,1.0,500000.0,1.0,500000,250000.0,0.5688053523296112,0.4834967320261438,0.04444444444444444,0.4882724070384202
125690601.0,2024,14,30,4,4,33.75,51,0.0,0.0,0,0,9.0,7,1.0,0.25,0.25,1.0,500000,0,0.0,1,3,2,5,1,1,4.0,4.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,1,0,0.0,14103,Lanco,2,45,2,7,6.0,1,2,0.0,0.0,1.0,500000,125000.0,0.5271386856629444,0.46127450980392154,0.13333333333333333,0.6326671840728911
125690701.0,2024,14,33,6,6,39.5,71,0.3333333333333333,0.1666666666666666,1,1,7.666666666666667,7,1.0,0.3333333333333333,0.25,0.0,0,690000,0.0,1,3,2,5,1,1,4.0,4.0,0,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.0,0,0.0,0,0,1.0,14103,Lanco,2,39,2,7,8.0,1,2,0.0,0.0,1.5,904296,150716.0,0.517442668891456,0.47177871148459377,0.538888888888889,0.7953150267302336
125690801.0,2024,14,29,2,2,57.5,58,0.0,0.0,0,0,8.0,7,1.0,0.0,0.5,1.0,500000,0,0.0,1,3,1,4,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14103,Lanco,1,58,2,7,4.0,1,1,1.0,500000.0,0.6666666666666666,500000,250000.0,0.5719500064176614,0.4376050420168067,0.04444444444444444,0.5716057403717535
126450101.0,2024,14,104,4,4,24.5,32,0.25,0.0,1,0,11.5,7,1.0,0.75,0.3333333333333333,0.0,0,1000000,0.0,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,32,2,13,5.0,1,1,0.0,0.0,1.3333333333333333,1000000,250000.0,0.4257396354768323,0.34744397759103646,0.1958333333333333,0.7776506728063798
126450301.0,2024,14,81,3,3,42.333333333333336,67,0.0,0.3333333333333333,0,1,12.666666666666666,12,1.0,0.0,0.6666666666666666,0.5,1600000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0.0,14101,Valdivia,2,67,5,12,2.0,1,2,0.0,0.0,1.0,2000000,666666.6666666666,0.4966882193128824,0.3612745098039216,0.3555555555555555,0.6181227007784078
126450401.0,2024,14,93,1,1,64.0,64,0.0,0.0,0,0,12.0,12,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,64,6,12,3.0,1,2,0.0,0.0,0.3333333333333333,0,0.0,0.4987846553715826,0.34726890756302525,0.0,0.8487948064505133
126450801.0,2024,14,90,4,4,31.5,49,0.25,0.0,1,0,10.25,7,1.0,0.5,0.6666666666666666,1.0,4500000,500000,0.0,1,1,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,49,1,12,3.0,1,1,0.0,0.0,1.3333333333333333,5000000,1250000.0,0.4730378000256706,0.3266106442577031,0.1958333333333333,0.4930741382298452
126740101.0,2024,14,52,3,3,35.333333333333336,51,0.3333333333333333,0.0,1,0,11.0,7,1.0,0.3333333333333333,1.0,1.0,2700000,0,0.0,1,2,2,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,51,1,13,5.0,1,1,1.0,1800000.0,0.75,2700000,900000.0,0.4967564069653019,0.324077964519141,0.17222222222222222,0.41483665072399617
126740201.0,2024,14,46,1,1,27.0,27,0.0,0.0,0,0,13.0,13,1.0,0.0,1.0,1.0,1200000,0,0.0,3,3,1,1,1,1,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,27,8,13,5.0,1,1,1.0,1200000.0,1.0,1200000,1200000.0,0.4835226543447568,0.38349673202614376,0.0,0.43443139462812513
126740401.0,2024,14,45,5,5,22.4,38,0.4,0.0,1,0,9.6,7,1.0,0.6,0.3333333333333333,0.0,0,500000,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,38,1,12,3.0,1,1,0.0,0.0,1.6666666666666667,500000,100000.0,0.45841515851623665,0.3752801120448179,0.2777777777777778,0.7862025376082445
126740501.0,2024,14,56,3,3,42.0,63,0.0,0.0,0,0,13.0,13,1.0,0.0,1.0,1.0,2620000,0,0.0,2,2,1,1,1,1,3.0,3.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,63,6,13,5.0,1,1,1.0,1200000.0,1.0,2620000,873333.3333333334,0.4835226543447568,0.3404411764705883,0.08888888888888888,0.43295217939890995
126740601.0,2024,14,50,1,1,66.0,66,0.0,1.0,0,1,13.0,13,1.0,0.0,1.0,0.0,0,1500000,0.0,2,1,1,1,1,1,7.0,7.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,66,5,13,3.0,1,1,0.0,0.0,0.1428571428571428,1600000,1600000.0,0.4835226543447568,0.257156195811658,0.4,0.6208227784784854
126740701.0,2024,14,64,2,2,35.0,42,0.0,0.0,0,0,13.0,13,1.0,0.0,0.5,1.0,650000,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,42,2,13,5.0,1,1,1.0,650000.0,0.6666666666666666,650000,325000.0,0.4835226543447568,0.3542717086834734,0.04444444444444444,0.5639644844656514
126740801.0,2024,14,47,2,2,32.0,45,0.0,0.0,0,0,10.0,9,1.0,0.0,1.0,0.0,0,1100000,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,45,8,11,4.0,1,1,0.0,0.0,0.6666666666666666,1100000,550000.0,0.5380246438197921,0.3542717086834734,0.04444444444444444,0.6566473705530775
128730101.0,2024,14,34,5,5,17.8,36,0.4,0.0,1,0,9.0,7,1.0,0.8,0.0,0.0,0,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,36,8,11,1.0,1,2,0.0,0.0,1.6666666666666667,0,0.0,0.4286692979078424,0.3752801120448179,0.2777777777777778,0.8487948064505133
128730401.0,2024,14,55,2,2,36.5,47,0.0,0.0,0,0,9.0,9,1.0,0.0,0.5,1.0,1150000,0,0.0,2,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14101,Valdivia,1,26,2,9,4.0,1,2,1.0,650000.0,0.6666666666666666,1150000,575000.0,0.5445706584520601,0.33343837535014004,0.04444444444444444,0.5523823166334835
128730501.0,2024,14,38,5,5,24.0,44,0.2,0.0,1,0,7.0,5,0.5,0.6,0.25,0.0,0,150000,0.0,1,3,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.0,0,0.0,0,0,1.0,14101,Valdivia,2,44,8,9,1.0,1,1,0.0,0.0,1.6666666666666667,150000,30000.0,0.5758599666281606,0.3752801120448179,0.22777777777777777,0.8050171257978326
128730701.0,2024,14,46,4,4,23.5,46,0.5,0.0,1,0,8.5,4,1.0,0.5,1.0,1.0,7000000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0.0,14101,Valdivia,2,38,2,13,6.0,1,1,1.0,3500000.0,1.3333333333333333,7000000,1750000.0,0.5080902644076498,0.36827731092436977,0.2583333333333333,0.3074024171215047
128730801.0,2024,14,42,4,4,43.25,58,0.0,0.0,0,0,11.0,9,1.0,0.25,0.75,0.5,1100000,750000,0.0,1,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,58,1,9,4.0,1,1,3.0,600000.0,1.0,1850000,462500.0,0.4966146836092928,0.3501633986928105,0.13333333333333333,0.5898015422522455
130860101.0,2024,14,30,2,2,42.5,65,0.0,0.5,0,1,10.0,7,1.0,0.5,0.0,0.0,0,0,0.0,1,4,3,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,2,65,5,7,6.0,1,2,0.0,0.0,1.0,214296,107148.0,0.4823273649082274,0.393218954248366,0.34444444444444444,0.843830781974989
130860201.0,2024,14,54,6,6,23.5,76,0.5,0.1666666666666666,1,1,5.5,1,1.0,0.1666666666666666,0.3333333333333333,1.0,500000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,1.0,14104,Los Lagos,2,40,8,9,3.0,1,2,0.0,0.0,2.0,714296,119049.33333333331,0.6111325033157918,0.3822829131652661,0.5805555555555555,0.6172415030317101
130860301.0,2024,14,28,1,1,67.0,67,0.0,1.0,0,1,7.0,7,1.0,0.0,0.0,0.0,0,0,0.0,1,4,1,1,1,1,5.0,5.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,2,67,8,7,4.0,1,2,0.0,0.0,0.2,214296,214296.0,0.5750946605057118,0.3430788982259571,0.4,0.8405838728840799
130860801.0,2024,14,29,2,2,68.5,75,0.0,0.5,0,1,6.5,6,1.0,0.0,0.5,1.0,500000,0,0.0,2,3,2,1,1,1,1.0,1.0,0,0.0,1.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,2,62,2,7,2.0,1,1,1.0,500000.0,2.0,714296,357148.0,0.5870836542164035,0.4045051353874884,0.34444444444444444,0.566641715896229
131050101.0,2024,14,34,2,2,48.5,55,0.0,0.0,0,0,12.5,12,1.0,0.0,1.0,0.0,0,1000000,0.0,1,4,1,5,1,1,6.0,6.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,1,55,2,13,5.0,1,1,0.0,0.0,0.3333333333333333,1000000,500000.0,0.4955116480554486,0.4458800186741363,0.04444444444444444,0.658963804119511
131050201.0,2024,14,32,1,1,64.0,64,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,1.0,600000,0,0.0,1,4,1,5,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,1,64,6,9,4.0,1,1,1.0,600000.0,0.3333333333333333,600000,600000.0,0.5445706584520601,0.4792133520074697,0.0,0.474087327343443
131050301.0,2024,14,23,3,3,51.66666666666666,68,0.0,0.3333333333333333,0,1,8.666666666666666,7,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,4,1,1,4.0,4.0,0,0.0,1.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,1,68,1,7,8.0,1,2,0.0,0.0,0.75,380000,126666.66666666669,0.5698535703589612,0.42824463118580763,0.3555555555555555,0.8419115508172578
131050401.0,2024,14,32,5,5,30.6,55,0.2,0.0,1,0,10.4,7,1.0,0.4,0.75,1.0,1100000,600000,0.0,1,3,1,4,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,1,55,1,13,5.0,1,1,0.0,0.0,1.25,1700000,340000.0,0.48753208830702094,0.4387488328664799,0.22777777777777777,0.5332033146090216
131050501.0,2024,14,57,1,1,49.0,49,0.0,0.0,0,0,7.0,7,1.0,0.0,1.0,0.0,0,250000,0.0,1,4,3,6,1,8,1.0,1.0,0,0.0,1.0,0.0,0,1.0,0,0.0,1.0,1.0,0,0.0,0,0,1.0,14104,Los Lagos,1,49,8,7,6.0,1,1,0.0,0.0,1.0,250000,250000.0,0.5750946605057118,0.39738562091503277,0.0,0.672549177079884
131050601.0,2024,14,40,1,1,56.0,56,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,0.0,0,600000,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,1,56,8,9,4.0,1,1,0.0,0.0,0.3333333333333333,600000,600000.0,0.5445706584520601,0.34726890756302525,0.0,0.6591386292943363
131050701.0,2024,14,35,3,3,26.0,35,0.3333333333333333,0.0,1,0,9.333333333333334,7,1.0,0.3333333333333333,1.0,1.0,1136000,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,2,34,2,12,3.0,1,1,1.0,586000.0,1.5,1136000,378666.6666666667,0.5036981773841612,0.3828898225957049,0.17222222222222222,0.47688840944091077
131050801.0,2024,14,30,1,1,66.0,66,0.0,1.0,0,1,12.0,12,1.0,0.0,1.0,0.0,0,400000,0.0,1,3,1,1,1,1,1.0,1.0,0,0.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,1,66,5,12,3.0,1,1,0.0,0.0,1.0,400000,400000.0,0.4987846553715826,0.38349673202614376,0.4,0.6668017994575064
131050901.0,2024,14,25,2,2,66.5,67,0.0,1.0,0,1,8.0,7,1.0,0.0,0.0,0.0,0,0,0.0,1,4,1,4,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14104,Los Lagos,1,67,1,7,5.0,1,2,0.0,0.0,1.0,244000,122000.0,0.5719500064176614,0.4765522875816994,0.4444444444444445,0.8431427085484154
131051001.0,2024,14,34,5,5,38.2,74,0.4,0.4,1,1,7.0,1,1.0,0.2,0.3333333333333333,1.0,600000,0,0.0,1,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14104,Los Lagos,1,68,1,9,4.0,1,1,1.0,600000.0,1.25,600000,120000.0,0.6008599666281608,0.3554154995331466,0.5577777777777778,0.5997438930000086
131340101.0,2024,14,54,3,3,57.66666666666666,76,0.0,0.6666666666666666,0,1,12.0,11,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,6,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0,1.0,0,0,0.0,14101,Valdivia,1,76,1,12,3.0,1,2,0.0,0.0,1.5,600000,200000.0,0.5092013220382493,0.5217787114845939,0.4222222222222222,0.8379265080822149
131340501.0,2024,14,57,2,2,71.0,72,0.0,1.0,0,1,7.0,7,1.0,0.0,0.5,0.0,0,600000,0.0,1,4,1,5,1,1,1.0,1.0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,70,2,7,6.0,1,1,0.0,0.0,2.0,1080000,540000.0,0.5750946605057118,0.5364495798319328,0.4444444444444445,0.7404439905996975
131340601.0,2024,14,57,2,2,71.5,73,0.0,1.0,0,1,15.0,15,1.0,0.0,1.0,1.0,5000000,3000000,0.0,1,3,1,5,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,73,1,15,4.0,1,1,1.0,5000000.0,1.0,8700000,4350000.0,0.45299865229110514,0.4834967320261438,0.4444444444444445,0.17332668789731256
131340701.0,2024,14,61,2,2,62.0,65,0.0,0.5,0,1,9.0,9,1.0,0.0,0.0,0.0,0,0,0.0,1,4,2,5,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1.0,0,1.0,0,0,0.0,14101,Valdivia,1,59,1,9,4.0,1,2,0.0,0.0,0.6666666666666666,0,0.0,0.5445706584520601,0.4862161531279178,0.34444444444444444,0.8487948064505133
131340801.0,2024,14,49,1,1,72.0,72,0.0,1.0,0,1,13.0,13,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,5,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14101,Valdivia,2,72,8,13,5.0,1,2,0.0,0.0,0.3333333333333333,400000,400000.0,0.4835226543447568,0.4583800186741363,0.4,0.833468466124173
131340901.0,2024,14,113,3,3,27.33333333333333,42,0.3333333333333333,0.0,1,0,9.333333333333334,1,1.0,0.0,1.0,1.0,500000,0,0.0,1,3,2,5,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,0.0,1,0,0.0,14101,Valdivia,2,42,2,14,2.0,1,1,0.0,0.0,1.5,500000,166666.66666666666,0.6183523723954991,0.494000933706816,0.17222222222222222,0.5064045578102648
131341001.0,2024,14,49,2,2,76.0,78,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,5,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14101,Valdivia,2,74,7,6,6.0,1,2,0.0,0.0,0.5,428592,214296.0,0.5903566615325375,0.4507703081232493,0.4444444444444445,0.8388667574994644
132320101.0,2024,14,36,3,3,33.0,52,0.0,0.0,0,0,8.333333333333334,7,1.0,0.0,0.6666666666666666,0.0,650000,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,52,8,7,7.0,1,1,3.0,250000.0,1.0,650000,216666.66666666663,0.5709017883883113,0.3612745098039216,0.08888888888888888,0.7138107236710681
132320201.0,2024,14,30,3,3,49.333333333333336,74,0.0,0.3333333333333333,0,1,10.0,9,1.0,0.0,0.3333333333333333,1.0,650000,0,0.0,2,2,1,1,1,1,3.0,3.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,74,2,9,4.0,1,2,0.0,0.0,1.0,1650000,550000.0,0.5414260043640098,0.3404411764705883,0.3555555555555555,0.5966847637154707
132320401.0,2024,14,47,5,5,44.0,84,0.2,0.2,1,1,8.4,4,1.0,0.4,0.5,1.0,825000,0,0.0,2,3,1,1,1,2,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,53,8,9,4.0,1,1,1.0,550000.0,1.25,825000,165000.0,0.531874117571557,0.33458216619981324,0.4677777777777778,0.5701884627620272
132320501.0,2024,14,33,2,2,26.5,38,0.0,0.0,0,0,10.5,9,1.0,0.5,0.5,1.0,600000,0,0.0,2,3,3,1,1,1,5.0,5.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,38,8,12,3.0,1,1,1.0,600000.0,0.4,600000,300000.0,0.4514183031703247,0.32644724556489263,0.04444444444444444,0.5665115697676855
132320601.0,2024,14,31,2,2,87.5,93,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,93,1,6,6.0,1,2,0.0,0.0,0.6666666666666666,614296,307148.0,0.5903566615325375,0.3542717086834734,0.4444444444444445,0.8345650477092547
132320701.0,2024,14,37,6,6,26.0,49,0.5,0.0,1,0,8.333333333333334,7,1.0,0.5,1.0,0.5,660000,90000,0.0,2,3,1,1,1,1,6.0,6.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,2,49,5,9,4.0,1,1,0.0,0.0,1.0,750000,125000.0,0.4841670945107603,0.32794117647058824,0.3472222222222222,0.5889973122780193
132320801.0,2024,14,35,1,1,22.0,22,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,1.0,480000,0,0.0,1,3,2,1,1,2,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,22,8,9,4.0,1,1,1.0,480000.0,1.0,480000,480000.0,0.5445706584520601,0.36266339869281045,0.0,0.48201851388650657
134020101.0,2024,14,57,6,6,18.5,39,0.5,0.0,1,0,7.833333333333333,2,1.0,0.6666666666666666,0.3333333333333333,1.0,300000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14108,Panguipulli,2,39,2,9,4.0,1,2,0.0,0.0,2.0,300000,50000.0,0.510044977110341,0.3822829131652661,0.3472222222222222,0.6226535865592936
134020201.0,2024,14,34,2,2,74.0,86,0.0,0.5,0,1,4.0,1,0.5,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14108,Panguipulli,2,86,7,1,4.0,4,2,0.0,0.0,0.6666666666666666,300000,150000.0,0.8030660377358491,0.3542717086834734,0.34444444444444444,0.8418455057512126
134020301.0,2024,14,48,4,4,22.5,36,0.5,0.0,1,0,9.5,7,1.0,0.5,0.5,1.0,600000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14108,Panguipulli,1,36,2,11,4.0,1,1,1.0,600000.0,1.3333333333333333,600000,150000.0,0.47709697086381725,0.36827731092436977,0.2583333333333333,0.57105702431314
134020501.0,2024,14,52,4,4,29.5,48,0.25,0.0,1,0,9.0,7,1.0,0.25,0.6666666666666666,1.0,787500,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14108,Panguipulli,2,48,2,11,4.0,1,1,1.0,393750.0,1.3333333333333333,787500,196875.0,0.520335964574509,0.36827731092436977,0.1958333333333333,0.5460854707838751
134020701.0,2024,14,37,2,2,64.5,78,0.0,0.5,0,1,7.5,6,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0,0.0,0,0,0.0,14108,Panguipulli,2,78,7,6,6.0,1,2,0.0,0.0,0.6666666666666666,214296,107148.0,0.5856396804004621,0.3542717086834734,0.34444444444444444,0.843830781974989
134020801.0,2024,14,49,3,3,33.0,43,0.0,0.0,0,0,10.666666666666666,9,1.0,0.3333333333333333,0.6666666666666666,0.0,0,1400000,0.0,1,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14108,Panguipulli,1,41,1,11,4.0,1,1,0.0,0.0,0.75,1400000,466666.6666666667,0.48037265220553627,0.34491129785247426,0.08888888888888888,0.7123243324800393
134160201.0,2024,14,49,4,4,32.75,48,0.0,0.0,0,0,9.75,9,1.0,0.25,0.75,0.6666666666666666,1510000,0,0.0,2,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14101,Valdivia,1,46,1,9,4.0,1,1,1.0,1000000.0,1.0,1510000,377500.0,0.5005455012193557,0.3501633986928105,0.13333333333333333,0.5596493589908846
