folio,año,region,expr,tam_hogar,n_personas,edad_prom,edad_max,prop_menores_15,prop_may_65,hay_menores_15,hay_adulto_mayor,edu_nivel_prom,edu_nivel_min,prop_alfabetos,prop_asiste_edu,prop_ocupados,prop_con_contrato,ingreso_sueldos,ingreso_indep,atendido_salud,tipo_vivienda,material_muros,estado_muros,fuente_agua,sist_excretas,tiene_electricid,n_dormitorios,dormitorios_hogar,d_asistencia_esc,d_rezago_esc,d_escolaridad,d_atencion_salud,d_ocupacion,d_seg_social,d_jubilaciones,d_hacinamiento,d_estado_viv,d_serv_basicos,d_contaminacion,d_accesibilidad,d_trato_igual,d_seguridad,pobreza_multi,cod_comuna,comuna,sexo_jefe,edad_jefe,ecivil_jefe,edu_nivel_jefe,edu_curso_jefe,alfabeto_jefe,ocupado_jefe,contrato_jefe,ingreso_jefe,hacinamiento_idx,ingreso_total_hogar,ingreso_percapita,idx_educacion,idx_vivienda,idx_composicion,idx_ingresos,cluster
1420110200401.0,2017,14,81,3,3,38.0,67,0.3333333333333333,0.3333333333333333,1,1,8.666666666666666,7,1.0,0.3333333333333333,0.5,1.0,80000,0,0.6666666666666666,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,67,7,8,1.0,1,2,0.0,0.0,1.0,80000,26666.666666666668,0.6792640011979635,0.30966386554621855,0.5324074074074074,0.6970092750010553,2.0
1420110210101.0,2017,14,72,3,3,16.666666666666668,25,0.3333333333333333,0.0,1,0,8.333333333333334,1,1.0,0.0,0.5,1.0,300000,0,0.0,2,3,2,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,24,2,12,1.0,1,1,1.0,300000.0,1.5,300000,100000.0,0.7915650536944338,0.39961984793917565,0.3101851851851852,0.683731924821281,2.0
1420110210201.0,2017,14,78,3,3,20.33333333333333,29,0.3333333333333333,0.0,1,0,7.0,7,1.0,0.3333333333333333,0.5,1.0,400000,0,0.6666666666666666,1,3,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,29,2,7,8.0,1,1,1.0,400000.0,1.5,400000,133333.33333333334,0.686205771616823,0.3281912765106042,0.3101851851851852,0.6790400847470177,2.0
1420110210301.0,2017,14,48,2,2,67.5,72,0.0,0.5,0,1,8.0,7,1.0,0.0,0.0,0.0,0,0,0.5,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,1,72,1,9,3.0,1,2,0.0,0.0,0.6666666666666666,0,0.0,0.7352153125401104,0.3036614645858343,0.28703703703703703,0.886596104837885,4.0
1420110220101.0,2017,14,16,1,1,80.0,80,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,2,3,2,1,1,1,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,80,7,6,6.0,1,2,0.0,0.0,1.0,0,0.0,0.7570233281992041,0.40014005602240893,0.3333333333333333,0.886596104837885,4.0
1420110220201.0,2017,14,24,4,4,32.25,47,0.0,0.0,0,0,8.5,7,1.0,0.0,1.0,1.0,785000,0,0.0,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0.0,14201,La Unión,1,47,1,7,8.0,1,1,1.0,300000.0,1.3333333333333333,785000,196250.0,0.737044346040303,0.3156662665066027,0.1111111111111111,0.6100672613597425,1.0
1420110220301.0,2017,14,21,4,4,33.0,50,0.0,0.0,0,0,9.25,7,1.0,0.5,0.5,1.0,250000,0,0.75,3,3,1,1,1,1,4.0,4.0,0,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.0,0,0.0,0,0,1.0,14201,La Unión,1,50,2,7,8.0,1,1,1.0,250000.0,1.0,250000,62500.0,0.6513525221409319,0.30014005602240895,0.1111111111111111,0.6865513297068975,1.0
1420110220401.0,2017,14,15,5,5,39.2,72,0.0,0.2,0,1,9.6,6,1.0,0.2,0.2,1.0,320000,0,0.0,2,3,1,1,1,1,4.0,4.0,0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.0,0,0.0,0,0,1.0,14201,La Unión,1,72,1,8,2.0,1,2,0.0,0.0,1.25,320000,64000.0,0.7089678796046721,0.30464185674269706,0.34814814814814815,0.7292184824602628,4.0
1420110220701.0,2017,14,18,2,2,53.5,56,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,0.5,490000,0,0.0,2,3,2,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,14201,La Unión,1,51,1,9,4.0,1,1,3.0,250000.0,0.6666666666666666,490000,245000.0,0.7112373251187267,0.37509003601440577,0.037037037037037035,0.6753839751542335,1.0
1420110220801.0,2017,14,16,1,1,78.0,78,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,2,2,2,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,78,5,6,2.0,1,2,0.0,0.0,0.5,0,0.0,0.7570233281992041,0.3637555022008804,0.3333333333333333,0.886596104837885,4.0
1420110220901.0,2017,14,17,1,1,78.0,78,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,1.0,1,3,2,1,2,1,1.0,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,1,78,7,6,3.0,1,2,0.0,0.0,1.0,0,0.0,0.7570233281992041,0.42054821928771513,0.3333333333333333,0.886596104837885,4.0
1420110221001.0,2017,14,29,1,1,58.0,58,0.0,0.0,0,0,7.0,7,1.0,0.0,1.0,1.0,235000,0,0.0,1,3,2,2,1,2,1.0,1.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,58,5,7,6.0,1,1,1.0,235000.0,1.0,235000,235000.0,0.7417613271723784,0.4060924369747899,0.0,0.620721014808946,1.0
1420110221101.0,2017,14,23,5,5,19.0,39,0.6,0.0,1,0,7.4,1,1.0,0.4,0.5,0.0,450000,0,0.4,2,3,2,2,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,39,2,13,2.0,1,1,3.0,450000.0,1.6666666666666667,450000,90000.0,0.7261327172378386,0.4169067627050821,0.4398148148148149,0.8004804814858937,4.0
1420110221201.0,2017,14,14,2,2,80.0,93,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,2,3,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,93,7,6,5.0,1,2,0.0,0.0,0.6666666666666666,0,0.0,0.7570233281992041,0.37509003601440577,0.3703703703703704,0.886596104837885,4.0
1420110221301.0,2017,14,24,4,4,46.0,59,0.0,0.0,0,0,10.0,9,1.0,0.0,0.75,1.0,690000,250000,0.0,1,3,2,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,59,1,9,4.0,1,1,0.0,0.0,2.0,940000,235000.0,0.7080926710306764,0.4086234493797519,0.1111111111111111,0.6466686572854375,1.0
1420110221401.0,2017,14,17,3,3,33.0,50,0.0,0.0,0,0,5.666666666666667,5,0.0,0.6666666666666666,1.0,0.6666666666666666,260000,0,0.0,1,3,1,2,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0.0,14201,La Unión,2,50,5,7,1.0,2,1,1.0,180000.0,1.5,260000,86666.66666666667,0.8015097548453344,0.3520008003201281,0.07407407407407407,0.6664419697402337,4.0
1420110221501.0,2017,14,17,2,2,63.0,63,0.0,0.0,0,0,8.0,7,1.0,0.0,0.5,1.0,230000,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,63,1,7,8.0,1,1,1.0,230000.0,0.6666666666666666,230000,115000.0,0.7386166730843281,0.3036614645858343,0.037037037037037035,0.6861450007520531,1.0
1420110221601.0,2017,14,19,2,2,58.5,59,0.0,0.0,0,0,7.0,7,0.0,0.0,0.5,0.0,0,40000,1.0,7,4,3,4,5,6,1.0,1.0,0,0.0,1.0,0.0,0,1.0,0,0.0,1.0,1.0,0,0.0,0,0,1.0,14201,La Unión,1,59,2,7,1.0,3,1,0.0,0.0,2.0,40000,20000.0,0.8667613271723784,0.5712084833933574,0.037037037037037035,0.823151174767955,3.0
1420110230101.0,2017,14,29,2,2,70.5,71,0.0,1.0,0,1,8.0,8,1.0,0.0,0.0,0.0,0,0,0.0,2,3,1,1,1,2,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,71,1,8,6.0,1,2,0.0,0.0,0.6666666666666666,0,0.0,0.7264993261455525,0.28580432172869147,0.3703703703703704,0.886596104837885,4.0
1420110230201.0,2017,14,26,1,1,72.0,72,0.0,1.0,0,1,6.0,6,1.0,0.0,0.0,0.0,0,0,0.0,2,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,0.0,0,0,0.0,14201,La Unión,2,72,8,6,6.0,1,2,0.0,0.0,0.5,0,0.0,0.7570233281992041,0.31018407362945183,0.3333333333333333,0.886596104837885,4.0
1420110230301.0,2017,14,46,3,3,18.33333333333333,28,0.3333333333333333,0.0,1,0,9.666666666666666,7,1.0,0.3333333333333333,0.5,0.5,348099,0,0.0,2,3,2,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,21,8,13,3.0,1,2,1.0,99.0,1.0,348099,116033.0,0.667615945749369,0.38109243697478995,0.3101851851851852,0.7512250903321873,2.0
1420110230401.0,2017,14,39,3,3,56.66666666666666,72,0.0,0.6666666666666666,0,1,7.666666666666667,6,1.0,0.0,0.0,0.0,0,0,1.0,2,3,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,1,72,1,6,2.0,1,2,0.0,0.0,1.0,0,0.0,0.7517822380524537,0.38109243697478995,0.35185185185185186,0.886596104837885,4.0
1420110230501.0,2017,14,46,6,6,31.0,73,0.5,0.1666666666666666,1,1,7.166666666666667,4,1.0,0.5,0.3333333333333333,1.0,0,0,0.8333333333333334,2,3,2,1,1,1,2.0,2.0,0,0.0,1.0,0.0,1,1.0,0,1.0,0.0,0.0,0,0.0,0,0,1.0,14201,La Unión,1,73,7,7,4.0,1,2,0.0,0.0,3.0,0,0.0,0.68915388482437,0.42663065226090435,0.6504629629629629,0.7199294381712185,2.0
1420110230601.0,2017,14,29,1,1,69.0,69,0.0,1.0,0,1,15.0,15,0.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,69,8,15,4.0,3,2,0.0,0.0,0.3333333333333333,0,0.0,0.7446653189577718,0.2976590636254502,0.3333333333333333,0.886596104837885,4.0
1420110230701.0,2017,14,39,2,2,61.5,62,0.0,0.0,0,0,8.0,7,1.0,0.0,0.5,0.0,50000,0,1.0,2,3,2,1,1,1,2.0,2.0,0,0.0,1.0,1.0,0,1.0,1,0.0,0.0,0.0,0,0.0,0,0,1.0,14201,La Unión,1,62,1,9,4.0,1,1,3.0,50000.0,1.0,50000,25000.0,0.7352153125401104,0.39061624649859944,0.037037037037037035,0.8176948114799162,1.0
1420110230801.0,2017,14,51,3,3,46.333333333333336,65,0.0,0.3333333333333333,0,1,6.333333333333333,1,0.6666666666666666,0.0,0.3333333333333333,0.0,350000,0,0.6666666666666666,1,3,3,3,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,1,0.0,1.0,1.0,0,0.0,0,0,1.0,14201,La Unión,2,48,5,7,7.0,1,2,0.0,0.0,1.5,350000,116666.66666666669,0.8619133187866342,0.5186674669867947,0.2962962962962963,0.8357995576350878,3.0
1420110230901.0,2017,14,64,1,1,56.0,56,0.0,0.0,0,0,7.0,7,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,1,0.0,0,0,0.0,14201,La Unión,1,56,8,7,7.0,1,2,0.0,0.0,0.3333333333333333,0,0.0,0.7417613271723784,0.2976590636254502,0.0,0.886596104837885,1.0
1420110231001.0,2017,14,38,2,2,63.0,63,0.0,0.0,0,0,8.0,7,1.0,0.0,0.5,1.0,270000,0,0.0,1,3,1,1,2,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,63,1,7,8.0,1,1,1.0,270000.0,1.0,270000,135000.0,0.7386166730843281,0.33959583833533413,0.037037037037037035,0.6841167495708327,1.0
1420110240101.0,2017,14,108,3,3,15.0,30,0.6666666666666666,0.0,1,0,6.333333333333333,3,1.0,0.6666666666666666,1.0,1.0,0,0,0.6666666666666666,2,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,1,1,0.0,14201,La Unión,2,30,8,9,4.0,1,1,1.0,0.0,1.0,0,0.0,0.6710119582424164,0.30966386554621855,0.3796296296296296,0.6353074450440707,2.0
1420110240201.0,2017,14,114,7,7,16.142857142857142,36,0.5714285714285714,0.0,1,0,7.714285714285714,2,1.0,0.7142857142857143,1.0,0.6666666666666666,760099,0,0.0,2,3,1,1,1,1,4.0,4.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,36,2,9,4.0,1,1,1.0,99.0,1.75,760099,108585.57142857143,0.6691494994224104,0.31364545818327333,0.5079365079365078,0.6604350552006523,2.0
1420110250101.0,2017,14,64,5,5,30.2,53,0.2,0.0,1,0,8.2,7,0.75,0.2,0.5,1.0,470000,0,0.8,1,3,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,0.0,0,0.0,0,0,1.0,14201,La Unión,1,53,1,9,2.0,1,1,1.0,270000.0,2.5,470000,94000.0,0.7429197150558337,0.34619847939175674,0.35648148148148145,0.6813466446757278,2.0
1420110250201.0,2017,14,73,5,5,20.4,36,0.4,0.0,1,0,7.6,4,1.0,0.6,0.6666666666666666,0.0,230000,150000,0.8,1,3,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,36,1,9,4.0,1,1,3.0,230000.0,1.6666666666666667,380000,76000.0,0.6677231741753306,0.3216686674669868,0.39814814814814814,0.7867817691597623,4.0
1420110250301.0,2017,14,68,3,3,39.333333333333336,54,0.0,0.0,0,0,7.666666666666667,7,1.0,0.3333333333333333,0.3333333333333333,0.0,200000,0,0.3333333333333333,1,2,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,54,1,7,8.0,1,1,3.0,200000.0,1.5,200000,66666.66666666667,0.6841093355581226,0.31033413365346135,0.07407407407407407,0.8316797786412486,1.0
1420110250401.0,2017,14,63,4,4,19.5,36,0.25,0.0,1,0,7.5,7,1.0,0.5,0.3333333333333333,1.0,2700000,0,1.0,1,3,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,36,5,7,4.0,1,1,1.0,2700000.0,2.0,2700000,675000.0,0.6568556667950199,0.33719487795118047,0.3298611111111111,0.5970747327359336,2.0
1420110250601.0,2017,14,60,4,4,34.25,53,0.25,0.0,1,0,8.5,7,1.0,0.25,0.6666666666666666,0.5,540000,0,0.0,1,2,1,1,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,53,1,7,8.0,1,1,3.0,270000.0,1.3333333333333333,540000,135000.0,0.6953776793736363,0.29780912364945983,0.3298611111111111,0.7182085004960244,2.0
1420110250701.0,2017,14,64,2,2,29.5,44,0.0,0.0,0,0,9.0,9,1.0,0.5,0.0,0.0,0,0,0.0,1,2,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,44,5,9,4.0,1,2,0.0,0.0,1.0,0,0.0,0.6279039917853934,0.30133053221288514,0.037037037037037035,0.886596104837885,1.0
1420110250801.0,2017,14,73,5,5,20.6,35,0.4,0.0,1,0,7.2,4,1.0,0.6,0.3333333333333333,0.0,0,350000,1.0,1,2,1,1,1,1,3.0,3.0,0,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.0,0,0.0,0,0,1.0,14201,La Unión,1,34,2,9,2.0,1,1,0.0,0.0,1.6666666666666667,350000,70000.0,0.6689810358105506,0.30381152460984395,0.39814814814814814,0.8390476636956938,4.0
1420110250901.0,2017,14,72,4,4,17.75,30,0.5,0.0,1,0,6.75,2,1.0,0.5,0.0,0.0,0,0,0.75,1,3,2,1,1,1,2.0,2.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,30,2,9,4.0,1,2,0.0,0.0,2.0,0,0.0,0.7078961301501733,0.4086234493797519,0.3819444444444444,0.886596104837885,4.0
1420110260101.0,2017,14,78,3,3,11.666666666666666,26,0.6666666666666666,0.0,1,0,4.666666666666667,1,1.0,0.3333333333333333,0.0,0.0,0,0,1.0,1,3,3,2,1,6,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,1,0,0.0,14201,La Unión,2,26,8,9,3.0,1,2,0.0,0.0,1.5,0,0.0,0.7526419372780558,0.40557222889155664,0.3796296296296296,0.886596104837885,4.0
1420110260301.0,2017,14,73,4,4,34.0,54,0.25,0.0,1,0,8.0,1,1.0,0.0,0.6666666666666666,1.0,298000,0,0.0,1,3,2,3,1,2,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,54,1,9,1.0,1,1,1.0,235000.0,2.0,298000,74500.0,0.7977153125401104,0.4383853541416567,0.3298611111111111,0.6648693029791092,2.0
1420110260401.0,2017,14,89,3,3,43.333333333333336,70,0.0,0.3333333333333333,0,1,7.666666666666667,5,0.6666666666666666,0.0,0.0,0.0,0,0,1.0,1,3,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,70,7,9,1.0,1,2,0.0,0.0,1.0,0,0.0,0.8126524194583494,0.38109243697478995,0.2962962962962963,0.886596104837885,4.0
1420110260701.0,2017,14,78,1,1,68.0,68,0.0,1.0,0,1,9.0,9,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,1,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,68,7,9,4.0,1,2,0.0,0.0,0.5,0,0.0,0.7112373251187267,0.31018407362945183,0.3333333333333333,0.886596104837885,4.0
1420110260801.0,2017,14,92,5,5,20.4,44,0.6,0.0,1,0,6.6,1,1.0,0.4,1.0,1.0,300000,0,0.6,2,3,1,3,2,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,44,1,9,4.0,1,1,1.0,300000.0,1.6666666666666667,300000,60000.0,0.7354511615967141,0.38969587835134056,0.4398148148148149,0.622141015730372,2.0
1420110260901.0,2017,14,62,3,3,26.666666666666668,50,0.3333333333333333,0.0,1,0,8.0,3,1.0,0.6666666666666666,0.5,1.0,235000,0,0.0,2,3,3,2,1,2,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,50,5,9,2.0,1,1,1.0,235000.0,1.0,235000,78333.33333333333,0.665770868095666,0.4584733893557424,0.3101851851851852,0.6867816208695521,2.0
1420110261001.0,2017,14,99,3,3,30.666666666666668,46,0.3333333333333333,0.0,1,0,7.0,3,1.0,0.3333333333333333,0.5,1.0,380000,0,0.0,1,3,1,4,2,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,1.0,0,0.0,0,0,1.0,14201,La Unión,1,46,2,9,4.0,1,1,1.0,380000.0,1.0,380000,126666.66666666669,0.7244710777392718,0.401500600240096,0.3101851851851852,0.6799784527618704,2.0
1420110261101.0,2017,14,88,3,3,53.333333333333336,77,0.0,0.3333333333333333,0,1,6.0,1,0.6666666666666666,0.0,0.3333333333333333,0.0,0,80000,1.0,2,3,3,3,1,1,3.0,3.0,1,0.0,1.0,0.0,0,1.0,0,0.0,1.0,0.0,0,0.0,1,0,1.0,14201,La Unión,1,57,8,9,1.0,1,1,0.0,0.0,1.0,80000,26666.666666666668,0.8595601762717666,0.500140056022409,0.2962962962962963,0.8433426083343885,3.0
1420110261201.0,2017,14,64,2,2,71.0,76,0.0,1.0,0,1,6.5,6,0.5,0.0,0.5,0.0,270000,0,0.5,2,3,2,1,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,1,0.0,1.0,0.0,0,0.0,1,0,1.0,14201,La Unión,2,76,7,6,1.0,4,2,0.0,0.0,0.6666666666666666,270000,135000.0,0.7762843344885124,0.37509003601440577,0.3703703703703704,0.816030326865857,4.0
1420110261301.0,2017,14,95,3,3,40.0,63,0.0,0.0,0,0,9.666666666666666,7,1.0,0.0,0.6666666666666666,0.6666666666666666,756099,0,0.0,1,3,1,3,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,2,63,7,7,8.0,1,2,1.0,356000.0,0.75,756099,252033.0,0.7333755829375775,0.3432573029211685,0.07407407407407407,0.6915010960769546,1.0
1420110261401.0,2017,14,68,3,3,59.0,70,0.0,0.6666666666666666,0,1,9.666666666666666,6,1.0,0.0,0.3333333333333333,1.0,423000,0,0.0,1,3,1,3,1,1,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,68,1,6,6.0,1,2,0.0,0.0,1.0,423000,141000.0,0.745492929876353,0.3572829131652661,0.35185185185185186,0.7088953254089807,2.0
1420110261501.0,2017,14,78,8,8,40.375,95,0.375,0.25,1,1,9.75,4,1.0,0.375,0.4,0.0,0,400000,0.875,2,3,1,4,1,2,3.0,3.0,0,0.0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,0,0.0,0,0,1.0,14201,La Unión,2,95,7,7,1.0,1,2,0.0,0.0,2.6666666666666665,400000,50000.0,0.70186352843024,0.39324729891956783,0.7123842592592592,0.8305558950476752,2.0
1420110261601.0,2017,14,126,2,2,41.0,44,0.0,0.0,0,0,9.0,9,1.0,0.0,1.0,1.0,620000,0,0.0,1,3,2,4,1,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,1.0,0,0.0,0,0,0.0,14201,La Unión,1,44,1,9,4.0,1,1,1.0,350000.0,0.6666666666666666,620000,310000.0,0.7112373251187267,0.4465186074429773,0.037037037037037035,0.6094944692363639,3.0
1420110261701.0,2017,14,73,4,4,21.25,46,0.5,0.0,1,0,6.5,1,1.0,0.25,0.5,1.0,300000,0,0.75,1,3,1,4,1,1,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0,0.0,0,0,0.0,14201,La Unión,1,23,8,9,4.0,1,1,1.0,300000.0,1.0,300000,75000.0,0.7607656270055192,0.3715686274509804,0.3819444444444444,0.6843001066394628,2.0
1420110261801.0,2017,14,96,2,2,59.5,89,0.0,0.5,0,1,4.0,1,0.5,0.0,0.5,1.0,300000,0,0.5,5,3,3,3,1,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,89,7,1,4.0,4,2,0.0,0.0,0.6666666666666666,300000,150000.0,0.8447327044025158,0.49413765506202484,0.28703703703703703,0.6901341293134096,3.0
1420130010101.0,2017,14,22,2,2,50.5,51,0.0,0.0,0,0,8.0,7,1.0,0.0,0.5,1.0,600000,0,0.0,1,3,1,3,1,2,3.0,3.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,51,1,7,5.0,1,1,1.0,600000.0,0.6666666666666666,600000,300000.0,0.7386166730843281,0.33342336934773914,0.037037037037037035,0.6673836773257641,1.0
1420130010201.0,2017,14,30,4,4,19.25,32,0.5,0.0,1,0,9.5,1,1.0,0.25,0.5,0.0,0,400000,1.0,1,3,1,4,2,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,14201,La Unión,1,30,2,15,5.0,1,1,0.0,0.0,2.0,400000,100000.0,0.7411275831087152,0.429031612645058,0.3819444444444444,0.8169195314113116,4.0
1420130010301.0,2017,14,39,2,2,31.5,44,0.0,0.0,0,0,10.5,9,1.0,0.5,1.0,1.0,560000,0,1.0,1,3,2,4,3,1,3.0,3.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,1.0,0,0.0,0,0,0.0,14201,La Unión,1,44,5,9,3.0,1,1,1.0,260000.0,0.6666666666666666,560000,280000.0,0.6231870106533179,0.48733493397358946,0.037037037037037035,0.6131618368416623,3.0
1420130010401.0,2017,14,17,3,3,63.66666666666666,68,0.0,0.6666666666666666,0,1,5.0,1,0.6666666666666666,0.0,0.0,0.0,0,0,0.3333333333333333,1,3,1,1,1,1,2.0,2.0,0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,2,68,7,7,7.0,1,2,0.0,0.0,1.5,0,0.0,0.8661061909040346,0.3281912765106042,0.35185185185185186,0.886596104837885,4.0
1420130010501.0,2017,14,20,2,2,64.0,69,0.0,0.5,0,1,6.5,6,1.0,0.0,0.0,0.0,0,0,1.0,1,3,2,1,2,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,1,69,1,6,6.0,1,2,0.0,0.0,1.0,0,0.0,0.755451001155179,0.4110244097639056,0.28703703703703703,0.886596104837885,4.0
1420130010801.0,2017,14,37,3,3,28.0,43,0.3333333333333333,0.0,1,0,10.333333333333334,1,1.0,0.0,0.0,0.0,0,0,0.0,1,3,1,1,2,1,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,14201,La Unión,2,39,1,15,5.0,1,2,0.0,0.0,1.5,0,0.0,0.7801737047020065,0.3485994397759104,0.3101851851851852,0.886596104837885,4.0
