y1,y11,y20amonto,y26_2c,y26_1amonto,sexo,region,esc,estrato,oficio1_88,oficio1,y29_2b
277000.0,,,,,2,14,8.0,141013,9.0,9131.0,0.0
277000.0,,,,,2,14,12.0,141013,5.0,5220.0,0.0
,0.0,,,,2,14,7.0,141013,,,0.0
500000.0,,,,,2,14,12.0,141013,6.0,6151.0,0.0
,0.0,,,,2,14,15.0,141013,,,0.0
,0.0,11091.0,,,2,14,10.0,141013,,,0.0
550000.0,,,,,2,14,15.0,141013,3.0,3221.0,0.0
,,,,,1,14,12.0,141013,6.0,6152.0,0.0
,0.0,,,,2,14,16.0,141013,,,0.0
,0.0,,,,2,14,14.0,141013,,,0.0
800000.0,,,,,1,14,15.0,141013,3.0,3415.0,0.0
1200000.0,,,,,2,14,17.0,141013,1.0,1229.0,0.0
,0.0,,,,1,14,10.0,141013,,,0.0
,,,,,1,14,12.0,141013,1.0,1316.0,0.0
,,,,,1,14,18.0,141013,3.0,3118.0,0.0
,0.0,,,,2,14,16.0,141013,,,0.0
,,,,,1,14,,141013,,,0.0
,,,,,1,14,,141013,,,0.0
600000.0,,,,,2,14,17.0,141013,2.0,2141.0,0.0
250000.0,,,,,1,14,15.0,141013,4.0,4222.0,0.0
400000.0,,,,,1,14,15.0,141013,3.0,3340.0,0.0
,0.0,,,104646.0,1,14,1.0,141013,,,104646.0
270000.0,,,,,2,14,12.0,141013,9.0,9132.0,0.0
2000000.0,,,,,1,14,17.0,141013,3.0,3152.0,0.0
400000.0,,,,,2,14,17.0,141013,2.0,2310.0,0.0
,,,,,1,14,16.0,141013,6.0,6121.0,0.0
700000.0,,,,,2,14,16.0,141013,2.0,2351.0,0.0
,0.0,,,,2,14,15.0,141013,,,0.0
6000000.0,,,,,1,14,18.0,141013,1.0,1317.0,0.0
,0.0,,,,2,14,17.0,141013,,,0.0
,,,,,2,14,,141013,,,0.0
,,,,,2,14,16.0,141013,5.0,5139.0,0.0
,,,,,1,14,19.0,141013,2.0,2419.0,0.0
,0.0,,,,2,14,17.0,141013,,,0.0
,,,,,2,14,,141013,,,0.0
,,,,,2,14,,141013,,,0.0
3000000.0,,,,,1,14,17.0,141013,1.0,1313.0,0.0
1000000.0,,,,,2,14,16.0,141013,2.0,2451.0,0.0
,0.0,,,,2,14,9.0,141013,,,0.0
,,,,,1,14,,141013,,,0.0
,,,,,2,14,,141013,,,0.0
2500000.0,,,,,1,14,17.0,141013,2.0,2149.0,0.0
2000000.0,,,,,2,14,17.0,141013,1.0,1229.0,0.0
,,,,,1,14,,141013,,,0.0
,,,,,1,14,,141013,,,0.0
400000.0,,,,,2,14,12.0,141013,9.0,9131.0,0.0
,,,,,1,14,16.0,141013,1.0,1319.0,0.0
700000.0,,,,,2,14,17.0,141013,2.0,2451.0,0.0
1000000.0,,,,,1,14,17.0,141013,2.0,2131.0,0.0
1000000.0,,,,,2,14,17.0,141013,2.0,2352.0,0.0
271000.0,,,,,1,14,12.0,141013,6.0,6113.0,0.0
,0.0,,,,2,14,12.0,141013,,,0.0
340000.0,,,,,1,14,12.0,141013,4.0,4131.0,0.0
250000.0,,,,,2,14,12.0,141013,4.0,4115.0,0.0
,0.0,,,,1,14,16.0,141013,,,0.0
,0.0,,,,2,14,9.0,141013,,,0.0
,0.0,,202000.0,,1,14,17.0,141013,,,202000.0
,,,,,1,14,12.0,141013,7.0,7231.0,0.0
130000.0,,,,,1,14,5.0,141013,9.0,9152.0,0.0
,0.0,,,104646.0,2,14,7.0,141013,,,104646.0
,,,,,1,14,12.0,141013,1.0,1314.0,0.0
,0.0,,,,2,14,12.0,141013,,,0.0
,0.0,,,104646.0,1,14,12.0,141013,,,104646.0
,0.0,,,,1,14,11.0,141013,,,0.0
340000.0,,,,,1,14,4.0,141013,9.0,9152.0,0.0
630000.0,,,,,1,14,12.0,141013,5.0,5161.0,0.0
220000.0,,,,,2,14,11.0,141013,9.0,9131.0,0.0
,0.0,,,,2,14,11.0,141013,,,0.0
,,,,,1,14,12.0,141013,5.0,5220.0,0.0
,0.0,,,,2,14,12.0,141013,,,0.0
600000.0,,,,,2,14,15.0,141013,3.0,3231.0,0.0
400000.0,,,,,1,14,12.0,141013,9.0,9333.0,0.0
,,,,,2,14,,141013,,,0.0
,,,,,1,14,8.0,141013,6.0,6113.0,0.0
,0.0,,,,2,14,5.0,141013,,,0.0
,0.0,,,,1,14,0.0,141013,,,0.0
290000.0,,,,,1,14,6.0,141013,4.0,4133.0,0.0
,,,180000.0,,1,14,6.0,141013,1.0,1315.0,180000.0
,0.0,,,,2,14,6.0,141013,,,0.0
,,,,,2,14,12.0,141013,1.0,1315.0,0.0
,,,,,1,14,15.0,141013,1.0,1315.0,0.0
300000.0,,,,,1,14,12.0,141013,8.0,8322.0,0.0
,0.0,,,,2,14,12.0,141013,,,0.0
,,,,,2,14,,141013,,,0.0
,,,,,1,14,9.0,141013,6.0,6113.0,0.0
,0.0,,,,2,14,11.0,141013,,,0.0
,,,,,2,14,12.0,141013,9.0,9113.0,0.0
,,,,,1,14,,141013,,,0.0
,0.0,,,,2,14,,141013,,,0.0
350000.0,,,,,1,14,8.0,141013,9.0,9312.0,0.0
,0.0,,,,1,14,10.0,141013,,,0.0
,,,,,1,14,6.0,141013,6.0,6142.0,0.0
,0.0,,,,2,14,2.0,141013,,,0.0
,0.0,,1800000.0,,1,14,19.0,141013,,,1800000.0
,0.0,,,,1,14,16.0,141013,,,0.0
,0.0,,,104646.0,2,14,9.0,141013,,,104646.0
,0.0,,,,2,14,6.0,141013,,,0.0
,0.0,,,,1,14,0.0,141013,,,0.0
,,,,,1,14,,141013,,,0.0
,,,,,1,14,4.0,141013,6.0,6142.0,0.0
,,,,,2,14,5.0,141013,6.0,6142.0,0.0
,,,,,1,14,4.0,141013,6.0,6142.0,0.0
,0.0,,,,2,14,4.0,141013,,,0.0
,,,,,1,14,11.0,141013,6.0,6141.0,0.0
,0.0,,,,2,14,12.0,141013,,,0.0
,,11091.0,,,2,14,,141013,,,0.0
,,,,,1,14,4.0,141013,6.0,6142.0,0.0
,,,,,1,14,3.0,141013,6.0,6141.0,0.0
,0.0,,,,2,14,3.0,141013,,,0.0
,,,,,1,14,8.0,141013,6.0,6141.0,0.0
,,,,,1,14,6.0,141013,6.0,6142.0,0.0
,0.0,,,,2,14,6.0,141013,,,0.0
,,,,,1,14,12.0,141013,8.0,8324.0,0.0
,0.0,11091.0,,,2,14,10.0,141013,,,0.0
,,11091.0,,,1,14,,141013,,,0.0
,0.0,,,104646.0,1,14,5.0,141013,,,104646.0
240000.0,,,,,1,14,5.0,141013,9.0,9152.0,0.0
120000.0,,,,,2,14,5.0,141013,9.0,9131.0,0.0
,0.0,,,,2,14,8.0,141013,,,0.0
,0.0,,,,1,14,7.0,141013,,,0.0
,,,,,2,14,10.0,141013,9.0,9113.0,0.0
,0.0,,,,2,14,5.0,141013,,,0.0
440000.0,,,,,2,14,12.0,141013,4.0,4223.0,0.0
,,,,,1,14,,141013,,,0.0
400000.0,,,,,2,14,17.0,141013,2.0,2331.0,0.0
400000.0,,,,,1,14,17.0,141013,2.0,2331.0,0.0
,,,,,1,14,8.0,141013,7.0,7137.0,0.0
,0.0,,,,2,14,9.0,141013,,,0.0
240000.0,,,,,2,14,12.0,141013,4.0,4211.0,0.0
,0.0,,,,2,14,12.0,141013,,,0.0
,,,,,2,14,11.0,141013,7.0,7412.0,0.0
150000.0,,,,,1,14,17.0,141013,9.0,9313.0,0.0
,,,,,1,14,,141013,,,0.0
,0.0,,,,2,14,2.0,141013,,,0.0
,0.0,,,,2,14,8.0,141013,,,0.0
,0.0,,,,1,14,3.0,141013,,,0.0
210000.0,,,,,2,14,4.0,141013,6.0,6112.0,0.0
360000.0,,,,,1,14,9.0,141013,8.0,8323.0,0.0
290000.0,,,,,2,14,9.0,141013,9.0,9211.0,0.0
,0.0,,,,2,14,11.0,141013,,,0.0
400000.0,,,,,1,14,12.0,141013,7.0,7224.0,0.0
,0.0,,112000.0,,1,14,1.0,141013,,,112000.0
,110000.0,,,,2,14,12.0,141013,,,0.0
250000.0,,,,,1,14,12.0,141013,9.0,9161.0,0.0
,,11091.0,,,1,14,,141013,,,0.0
,,11091.0,,,1,14,,141013,,,0.0
400000.0,,,,,1,14,12.0,141013,8.0,8331.0,0.0
,0.0,,,,2,14,12.0,141013,,,0.0
,,,,,2,14,,141013,,,0.0
,0.0,,,,2,14,12.0,141013,,,0.0
300000.0,,,,,1,14,12.0,141013,7.0,7233.0,0.0
,0.0,,,,2,14,9.0,141013,,,0.0
,,11091.0,,,2,14,,141013,,,0.0
,,11091.0,,,2,14,,141013,,,0.0
,,,,,1,14,8.0,141013,9.0,9211.0,0.0
,0.0,,,,2,14,0.0,141013,,,0.0
300000.0,,,,,1,14,10.0,141013,9.0,9142.0,0.0
,0.0,,,,2,14,8.0,141013,,,0.0
,,,,,2,14,,141013,,,0.0
,,11091.0,,,2,14,,141013,,,0.0
110000.0,,,,,2,14,3.0,141013,9.0,9162.0,0.0
,0.0,,,,1,14,6.0,141013,,,0.0
,0.0,,160000.0,,2,14,5.0,141013,,,160000.0
,0.0,,,104646.0,2,14,9.0,141013,,,104646.0
,0.0,,,,2,14,4.0,141013,,,0.0
270000.0,,,,,1,14,8.0,141013,9.0,9313.0,0.0
,0.0,,,,2,14,8.0,141013,,,0.0
326000.0,,,,,2,14,6.0,141013,9.0,9131.0,0.0
300000.0,,,,,1,14,12.0,141013,6.0,6121.0,0.0
,,,,,1,14,12.0,141013,7.0,7331.0,0.0
,0.0,,,,2,14,15.0,141013,,,0.0
,0.0,,,,2,14,14.0,141013,,,0.0
,0.0,,105000.0,,1,14,4.0,141013,,,105000.0
,0.0,,,,2,14,6.0,141013,,,0.0
,0.0,,,,2,14,0.0,141013,,,0.0
,,,,,1,14,12.0,141013,9.0,9212.0,0.0
360000.0,,,,,1,14,10.0,141013,7.0,7423.0,0.0
280000.0,,,,,2,14,9.0,141013,5.0,5122.0,0.0
,99.0,,,,2,14,14.0,141013,,,0.0
,,11091.0,,,1,14,,141013,,,0.0
,,11091.0,,,1,14,,141013,,,0.0
,,,,,1,14,12.0,141013,1.0,1314.0,0.0
,,,,,2,14,12.0,141013,1.0,1314.0,0.0
,,,,,2,14,,141013,,,0.0
,,,,,1,14,8.0,141013,1.0,1314.0,0.0
270000.0,,,,,1,14,11.0,141013,9.0,9152.0,0.0
,0.0,,,,2,14,15.0,141013,,,0.0
300000.0,,,,,1,14,12.0,141013,9.0,9132.0,0.0
99.0,,,,,2,14,9.0,141013,9.0,9131.0,0.0
300000.0,,,,,1,14,13.0,141013,9.0,9132.0,0.0
,0.0,,,,2,14,11.0,141013,,,0.0
,0.0,,,,2,14,4.0,141013,,,0.0
,0.0,,,,1,14,5.0,141013,,,0.0
,0.0,,,,1,14,10.0,141013,,,0.0
,0.0,11091.0,,,2,14,10.0,141013,,,0.0
400000.0,,,,,1,14,12.0,141013,8.0,8113.0,0.0
,0.0,,,,2,14,10.0,141013,,,0.0
,0.0,,,,2,14,14.0,141013,,,0.0
,0.0,,,,2,14,3.0,141013,,,0.0
250000.0,,,,,2,14,8.0,141013,5.0,5122.0,0.0
250000.0,,,,,1,14,10.0,141013,6.0,6141.0,0.0
,0.0,,,,1,14,8.0,141013,,,0.0
,0.0,,,,2,14,10.0,141013,,,0.0
,0.0,,120000.0,,1,14,2.0,141013,,,120000.0
,0.0,,,,2,14,2.0,141013,,,0.0
,,,,,2,14,12.0,141013,6.0,6130.0,0.0
,0.0,,,,1,14,16.0,141013,,,0.0
,0.0,,300000.0,,1,14,12.0,141013,,,300000.0
,0.0,,,104646.0,2,14,6.0,141013,,,104646.0
,0.0,,430000.0,,1,14,12.0,141013,,,430000.0
,,,,,2,14,16.0,141013,2.0,2222.0,0.0
250000.0,,,,,1,14,8.0,141013,6.0,6121.0,0.0
150000.0,,,,,2,14,2.0,141013,6.0,6121.0,0.0
,,,,,2,14,12.0,141013,1.0,1315.0,0.0
,0.0,,,,1,14,10.0,141013,,,0.0
,,,,,1,14,15.0,141013,6.0,6141.0,0.0
,,,,,1,14,2.0,141013,6.0,6141.0,0.0
,,,,,2,14,5.0,141013,6.0,6122.0,0.0
800000.0,,,,104646.0,1,14,12.0,141013,5.0,5162.0,104646.0
,0.0,,,,2,14,10.0,141013,,,0.0
,,,,,1,14,,141013,,,0.0
,,,,,1,14,,141013,,,0.0
,,,,,1,14,,141013,,,0.0
,0.0,,,104646.0,1,14,4.0,141013,,,104646.0
,0.0,,,104646.0,2,14,4.0,141013,,,104646.0
,,,,,1,14,9.0,141013,3.0,3114.0,0.0
500000.0,,,,,2,14,12.0,141013,5.0,5220.0,0.0
500000.0,,,,,2,14,15.0,141013,3.0,3221.0,0.0
,,,,,1,14,12.0,141013,3.0,3114.0,0.0
,0.0,,,104646.0,2,14,2.0,141013,,,104646.0
,0.0,,,,2,14,8.0,141013,,,0.0
,0.0,,,,2,14,8.0,141013,,,0.0
280000.0,,,,,1,14,5.0,141013,9.0,9152.0,0.0
,0.0,,,104646.0,1,14,3.0,141013,,,104646.0
,0.0,,,104646.0,2,14,4.0,141013,,,104646.0
,0.0,,112000.0,,1,14,6.0,141013,,,112000.0
,0.0,,,104646.0,2,14,7.0,141013,,,104646.0
,0.0,,114000.0,,1,14,4.0,141013,,,114000.0
,0.0,,,,2,14,8.0,141013,,,0.0
,,11091.0,,,1,14,,141013,,,0.0
270000.0,,,132000.0,,1,14,6.0,141013,9.0,9132.0,132000.0
,0.0,,,104646.0,2,14,6.0,141013,,,104646.0
,,,,,1,14,12.0,141013,7.0,7214.0,0.0
,,,,,1,14,,141013,5.0,5122.0,0.0
,,,,,2,14,12.0,141013,5.0,5230.0,0.0
,,,,,1,14,,141013,,,0.0
,,,,,1,14,,141013,,,0.0
180000.0,,,,,2,14,13.0,141013,3.0,3416.0,0.0
,,,,,1,14,,141013,,,0.0
,,,,,1,14,6.0,141013,8.0,8324.0,0.0
,,,,,1,14,12.0,141013,1.0,1315.0,0.0
,,,,,2,14,12.0,141013,1.0,1315.0,0.0
,0.0,,,,1,14,17.0,141013,,,0.0
370000.0,,,,,1,14,5.0,141013,9.0,9152.0,0.0
99.0,,,,,1,14,12.0,141022,8.0,8340.0,0.0
99.0,,,,,2,14,12.0,141022,4.0,4211.0,0.0
250000.0,,,,,1,14,16.0,141022,4.0,4223.0,0.0
300000.0,,,,,1,14,8.0,141022,8.0,8333.0,0.0
600000.0,,,,,1,14,12.0,141022,8.0,8333.0,0.0
350000.0,,,,,1,14,10.0,141022,7.0,7141.0,0.0
540000.0,,,,,2,14,14.0,141022,2.0,2351.0,0.0
540000.0,,,,,1,14,10.0,141022,8.0,8340.0,0.0
,0.0,,,,1,14,11.0,141022,,,0.0
,0.0,,,,1,14,9.0,141022,,,0.0
,,,,,1,14,8.0,141022,6.0,6152.0,0.0
,0.0,,,,2,14,10.0,141022,,,0.0
,0.0,,,,1,14,8.0,141022,,,0.0
,,,,,2,14,12.0,141022,1.0,1314.0,0.0
550000.0,,,,,1,14,12.0,141022,8.0,8340.0,0.0
,,,,,1,14,,141022,,,0.0
,0.0,,,,1,14,15.0,141022,,,0.0
,,,,,1,14,,141022,,,0.0
,0.0,,,104646.0,1,14,4.0,141022,,,104646.0
270000.0,,,,,2,14,11.0,141022,9.0,9132.0,0.0
99.0,,,,,1,14,12.0,141022,9.0,9152.0,0.0
,0.0,,,,2,14,3.0,141022,,,0.0
,0.0,,300000.0,,1,14,6.0,141022,,,300000.0
270000.0,,,,,1,14,8.0,141022,8.0,8340.0,0.0
,,,,,2,14,9.0,141022,7.0,7411.0,0.0
99.0,,,,,1,14,11.0,141022,2.0,2455.0,0.0
,,,,,2,14,,141022,,,0.0
,,,,,1,14,4.0,141022,6.0,6152.0,0.0
,0.0,,,,2,14,3.0,141022,,,0.0
,0.0,,,104646.0,1,14,0.0,141022,,,104646.0
,,,,,1,14,10.0,141022,1.0,1314.0,0.0
,,,,,1,14,,141022,,,0.0
,,,,,1,14,,141022,,,0.0
,,,,,2,14,12.0,141022,5.0,5122.0,0.0
110000.0,,,111000.0,,2,14,0.0,141022,9.0,9211.0,111000.0
600000.0,,,,,1,14,12.0,141022,8.0,8340.0,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,0.0,,,,2,14,14.0,141022,,,0.0
,0.0,,,,1,14,14.0,141022,,,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,,,,,2,14,,141022,,,0.0
99.0,,,,,1,14,12.0,141022,8.0,8163.0,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,,,,,2,14,,141022,,,0.0
200000.0,,,,,1,14,12.0,141022,6.0,6152.0,0.0
,0.0,,,,2,14,6.0,141022,,,0.0
,0.0,,,,1,14,12.0,141022,,,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,,,,,1,14,,141022,,,0.0
,,,,,2,14,,141022,,,0.0
365000.0,,,,,1,14,12.0,141022,5.0,5123.0,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,,,,,2,14,,141022,,,0.0
,,,,,1,14,,141022,,,0.0
,0.0,,,,2,14,8.0,141022,,,0.0
276000.0,,,,,1,14,12.0,141022,6.0,6152.0,0.0
276000.0,,,,,1,14,17.0,141022,5.0,5220.0,0.0
,,,,,1,14,,141022,,,0.0
,,,,,2,14,8.0,141022,9.0,9113.0,0.0
300000.0,,,,,1,14,9.0,141022,3.0,3142.0,0.0
270000.0,,,,,2,14,9.0,141022,5.0,5123.0,0.0
,0.0,11091.0,,,2,14,11.0,141022,,,0.0
,,11091.0,,,2,14,,141022,,,0.0
130000.0,,,,,2,14,12.0,141022,3.0,3320.0,0.0
,,,,,2,14,10.0,141022,1.0,1314.0,0.0
,,,,,2,14,11.0,141022,1.0,1314.0,0.0
,,,,,2,14,,141022,,,0.0
600000.0,,,,,1,14,12.0,141022,8.0,8340.0,0.0
450000.0,,,,,2,14,12.0,141022,3.0,3416.0,0.0
,0.0,,,,2,14,14.0,141022,,,0.0
,,,,,2,14,,141022,,,0.0
,0.0,,118173.0,,1,14,8.0,141022,,,118173.0
,0.0,,,,2,14,12.0,141022,,,0.0
,0.0,,,,1,14,14.0,141022,,,0.0
,,,,,2,14,,141022,,,0.0
600000.0,,,,,1,14,17.0,141022,2.0,2320.0,0.0
600000.0,,,,,2,14,17.0,141022,3.0,3229.0,0.0
,,,,,1,14,,141022,,,0.0
,0.0,,,,2,14,15.0,141022,,,0.0
276000.0,,,,,1,14,12.0,141022,9.0,9152.0,0.0
,0.0,,,,1,14,8.0,141022,,,0.0
,120000.0,,,,2,14,10.0,141022,,,0.0
,0.0,,,,1,14,12.0,141022,,,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,0.0,,,,1,14,8.0,141022,,,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,,11091.0,,,2,14,,141022,,,0.0
,,11091.0,,,1,14,,141022,,,0.0
,,11091.0,,,1,14,,141022,,,0.0
,600000.0,,,,1,14,11.0,141022,,,0.0
,0.0,,,,2,14,8.0,141022,,,0.0
,0.0,,,,1,14,11.0,141022,,,0.0
110000.0,,,,,2,14,12.0,141022,9.0,9132.0,0.0
500000.0,,,,,1,14,5.0,141022,8.0,8340.0,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,0.0,,,,1,14,13.0,141022,,,0.0
,,,,,1,14,,141022,,,0.0
,0.0,,158000.0,,2,14,6.0,141022,,,158000.0
,0.0,,,,1,14,12.0,141022,,,0.0
400000.0,,,,,2,14,12.0,141022,4.0,4190.0,0.0
,,,,,1,14,,141022,,,0.0
,0.0,,,,2,14,6.0,141022,,,0.0
400000.0,,,,,2,14,12.0,141022,5.0,5220.0,0.0
,,,,,1,14,,141022,,,0.0
,0.0,,,104646.0,1,14,4.0,141022,,,104646.0
,0.0,,,104646.0,2,14,8.0,141022,,,104646.0
,0.0,,,,1,14,12.0,141022,,,0.0
,0.0,,,,1,14,10.0,141022,,,0.0
,,,,,2,14,12.0,141022,3.0,3439.0,0.0
,0.0,,,,1,14,14.0,141022,,,0.0
,,,,,1,14,,141022,,,0.0
,,,,,2,14,,141022,,,0.0
,0.0,,180000.0,,1,14,4.0,141022,,,180000.0
99.0,,,,,1,14,11.0,141022,8.0,8324.0,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
275000.0,,,,,2,14,12.0,141022,5.0,5220.0,0.0
,,,,,2,14,,141022,,,0.0
,,,,,1,14,12.0,141022,8.0,8323.0,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,0.0,,,,2,14,16.0,141022,,,0.0
,0.0,,,,2,14,15.0,141022,,,0.0
,0.0,,,,1,14,11.0,141022,,,0.0
,,,,,2,14,,141022,,,0.0
,,,,,1,14,,141022,,,0.0
270000.0,,,,,1,14,8.0,141022,9.0,9333.0,0.0
110000.0,,,,,2,14,12.0,141022,9.0,9212.0,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,0.0,,,,2,14,10.0,141022,,,0.0
,,11091.0,,,1,14,,141022,,,0.0
275000.0,,,,,1,14,8.0,141022,9.0,9312.0,0.0
110000.0,,,,,2,14,4.0,141022,9.0,9162.0,0.0
300000.0,,,,,2,14,8.0,141022,9.0,9131.0,0.0
600000.0,,,,,1,14,12.0,141022,6.0,6152.0,0.0
,0.0,11091.0,,,1,14,11.0,141022,,,0.0
,0.0,,,,1,14,10.0,141022,,,0.0
,0.0,,130000.0,,1,14,3.0,141022,,,130000.0
,0.0,,,,2,14,9.0,141022,,,0.0
,0.0,,,,1,14,8.0,141022,,,0.0
168000.0,,,,,2,14,10.0,141022,9.0,9131.0,0.0
,,11091.0,,,2,14,,141022,,,0.0
,,11091.0,,,1,14,,141022,,,0.0
,99.0,,117000.0,,1,14,3.0,141022,,,117000.0
,99.0,,,,2,14,7.0,141022,,,0.0
400000.0,,,,,1,14,8.0,141022,7.0,7124.0,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,,11091.0,,,2,14,,141022,,,0.0
,,,,,1,14,10.0,141022,5.0,5230.0,0.0
,0.0,,,,2,14,10.0,141022,,,0.0
400000.0,,,,,1,14,16.0,141022,5.0,5220.0,0.0
,,,,,1,14,,141022,,,0.0
,,,,,2,14,8.0,141022,7.0,7412.0,0.0
,0.0,,,,1,14,11.0,141022,,,0.0
270000.0,,,,,2,14,12.0,141022,9.0,9213.0,0.0
270000.0,,,,,1,14,12.0,141022,9.0,9162.0,0.0
,0.0,,,,2,14,12.0,141022,,,0.0
,0.0,,,,1,14,5.0,141022,,,0.0
,0.0,,,,2,14,11.0,141022,,,0.0
,0.0,,,,2,14,13.0,141022,,,0.0
,0.0,11091.0,,,1,14,11.0,141022,,,0.0
,,,,,2,14,,141022,,,0.0
,,11091.0,,,1,14,,141022,,,0.0
99.0,,,,,1,14,15.0,141022,2.0,2211.0,0.0
,0.0,,,,2,14,13.0,141022,,,0.0
,,,,,2,14,,141022,,,0.0
,,,,,2,14,,141022,,,0.0
,,,,,1,14,,141022,,,0.0
,0.0,,,,2,14,5.0,141022,,,0.0
190000.0,,,,,1,14,8.0,141022,9.0,9313.0,0.0
,0.0,,,104646.0,1,14,6.0,141022,,,104646.0
,0.0,,,104646.0,2,14,2.0,141022,,,104646.0
270000.0,,,,,2,14,9.0,141022,9.0,9132.0,0.0
,,,,,2,14,,141022,,,0.0
270000.0,,,,,2,14,12.0,141022,9.0,9132.0,0.0
700000.0,,,,,1,14,17.0,141022,2.0,2331.0,0.0
,,,,,1,14,,141022,,,0.0
,,,,,2,14,,141022,,,0.0
300000.0,,,,,1,14,15.0,141022,3.0,3310.0,0.0
,0.0,,,,2,14,15.0,141022,,,0.0
,,11091.0,,,2,14,,141022,,,0.0
,,11091.0,,,2,14,,141022,,,0.0
,0.0,,,104646.0,2,14,5.0,141022,,,104646.0
170000.0,,,,,2,14,8.0,141022,9.0,9131.0,0.0
278000.0,,,,,1,14,12.0,141022,9.0,9313.0,0.0
,0.0,,,,2,14,9.0,141022,,,0.0
,0.0,,,,2,14,9.0,141022,,,0.0
,0.0,,180000.0,,1,14,3.0,141022,,,180000.0
,0.0,,,,2,14,6.0,141022,,,0.0
,0.0,,,,1,14,11.0,141022,,,0.0
99.0,,,,,1,14,12.0,141022,7.0,7124.0,0.0
,0.0,,,104646.0,2,14,0.0,141023,,,104646.0
,0.0,,,,2,14,5.0,141023,,,0.0
,,,,,1,14,,141023,,,0.0
,,,,,1,14,0.0,141023,6.0,6152.0,0.0
,,,,,2,14,0.0,141023,6.0,6152.0,0.0
,,,,,2,14,,141023,,,0.0
,,,,,2,14,,141023,,,0.0
,0.0,,,104646.0,2,14,1.0,141023,,,104646.0
,0.0,,,,2,14,6.0,141023,,,0.0
,0.0,,,,2,14,15.0,141023,,,0.0
,0.0,,,,2,14,11.0,141023,,,0.0
,,,,,1,14,12.0,141023,7.0,7124.0,0.0
,0.0,,,,2,14,9.0,141023,5.0,5220.0,0.0
,0.0,,,,1,14,11.0,141023,,,0.0
,0.0,,,,2,14,14.0,141023,,,0.0
,,,,,1,14,11.0,141023,6.0,6152.0,0.0
,,,,,1,14,,141023,,,0.0
,,,,,1,14,,141023,,,0.0
,,,,,2,14,6.0,141023,7.0,7412.0,0.0
,,,,,2,14,0.0,141023,1.0,1315.0,0.0
,,,,,1,14,12.0,141023,1.0,1311.0,0.0
400000.0,,,,,1,14,12.0,141023,8.0,8322.0,0.0
,0.0,,,,2,14,8.0,141023,,,0.0
,0.0,,,,1,14,10.0,141023,,,0.0
,,,,,1,14,,141023,,,0.0
,,,,,1,14,,141023,,,0.0
,0.0,,,104646.0,1,14,4.0,141023,,,104646.0
,0.0,,,104646.0,2,14,6.0,141023,,,104646.0
350000.0,,,,,1,14,8.0,141023,8.0,8332.0,0.0
,0.0,,,,2,14,15.0,141023,,,0.0
,0.0,11091.0,,,2,14,10.0,141023,,,0.0
,,11091.0,,,2,14,,141023,,,0.0
,,11091.0,,,2,14,,141023,,,0.0
,,,,,2,14,7.0,141023,9.0,9213.0,0.0
,0.0,,,,1,14,4.0,141023,,,0.0
,0.0,,,,2,14,4.0,141023,,,0.0
,0.0,,,104646.0,2,14,3.0,141023,,,104646.0
275000.0,,,,,1,14,9.0,141023,6.0,6141.0,0.0
276000.0,,,,,1,14,5.0,141023,6.0,6151.0,0.0
276000.0,,,,,1,14,8.0,141023,5.0,5169.0,0.0
,0.0,,,,2,14,5.0,141023,,,0.0
,0.0,,,,1,14,16.0,141023,,,0.0
,,,,,2,14,,141023,,,0.0
,,,,,1,14,2.0,141023,6.0,6152.0,0.0
,0.0,,,104646.0,1,14,4.0,141023,,,104646.0
,0.0,,,104646.0,2,14,4.0,141023,,,104646.0
,0.0,,,,1,14,6.0,141023,,,0.0
,0.0,,,104646.0,1,14,5.0,141023,,,104646.0
,0.0,,,104646.0,2,14,2.0,141023,,,104646.0
,,,,,2,14,12.0,141023,9.0,9152.0,0.0
,,,,,1,14,8.0,141023,6.0,6152.0,0.0
,0.0,,,,2,14,9.0,141023,,,0.0
,,,,,1,14,,141023,,,0.0
,0.0,,,,2,14,5.0,141023,,,0.0
,0.0,,,104646.0,1,14,2.0,141023,,,104646.0
,,,,,1,14,8.0,141023,7.0,7124.0,0.0
,0.0,,,104646.0,2,14,8.0,141023,,,104646.0
270000.0,,,,,2,14,11.0,141023,4.0,4222.0,0.0
450000.0,,,,,2,14,3.0,141023,9.0,9131.0,0.0
240000.0,,,,,1,14,8.0,141023,1.0,1130.0,0.0
,0.0,,,104646.0,2,14,4.0,141023,,,104646.0
,0.0,,,104646.0,2,14,2.0,141031,,,104646.0
