id_hogar,region,estrato,edad,alfabetismo,asiste_actualmente,razon_no_asistencia,ultimo_año_asistencia,nivel_educacion,curso,jefe_hogar,año
175920401.0,14,1420111,7,,1,,,7.0,1,,2024
175920401.0,14,1420111,0,,2,,,1.0,,,2024
175920501.0,14,1420111,19,1,1,,,13.0,1,1,2024
175920501.0,14,1420111,10,,1,,,7.0,5,,2024
175920501.0,14,1420111,43,1,2,,,7.0,8,0,2024
175920601.0,14,1420111,41,1,2,,,11.0,4,1,2024
175920601.0,14,1420111,13,,1,,,7.0,8,,2024
175920801.0,14,1420111,36,1,2,,,12.0,2,1,2024
175920801.0,14,1420111,14,,1,,,7.0,8,0,2024
175960101.0,14,1410113,60,1,2,,,14.0,2,1,2024
175960101.0,14,1410113,55,1,2,,,15.0,5,0,2024
175960101.0,14,1410113,21,1,1,,,13.0,2,0,2024
175960101.0,14,1410113,13,,1,,,7.0,5,,2024
175960301.0,14,1410113,68,1,2,,,13.0,5,1,2024
175960301.0,14,1410113,65,1,2,,,9.0,4,0,2024
175960401.0,14,1410113,43,2,2,,,13.0,5,1,2024
175960401.0,14,1410113,43,1,2,,,13.0,5,0,2024
175960401.0,14,1410113,8,,1,,,7.0,3,,2024
175960601.0,14,1410113,61,1,2,,,14.0,2,1,2024
175960701.0,14,1410113,53,1,2,,,13.0,5,1,2024
175960701.0,14,1410113,12,,1,,,7.0,5,,2024
175960801.0,14,1410113,66,1,2,,,12.0,3,1,2024
175960801.0,14,1410113,93,1,2,,,12.0,3,0,2024
176430201.0,14,1410113,50,1,2,,,11.0,4,1,2024
176430201.0,14,1410113,8,,1,,,7.0,2,,2024
176430401.0,14,1410113,66,1,2,,,10.0,4,0,2024
176430401.0,14,1410113,85,1,2,,,8.0,2,1,2024
176430501.0,14,1410113,68,1,2,,,13.0,3,1,2024
176430601.0,14,1410113,73,1,2,,,13.0,5,1,2024
176430601.0,14,1410113,67,1,2,,,13.0,5,0,2024
176860101.0,14,1410112,68,1,2,,,7.0,8,1,2024
176860101.0,14,1410112,62,1,2,,,7.0,8,0,2024
176860101.0,14,1410112,36,1,2,,,12.0,2,0,2024
176860101.0,14,1410112,25,1,2,13,4,13.0,1,0,2024
176860101.0,14,1410112,10,,1,,,7.0,5,,2024
176860301.0,14,1410112,63,1,2,,,11.0,4,1,2024
176860301.0,14,1410112,24,1,2,8,4,11.0,4,0,2024
176860401.0,14,1410112,33,1,2,,,12.0,3,1,2024
176860601.0,14,1410112,55,1,2,,,9.0,4,1,2024
176860601.0,14,1410112,59,1,2,,,9.0,4,0,2024
176860601.0,14,1410112,34,1,2,,,13.0,5,0,2024
176860601.0,14,1410112,29,1,2,,,13.0,5,0,2024
176860601.0,14,1410112,8,,1,,,7.0,2,,2024
176860601.0,14,1410112,5,,1,,,4.0,,,2024
176860701.0,14,1410112,42,1,2,,,9.0,4,1,2024
176860701.0,14,1410112,38,1,2,,,9.0,4,0,2024
176860701.0,14,1410112,27,1,2,,,11.0,4,0,2024
176860701.0,14,1410112,12,,1,,,7.0,7,,2024
176860701.0,14,1410112,8,,1,,,7.0,2,,2024
176860801.0,14,1410112,60,1,2,,,9.0,4,1,2024
177100201.0,14,1420117,64,4,2,,,1.0,,1,2024
177100201.0,14,1420117,19,1,2,7,4,9.0,2,0,2024
177100201.0,14,1420117,21,1,1,,,13.0,3,0,2024
177100202.0,14,1420117,19,1,2,6,4,9.0,3,1,2024
177100301.0,14,1420117,19,1,1,,,12.0,2,0,2024
177100301.0,14,1420117,40,1,2,,,9.0,2,1,2024
177100501.0,14,1420117,86,1,2,,,8.0,6,1,2024
177100601.0,14,1420117,67,1,2,,,13.0,5,1,2024
177100701.0,14,1420117,65,1,2,,,13.0,4,1,2024
178120101.0,14,1410111,94,1,2,,,10.0,4,1,2024
178120401.0,14,1410111,67,1,2,,,8.0,6,0,2024
178120401.0,14,1410111,68,1,2,,,8.0,6,1,2024
178120601.0,14,1410111,65,1,2,,,11.0,4,1,2024
178120601.0,14,1410111,66,1,2,,,7.0,8,0,2024
178120601.0,14,1410111,34,1,2,,,11.0,4,0,2024
178120701.0,14,1410111,47,1,2,,,7.0,6,1,2024
178120701.0,14,1410111,31,4,2,,,5.0,,0,2024
178120701.0,14,1410111,20,1,1,,,12.0,2,0,2024
178120701.0,14,1410111,17,1,1,,,11.0,4,0,2024
178120701.0,14,1410111,15,1,1,,,9.0,1,0,2024
178120801.0,14,1410111,36,1,1,,,9.0,2,1,2024
178120801.0,14,1410111,16,1,1,,,11.0,2,0,2024
178120801.0,14,1410111,6,,1,,,4.0,,,2024
178720101.0,14,1410714,59,1,2,,,9.0,4,1,2024
178720101.0,14,1410714,38,1,2,,,12.0,3,0,2024
178720401.0,14,1410714,70,1,2,,,13.0,7,1,2024
178720401.0,14,1410714,64,1,2,,,9.0,4,0,2024
178720501.0,14,1410714,44,1,2,,,9.0,4,0,2024
178720501.0,14,1410714,51,1,2,,,13.0,5,1,2024
178720501.0,14,1410714,23,1,1,,,13.0,5,0,2024
178720501.0,14,1410714,22,1,1,,,13.0,4,0,2024
178720501.0,14,1410714,18,1,1,,,9.0,4,0,2024
178720601.0,14,1410714,48,1,2,,,9.0,4,0,2024
178720601.0,14,1410714,44,1,2,,,13.0,5,1,2024
178720701.0,14,1410714,70,1,2,,,7.0,6,1,2024
178720701.0,14,1410714,22,1,1,,,13.0,4,0,2024
178840101.0,14,1410112,33,1,2,,,9.0,4,1,2024
178840101.0,14,1410112,9,,1,,,7.0,5,,2024
178840201.0,14,1410112,53,1,2,,,9.0,4,0,2024
178840201.0,14,1410112,53,1,2,,,9.0,4,1,2024
178840201.0,14,1410112,25,1,1,,,13.0,3,0,2024
178840301.0,14,1410112,33,1,2,,,9.0,1,1,2024
178840301.0,14,1410112,34,1,2,,,13.0,1,0,2024
178840301.0,14,1410112,2,,1,,,3.0,,,2024
178840301.0,14,1410112,21,1,2,7,-88,9.0,1,0,2024
178840401.0,14,1410112,78,1,2,,,6.0,6,1,2024
178840601.0,14,1410112,24,1,2,11,4,13.0,4,1,2024
178840601.0,14,1410112,23,1,2,8,4,11.0,4,0,2024
178840701.0,14,1410112,57,1,2,,,7.0,2,0,2024
178840701.0,14,1410112,56,1,2,,,9.0,3,1,2024
178840801.0,14,1410112,63,1,2,,,7.0,7,1,2024
178840801.0,14,1410112,35,1,2,,,9.0,1,0,2024
182000101.0,14,1410112,40,1,2,,,13.0,5,1,2024
182000101.0,14,1410112,13,,1,,,7.0,7,,2024
182000101.0,14,1410112,6,,1,,,4.0,,,2024
182000201.0,14,1410112,62,1,2,,,12.0,3,1,2024
182000301.0,14,1410112,42,1,2,,,11.0,4,1,2024
182000401.0,14,1410112,57,1,2,,,13.0,5,1,2024
182000501.0,14,1410112,51,1,2,,,12.0,3,1,2024
182000501.0,14,1410112,18,1,1,,,13.0,1,0,2024
182000501.0,14,1410112,1,,2,,,1.0,,,2024
182000701.0,14,1410112,48,1,2,,,7.0,5,1,2024
182000701.0,14,1410112,9,,1,,,7.0,3,,2024
182000701.0,14,1410112,7,,1,,,5.0,,,2024
182000801.0,14,1410112,50,1,2,,,11.0,3,1,2024
182000801.0,14,1410112,13,,1,,,5.0,,,2024
182000801.0,14,1410112,13,,1,,,7.0,7,,2024
182000801.0,14,1410112,73,1,2,,,6.0,3,0,2024
182080201.0,14,1420324,64,1,2,,,9.0,4,1,2024
182080201.0,14,1420324,57,1,2,,,13.0,2,0,2024
182080201.0,14,1420324,12,,1,,,7.0,7,,2024
182080301.0,14,1420324,63,1,2,,,9.0,4,1,2024
182080301.0,14,1420324,45,1,2,,,7.0,8,0,2024
182080301.0,14,1420324,18,1,1,,,9.0,4,0,2024
182080301.0,14,1420324,14,,1,,,7.0,8,0,2024
182080501.0,14,1420324,67,1,2,,,9.0,4,1,2024
182080501.0,14,1420324,55,1,2,,,9.0,2,0,2024
182080801.0,14,1420324,51,1,2,,,9.0,2,1,2024
182080801.0,14,1420324,19,1,1,,,11.0,3,0,2024
182080901.0,14,1420324,65,1,2,,,7.0,8,1,2024
182080901.0,14,1420324,38,1,2,,,9.0,4,0,2024
182080901.0,14,1420324,19,1,1,,,13.0,1,0,2024
182080901.0,14,1420324,36,1,2,,,9.0,4,0,2024
182930201.0,14,1410112,39,1,2,,,13.0,2,1,2024
182930201.0,14,1410112,18,1,1,,,9.0,4,0,2024
182930201.0,14,1410112,12,,1,,,7.0,7,,2024
182930301.0,14,1410112,35,1,2,,,9.0,4,1,2024
182930301.0,14,1410112,38,1,2,,,9.0,4,0,2024
182930301.0,14,1410112,15,1,1,,,7.0,8,0,2024
182930301.0,14,1410112,12,,1,,,7.0,6,,2024
182930801.0,14,1410112,27,1,2,,,11.0,4,1,2024
182930801.0,14,1410112,27,1,2,,,9.0,4,0,2024
182930801.0,14,1410112,9,,1,,,7.0,4,,2024
182930801.0,14,1410112,40,1,2,,,12.0,3,0,2024
183820101.0,14,1410112,68,1,2,,,7.0,8,1,2024
183820101.0,14,1410112,67,1,2,,,9.0,4,0,2024
183820101.0,14,1410112,40,1,2,,,11.0,4,0,2024
183820301.0,14,1410112,36,1,1,,,13.0,2,1,2024
183820301.0,14,1410112,27,1,1,,,13.0,1,0,2024
183820501.0,14,1410112,66,1,2,,,10.0,3,1,2024
183820501.0,14,1410112,67,1,2,,,7.0,8,0,2024
183820501.0,14,1410112,35,1,2,,,9.0,1,0,2024
183820501.0,14,1410112,28,1,2,,,12.0,3,0,2024
183820501.0,14,1410112,14,,1,,,9.0,1,0,2024
183820501.0,14,1410112,3,,1,,,4.0,,,2024
183820501.0,14,1410112,13,,1,,,7.0,7,,2024
183820501.0,14,1410112,74,1,2,,,6.0,6,0,2024
184350401.0,14,1410112,64,1,2,,,9.0,2,1,2024
184350401.0,14,1410112,32,1,2,,,13.0,6,0,2024
184350401.0,14,1410112,9,,1,,,7.0,3,,2024
184350601.0,14,1410112,28,1,2,,,13.0,2,0,2024
184350601.0,14,1410112,26,1,2,,,13.0,4,1,2024
184350601.0,14,1410112,5,,1,,,4.0,,,2024
184350701.0,14,1410112,27,1,2,,,12.0,3,0,2024
184350701.0,14,1410112,37,1,1,,,13.0,1,1,2024
184350801.0,14,1410112,52,1,2,,,13.0,5,0,2024
184350801.0,14,1410112,92,1,2,,,10.0,-88,1,2024
184920101.0,14,1420424,44,1,2,,,9.0,4,1,2024
184920201.0,14,1420424,55,1,2,,,12.0,3,1,2024
184920201.0,14,1420424,50,1,2,,,13.0,5,0,2024
184920301.0,14,1420424,82,1,2,,,7.0,4,1,2024
184920301.0,14,1420424,74,1,2,,,7.0,3,0,2024
184920501.0,14,1420424,55,1,2,,,9.0,4,1,2024
184920501.0,14,1420424,17,1,1,,,12.0,1,0,2024
184920501.0,14,1420424,6,,1,,,4.0,,,2024
184920501.0,14,1420424,4,,2,,,2.0,,,2024
184920501.0,14,1420424,30,1,2,,,7.0,8,0,2024
184920601.0,14,1420424,59,1,2,,,12.0,3,0,2024
184920601.0,14,1420424,20,1,1,,,13.0,1,0,2024
184920601.0,14,1420424,82,1,2,,,7.0,4,0,2024
184920601.0,14,1420424,58,1,2,,,13.0,5,1,2024
184920701.0,14,1420424,79,1,2,,,7.0,8,1,2024
184920801.0,14,1420424,68,1,2,,,9.0,2,1,2024
184920901.0,14,1420424,35,1,2,,,9.0,4,1,2024
184920901.0,14,1420424,35,1,2,,,11.0,4,0,2024
184920901.0,14,1420424,11,,1,,,7.0,6,,2024
184921001.0,14,1420424,58,1,2,,,9.0,4,1,2024
184921001.0,14,1420424,52,1,2,,,9.0,4,0,2024
185060101.0,14,1410127,58,1,2,,,9.0,4,1,2024
185060101.0,14,1410127,60,1,2,,,12.0,1,0,2024
185060101.0,14,1410127,81,1,2,,,8.0,6,0,2024
185060201.0,14,1410127,73,1,2,,,8.0,1,1,2024
185060301.0,14,1410127,58,1,2,,,12.0,3,1,2024
185060301.0,14,1410127,54,1,2,,,9.0,4,0,2024
185060301.0,14,1410127,22,1,1,,,13.0,4,0,2024
185060401.0,14,1410127,47,1,2,,,11.0,4,1,2024
185060501.0,14,1410127,45,1,2,,,11.0,4,0,2024
185060501.0,14,1410127,45,1,2,,,11.0,1,1,2024
185060501.0,14,1410127,8,,1,,,7.0,3,,2024
185060501.0,14,1410127,6,,1,,,4.0,,,2024
185060701.0,14,1410127,53,1,2,,,7.0,8,1,2024
185060701.0,14,1410127,14,,1,,,7.0,8,0,2024
185060701.0,14,1410127,18,1,1,,,9.0,4,0,2024
185060701.0,14,1410127,85,1,2,,,6.0,3,0,2024
185060701.0,14,1410127,52,1,2,,,11.0,5,0,2024
185060801.0,14,1410127,80,1,2,,,6.0,1,1,2024
185060801.0,14,1410127,83,1,2,,,6.0,4,0,2024
185060801.0,14,1410127,58,1,2,,,11.0,4,0,2024
185060802.0,14,1410127,45,1,2,,,11.0,4,1,2024
185060802.0,14,1410127,17,1,2,17,2,9.0,3,0,2024
185060802.0,14,1410127,13,,2,17,3,7.0,6,,2024
185061001.0,14,1410127,61,1,2,,,13.0,5,1,2024
185061001.0,14,1410127,60,1,2,,,11.0,4,0,2024
185061001.0,14,1410127,30,1,2,,,13.0,5,0,2024
185061001.0,14,1410127,28,1,2,,,13.0,7,0,2024
185070101.0,14,1410414,27,1,2,,,13.0,4,1,2024
185070301.0,14,1410414,40,1,2,,,13.0,4,1,2024
185070301.0,14,1410414,39,1,2,,,11.0,4,0,2024
185070301.0,14,1410414,7,,1,,,7.0,1,,2024
185070401.0,14,1410414,73,1,2,,,6.0,3,0,2024
185070401.0,14,1410414,80,1,2,,,6.0,3,1,2024
185070401.0,14,1410414,50,4,2,,,5.0,,0,2024
185070501.0,14,1410414,76,1,2,,,7.0,1,1,2024
185070501.0,14,1410414,86,4,2,,,1.0,,0,2024
185070601.0,14,1410414,39,1,2,,,13.0,4,1,2024
185070701.0,14,1410414,49,1,2,,,9.0,1,1,2024
185070801.0,14,1410414,69,1,2,,,10.0,2,1,2024
185070801.0,14,1410414,56,1,2,,,7.0,6,0,2024
185510201.0,14,1420424,49,1,2,,,9.0,1,1,2024
185510201.0,14,1420424,44,1,2,,,11.0,4,0,2024
185510201.0,14,1420424,24,1,1,,,13.0,4,0,2024
185510201.0,14,1420424,16,1,1,,,9.0,2,0,2024
185510201.0,14,1420424,13,,1,,,7.0,6,,2024
185510201.0,14,1420424,0,,2,,,1.0,,,2024
185510501.0,14,1420424,28,1,2,,,12.0,3,0,2024
185510501.0,14,1420424,29,1,2,,,12.0,3,1,2024
185510501.0,14,1420424,2,,2,,,1.0,,,2024
185510801.0,14,1420424,68,1,2,,,7.0,6,1,2024
185510801.0,14,1420424,58,1,2,,,7.0,3,0,2024
185511001.0,14,1420424,49,1,2,,,11.0,4,1,2024
185511001.0,14,1420424,49,1,2,,,7.0,8,0,2024
185511001.0,14,1420424,19,1,1,,,13.0,1,0,2024
185720101.0,14,1420111,47,1,2,,,9.0,4,1,2024
185720101.0,14,1420111,10,,1,,,7.0,3,,2024
185720101.0,14,1420111,30,1,2,,,9.0,4,0,2024
185720201.0,14,1420111,71,1,2,,,7.0,8,1,2024
185720201.0,14,1420111,30,1,2,,,11.0,4,0,2024
185720301.0,14,1420111,45,1,2,,,7.0,5,1,2024
185720301.0,14,1420111,23,1,2,8,4,9.0,4,0,2024
185720301.0,14,1420111,16,1,1,,,9.0,2,0,2024
185720301.0,14,1420111,21,1,2,12,1,12.0,3,0,2024
185720301.0,14,1420111,2,,1,,,3.0,,,2024
185720401.0,14,1420111,30,1,2,,,12.0,2,1,2024
185720401.0,14,1420111,12,,1,,,7.0,6,,2024
185720401.0,14,1420111,4,,1,,,3.0,,,2024
185720601.0,14,1420111,37,1,2,,,11.0,4,1,2024
185720601.0,14,1420111,17,1,1,,,11.0,4,0,2024
185720601.0,14,1420111,7,,1,,,7.0,1,,2024
185720601.0,14,1420111,7,,1,,,7.0,1,,2024
185720701.0,14,1420111,26,1,2,,,13.0,3,1,2024
185720701.0,14,1420111,4,,1,,,4.0,,,2024
185720701.0,14,1420111,2,,1,,,3.0,,,2024
185720701.0,14,1420111,22,1,1,,,12.0,1,0,2024
185720801.0,14,1420111,42,1,2,,,9.0,4,0,2024
185720801.0,14,1420111,17,1,1,,,9.0,2,0,2024
185720801.0,14,1420111,8,,2,17,5,7.0,2,,2024
185720801.0,14,1420111,7,,2,17,5,7.0,2,,2024
185720801.0,14,1420111,43,1,2,,,9.0,4,1,2024
185810101.0,14,1420214,29,1,2,,,9.0,4,1,2024
185810101.0,14,1420214,36,1,2,,,9.0,4,0,2024
185810101.0,14,1420214,6,,1,,,4.0,,,2024
185810101.0,14,1420214,14,,1,,,11.0,1,0,2024
185810201.0,14,1420214,46,1,2,,,9.0,2,1,2024
185810201.0,14,1420214,9,,1,,,7.0,3,,2024
185810201.0,14,1420214,27,1,2,,,11.0,4,0,2024
185810301.0,14,1420214,76,4,2,,,7.0,3,1,2024
185810501.0,14,1420214,63,1,2,,,7.0,8,1,2024
185810501.0,14,1420214,65,1,2,,,9.0,1,0,2024
185810601.0,14,1420214,53,2,2,,,7.0,3,1,2024
185810601.0,14,1420214,58,2,2,,,7.0,8,0,2024
185810701.0,14,1420214,90,1,2,,,6.0,5,1,2024
185810701.0,14,1420214,43,1,2,,,9.0,4,0,2024
185810701.0,14,1420214,19,1,2,8,3,11.0,4,0,2024
185810801.0,14,1420214,30,1,2,,,11.0,4,1,2024
185810801.0,14,1420214,24,1,2,2,4,11.0,4,0,2024
185810801.0,14,1420214,3,,1,,,3.0,,,2024
186410101.0,14,1420416,46,1,2,,,12.0,2,1,2024
186410101.0,14,1420416,27,1,2,,,13.0,3,0,2024
186410101.0,14,1420416,14,,1,,,7.0,8,0,2024
186410201.0,14,1420416,66,1,2,,,9.0,3,1,2024
186410201.0,14,1420416,40,1,2,,,11.0,4,0,2024
186410301.0,14,1420416,68,1,2,,,9.0,2,1,2024
186410301.0,14,1420416,67,1,2,,,9.0,1,0,2024
186410401.0,14,1420416,73,4,2,,,1.0,,1,2024
186410401.0,14,1420416,45,1,2,,,12.0,3,0,2024
186410501.0,14,1420416,72,1,2,,,7.0,8,1,2024
186410601.0,14,1420416,67,1,2,,,6.0,4,1,2024
186410701.0,14,1420416,71,1,2,,,14.0,3,0,2024
186410701.0,14,1420416,74,1,2,,,9.0,4,1,2024
186410801.0,14,1420416,73,1,2,,,13.0,5,1,2024
186410801.0,14,1420416,74,1,2,,,13.0,5,0,2024
186490401.0,14,1410113,18,1,1,,,13.0,1,1,2024
186490401.0,14,1410113,18,1,1,,,13.0,1,0,2024
186490601.0,14,1410113,86,1,2,,,8.0,6,1,2024
186490601.0,14,1410113,36,1,2,,,13.0,5,0,2024
187130101.0,14,1420111,45,1,2,,,13.0,4,1,2024
187130101.0,14,1420111,79,1,2,,,7.0,6,0,2024
187130201.0,14,1420111,36,1,1,,,13.0,4,1,2024
187130201.0,14,1420111,39,1,1,,,13.0,1,0,2024
187130301.0,14,1420111,72,1,2,,,11.0,5,1,2024
187130401.0,14,1420111,25,1,2,12,4,9.0,4,0,2024
187130401.0,14,1420111,17,1,1,,,9.0,1,0,2024
187130401.0,14,1420111,22,1,2,3,4,11.0,5,1,2024
187130401.0,14,1420111,0,,2,,,1.0,,,2024
187130501.0,14,1420111,51,1,2,,,7.0,8,1,2024
187130501.0,14,1420111,47,1,2,,,7.0,8,0,2024
187130601.0,14,1420111,78,1,2,,,9.0,4,1,2024
187130601.0,14,1420111,78,1,2,,,13.0,4,0,2024
187130801.0,14,1420111,78,2,2,,,1.0,,1,2024
187130801.0,14,1420111,57,1,2,,,7.0,4,0,2024
187130801.0,14,1420111,100,4,2,,,1.0,,0,2024
187420101.0,14,1410814,67,1,2,,,7.0,4,1,2024
187420101.0,14,1410814,40,1,2,,,9.0,4,0,2024
187420501.0,14,1410814,65,1,2,,,9.0,4,1,2024
187420501.0,14,1410814,30,1,2,,,11.0,4,0,2024
187420601.0,14,1410814,43,1,2,,,13.0,5,1,2024
187420601.0,14,1410814,74,4,2,,,6.0,3,0,2024
187420601.0,14,1410814,14,,1,,,9.0,1,0,2024
187420601.0,14,1410814,19,1,2,10,2,9.0,4,0,2024
187420801.0,14,1410814,18,1,1,,,9.0,4,0,2024
187420801.0,14,1410814,48,1,2,,,9.0,4,1,2024
187420801.0,14,1410814,72,1,2,,,8.0,4,0,2024
187420801.0,14,1410814,92,1,2,,,8.0,6,0,2024
187920101.0,14,1410113,56,1,2,,,12.0,3,1,2024
187920101.0,14,1410113,22,1,1,,,13.0,2,0,2024
187920101.0,14,1410113,15,1,1,,,9.0,2,0,2024
187920201.0,14,1410113,51,1,1,,,12.0,1,1,2024
187920201.0,14,1410113,19,1,1,,,13.0,2,0,2024
187920201.0,14,1410113,16,1,1,,,9.0,2,0,2024
187920401.0,14,1410113,47,1,2,,,13.0,2,1,2024
187920401.0,14,1410113,44,1,2,,,13.0,5,0,2024
187920401.0,14,1410113,19,1,2,9,2,9.0,4,0,2024
187920501.0,14,1410113,38,1,2,,,9.0,4,1,2024
187920501.0,14,1410113,17,1,1,,,9.0,2,0,2024
187920501.0,14,1410113,14,,1,,,7.0,8,0,2024
187920601.0,14,1410113,75,1,2,,,10.0,3,1,2024
187920601.0,14,1410113,78,1,2,,,10.0,3,0,2024
187920701.0,14,1410113,40,1,2,,,13.0,5,1,2024
187920701.0,14,1410113,32,1,2,,,13.0,5,0,2024
187920801.0,14,1410113,56,1,2,,,12.0,2,1,2024
188040101.0,14,1410111,70,1,2,,,8.0,3,1,2024
188040401.0,14,1410111,64,1,2,,,11.0,2,1,2024
188040401.0,14,1410111,40,1,2,,,12.0,3,0,2024
188040501.0,14,1410111,38,1,2,,,9.0,4,1,2024
188040501.0,14,1410111,23,1,1,,,13.0,4,0,2024
188040501.0,14,1410111,18,1,1,,,9.0,3,0,2024
188040601.0,14,1410111,30,1,2,,,11.0,4,1,2024
188040601.0,14,1410111,45,1,2,,,11.0,4,0,2024
188040601.0,14,1410111,22,1,1,,,13.0,3,0,2024
188040601.0,14,1410111,5,,1,,,4.0,,,2024
188040701.0,14,1410111,67,1,2,,,11.0,2,1,2024
189410101.0,14,1410614,59,1,2,,,7.0,4,1,2024
189410101.0,14,1410614,61,4,2,,,1.0,,0,2024
189410201.0,14,1410614,55,1,2,,,9.0,4,1,2024
189410201.0,14,1410614,13,,1,,,7.0,8,,2024
189410301.0,14,1410614,56,1,2,,,13.0,5,1,2024
189410301.0,14,1410614,73,1,2,,,7.0,3,0,2024
189410301.0,14,1410614,33,1,1,,,14.0,1,0,2024
189410301.0,14,1410614,28,1,2,,,13.0,6,0,2024
189410301.0,14,1410614,24,1,1,,,13.0,1,0,2024
189410301.0,14,1410614,22,1,1,,,13.0,2,0,2024
189410301.0,14,1410614,5,,1,,,4.0,,,2024
189410401.0,14,1410614,64,1,2,,,7.0,4,1,2024
189410401.0,14,1410614,30,1,2,,,9.0,4,0,2024
189410401.0,14,1410614,41,1,2,,,9.0,4,0,2024
189410401.0,14,1410614,7,,1,,,7.0,1,,2024
189410501.0,14,1410614,71,1,2,,,13.0,1,1,2024
189410501.0,14,1410614,65,1,2,,,9.0,4,0,2024
189410501.0,14,1410614,38,1,2,,,13.0,4,0,2024
189410501.0,14,1410614,33,1,2,,,14.0,2,0,2024
189410601.0,14,1410614,28,1,2,,,9.0,4,1,2024
189410601.0,14,1410614,34,1,2,,,9.0,4,0,2024
189410601.0,14,1410614,3,,2,,,1.0,,,2024
189410701.0,14,1410614,29,1,1,,,12.0,1,1,2024
189410701.0,14,1410614,34,1,2,,,12.0,-88,0,2024
189410801.0,14,1410614,34,1,2,,,13.0,2,1,2024
189410801.0,14,1410614,12,,1,,,7.0,7,,2024
189410801.0,14,1410614,8,,1,,,7.0,3,,2024
189720201.0,14,1410113,43,1,2,,,14.0,4,1,2024
189720201.0,14,1410113,41,1,2,,,12.0,3,0,2024
189720201.0,14,1410113,18,1,1,,,11.0,4,0,2024
189720501.0,14,1410113,34,1,2,,,14.0,2,0,2024
189720501.0,14,1410113,33,1,2,,,13.0,5,1,2024
189720501.0,14,1410113,3,,2,,,1.0,,,2024
189720601.0,14,1410113,40,1,2,,,13.0,4,0,2024
189720601.0,14,1410113,38,1,2,,,13.0,5,1,2024
189720601.0,14,1410113,2,,2,,,1.0,,,2024
189720801.0,14,1410113,50,1,2,,,13.0,6,1,2024
189720801.0,14,1410113,47,1,2,,,13.0,4,0,2024
189720801.0,14,1410113,12,,1,,,7.0,6,,2024
189720801.0,14,1410113,14,,1,,,7.0,8,0,2024
190440101.0,14,1410314,80,1,2,,,7.0,8,1,2024
190440201.0,14,1410314,46,1,2,,,9.0,1,0,2024
190440201.0,14,1410314,46,1,2,,,7.0,6,1,2024
190440201.0,14,1410314,12,,1,,,7.0,5,,2024
190440201.0,14,1410314,7,,1,,,7.0,2,,2024
190440201.0,14,1410314,20,1,2,8,4,11.0,4,0,2024
190440301.0,14,1410314,59,1,2,,,9.0,4,1,2024
190440401.0,14,1410314,68,1,2,,,7.0,4,1,2024
190440401.0,14,1410314,64,1,2,,,9.0,1,0,2024
190440501.0,14,1410314,71,1,2,,,9.0,4,1,2024
190440601.0,14,1410314,71,1,2,,,6.0,3,1,2024
190440701.0,14,1410314,65,1,2,,,7.0,8,1,2024
190590101.0,14,1410624,75,4,2,,,6.0,1,1,2024
190590201.0,14,1410624,74,1,2,,,6.0,6,1,2024
190590301.0,14,1410624,65,1,2,,,9.0,3,1,2024
190590501.0,14,1410624,42,1,2,,,11.0,4,1,2024
190590501.0,14,1410624,45,1,2,,,9.0,2,0,2024
190590501.0,14,1410624,22,1,1,,,13.0,3,0,2024
190590501.0,14,1410624,17,1,1,,,9.0,4,0,2024
190590501.0,14,1410624,7,,1,,,7.0,1,,2024
190590601.0,14,1410624,38,1,2,,,9.0,4,1,2024
190590601.0,14,1410624,47,1,2,,,7.0,8,0,2024
190590601.0,14,1410624,20,1,2,8,3,9.0,4,0,2024
190590601.0,14,1410624,18,1,2,8,2,9.0,4,0,2024
190590601.0,14,1410624,2,,1,,,2.0,,,2024
190590601.0,14,1410624,1,,1,,,2.0,,,2024
190590701.0,14,1410624,28,1,2,,,9.0,4,1,2024
190590701.0,14,1410624,25,1,2,3,4,9.0,4,0,2024
190590701.0,14,1410624,0,,2,,,1.0,,,2024
190590901.0,14,1410624,68,4,2,,,1.0,,1,2024
190590901.0,14,1410624,64,1,2,,,9.0,2,0,2024
190591001.0,14,1410624,54,1,2,,,9.0,3,1,2024
190700101.0,14,1410112,80,1,2,,,8.0,2,1,2024
190700101.0,14,1410112,53,1,2,,,11.0,4,0,2024
190700101.0,14,1410112,28,1,2,,,13.0,3,0,2024
190700101.0,14,1410112,72,1,2,,,6.0,4,0,2024
190700301.0,14,1410112,72,1,2,,,10.0,1,1,2024
190700301.0,14,1410112,19,1,1,,,13.0,1,0,2024
190700501.0,14,1410112,53,1,2,,,14.0,2,1,2024
190700501.0,14,1410112,53,1,2,,,15.0,5,0,2024
190700501.0,14,1410112,25,1,1,,,13.0,5,0,2024
190700501.0,14,1410112,23,1,2,8,1,13.0,4,0,2024
190700601.0,14,1410112,56,1,2,,,9.0,4,1,2024
190700701.0,14,1410112,62,1,2,,,9.0,3,1,2024
190700701.0,14,1410112,79,1,2,,,10.0,5,0,2024
190700801.0,14,1410112,27,1,2,,,13.0,4,1,2024
190700801.0,14,1410112,28,1,2,,,12.0,2,0,2024
190940301.0,14,1410314,64,1,2,,,9.0,4,1,2024
190940501.0,14,1410314,76,1,2,,,6.0,6,1,2024
190940601.0,14,1410314,33,1,2,,,11.0,4,1,2024
190940601.0,14,1410314,34,1,2,,,9.0,2,0,2024
190940601.0,14,1410314,15,1,1,,,9.0,1,0,2024
